ant-1.3,2519.114184936351,-176318.42745986625,-62398.0579205435,3088.626215367679,29275.307929956645,-2055.1738925186,2832.1461286445583,31614.103570465042,-26895.60476351944,-276170.2207563201,1093.1119809721422,420343.7701249488,-87297.21432464755,-67223.52902567427,18281.298911007987,-34235.12576050464,-2010.5220732190355,-1072.9412696830404,-40985.603998109465,-59933.31225660145,114780.88851020826
ant-1.4,37198.637845894555,-1183725.8521522079,400057.8791563758,593641.1569819958,138646.972601194,-19221.094090100647,-1385486.2305192244,836839.9022305419,433107.33850627096,3381508.1500909915,-19479.595348804152,-1886273.5549291684,192097.7004084479,786626.3869732015,5592172.075410841,1727777.7256378261,-1291147.0006949748,104752.40883125443,18464.344870972796,-1007363.5916048528,-1878551.509914016
ant-1.5,-5155502.517818258,3465183.874320052,1125076.1164301417,-1107572.5588544453,2882948.844158648,-19469.142525708234,-160285.44662363487,20232.39143282271,1220863.8769603453,-10488131.62287443,-25957.054407547468,7683700.9057229925,-617850.2824549822,-775010.8903443937,3519440.6453123945,-5499652.731364384,950895.7871357652,-776644.8764446452,109226.5119672534,-18278737.388254628,723714.795320346
ant-1.6,-24891713.647972606,-94952445.61492544,-819616.7180672331,-533907.5465812763,15613071.41362641,348194.35250841593,1455509.1161707826,1486428.7505539386,8115009.989468683,4976898.30375834,130393.78640729251,-44869081.43047619,22241076.991735514,-86920.41400141641,-80581692.19830537,-3350333.2866537706,34871217.41715112,-600748.9655925636,-6877836.914547854,406603.92990428046,1119107.2393082883
ant-1.7,-29523926.376310326,-50473334.75426777,-12409867.347497405,7630503.837859417,30048044.2623389,-9950.629684506563,-13282531.40119607,-1934819.4741770749,11069415.532657154,44843227.7032515,761894.739796819,5004151.834237396,-11193091.528506963,10239576.6748861,66267604.203508794,17297429.738922834,-4475435.148504791,-2480786.3028917243,35220360.43993593,-36602745.0878245,9645817.850839071
camel-1.0,2410991.6468887273,11611908.068213116,2153878.3176625976,-942673.309918338,892008.0271514235,-327904.18772048585,1834460.751830775,902306.7296005914,2946907.9947995036,777723.4020751041,1082.9558701259211,-4560949.253648146,-1108161.2577928542,-12964.728119773848,-18235449.81295662,-1274556.6657394383,-20850760.025085386,-338449.4679833738,-1015562.689465754,6448720.443716031,102961.25526130944
camel-1.2,-50352249.09101162,-3932642.58151262,10951047.707954023,22752734.443848684,-408111.87745545077,-19360.354152974633,-21827164.900284905,-13825887.305411745,52222826.514149226,-1623174.1861660716,1003311.0775483425,-134163869.51431862,55737227.28268531,18564771.828353383,4971820.093817042,3180582.631835671,23009201.91004726,-3313260.4336478794,18271595.007932357,6244065.839614328,-38215834.42885946
camel-1.4,-17934927.40257791,-981479.8346532148,3507033.0316053354,-1208465.7650066447,6650476.142847062,-84124.81922448604,1938604.6488317174,-4672705.248786683,23175426.94777841,3850529.7067887196,-264307.61894090706,-25241681.611604787,16903317.9688728,-5127241.721970635,-4286966.822356747,4144918.093092426,17793759.693137594,504062.41715586925,29727188.474361498,-84006569.511327,-21076353.09998249
camel-1.6,5786526.581506643,433395.43919758516,-495904.2475919207,5802299.329769389,646709.9583393289,20921.577836156423,-3920069.978720272,-6460278.56717662,-5699215.162129651,-24210595.60618283,-97928.50047967446,-38097949.11850692,10288439.775031568,13378672.992063664,-13234795.563145451,-7148546.813842641,-4968522.4752474725,-231240.4289771684,5186619.303370685,1280698.7383098872,1574437.2943446771
ivy-1.1,-8946697.922309348,-42201123.58224398,8118585.284413086,-271434.2329633121,12484265.130353346,407013.2234516365,5867926.26596017,2419056.9965038886,-571879.1442873104,-1203892.221862215,-445568.8670062421,-60436053.550711766,-1016111.3885036597,-32073114.15511629,-19499512.200945403,35818667.50181216,27917263.79431142,773346.4384974111,-13749510.714650705,-46122052.00642363,-22718602.61119941
ivy-1.4,-541661.6470144305,-3606963.0120018786,6318491.845066339,2370378.7110356186,-923215.7601055113,-17189.155651256806,-2522411.749476598,-950600.1938907388,1443297.8438752245,-220672.0546847107,143630.66267044272,-14428451.797484582,1714211.3739716602,-1261233.37939543,-13956589.406838285,17834511.332573943,-12464164.729095427,8792.623201111117,-2861374.644199125,394562.4993095486,-17058207.3544227
ivy-2.0,920557.9066940835,-3531206.243142513,-9338883.92645883,1139796.5901570641,-502341.2770302316,-73775.11603684249,-1009682.0262248942,970127.9318656033,-667526.5577608044,130917.06157251564,314163.62329598144,2458696.994308198,1273582.383182126,-9865466.940317981,16977300.30071323,-21429159.33780122,-935921.3532656623,-796736.8686521604,-2333247.904040713,-12919895.993598979,10102529.24949349
jedit-3.2,-14076365.062965654,25415324.996711522,-3162755.940721435,-18229055.726152264,6997594.503016901,-87836.56949802548,16679639.947979107,14622345.639532875,15095240.850533295,-6801885.752648377,-88517.92778495204,19536063.48228623,26095114.797798075,-77698948.70990488,10427045.826440398,-48725352.700775534,20309652.30931563,276192.08145525964,1050143.644321851,37211539.66110496,16153284.598157782
jedit-4.0,-5921532.806257375,1333969.540842113,-15322435.134358685,-15803406.56449733,335866.1443258347,14200.095941017222,19090529.996802233,18308865.19087972,7385044.974157069,-15207182.804822098,12726.606893008575,322170189.5458069,11727593.430980284,-18783686.86077617,-3140965.210730183,-11706905.354130952,-1009155.3667907412,594198.9267296502,2794673.2977871443,14168692.958293496,626210.7823086574
jedit-4.1,-1648515.816923042,-687310.4854943659,-2924401.520845715,-1203638.6896406838,5181672.686768806,623155.0525082306,-1650398.5434670781,-2703885.059678967,-2314647.0757165793,2581356.725429958,-89812.69286334663,-11546990.075122973,-6837100.363360083,-99311295.30106598,4855228.416933446,8316887.675664417,-5793148.648771394,-63718.435598354656,341843.5594075756,10475236.060051635,3616992.1852887417
jedit-4.2,3616483.1788444016,-8821049.726166278,-18508756.39741138,-2757456.435356137,2608864.1809141245,-51782.153499562744,4487488.0014287345,12851247.53857425,10213390.853514874,-38997954.550514385,-229085.94758000365,103485474.98989339,26889001.607053094,24582440.055767164,-82080529.60746975,-14007986.163888926,4242414.067423783,-462482.960669077,-7001804.076343227,89434473.54457754,-7412029.272819319
jedit-4.3,-3089874.943094036,1353568.669267051,-27300212.2275443,-1746160.4497981514,-331352.18921444844,-19166.349854629523,1038657.8560567442,7130926.701227722,3344875.0181477237,-3271612.1991822114,102310.78282899602,4874160.130991563,-6249265.298697694,-18818777.474460095,7223098.716956014,-5383276.7224095715,907960.8281671993,-1166080.2623777934,-1755778.0899673437,-1637917.9046760793,2869730.534741094
log4j-1.0,-1768983.013763879,-5920993.282124474,331067.85245172575,-1454553.5186098581,713207.4694608664,-169859.22749428143,2172554.722162714,1465606.6329911223,3711102.7517232327,3710996.764250099,91286.76516160544,3463049.3247449333,-3260310.5558213005,2824333.06985534,-13889527.007967629,5499409.45178323,-2140544.460097147,-634890.2606614205,1118474.7270857687,3319458.0015559467,1625135.1005319855
log4j-1.1,-6458455.291935157,-4679848.119656367,-3123282.887423107,11921668.531356553,3354088.755671731,221878.9692740364,-9287776.365200993,-5877834.478402646,1765640.5414692543,10191634.20177542,88646.09345807237,36777122.86213578,15189515.797985084,-2172862.1646952927,62364185.007780984,-7252876.566462716,5455611.141638969,-1872010.4213491683,363806.41672168317,-826994.388246234,-14968731.516453367
log4j-1.2,-4557405.053394763,2966583.8035227116,-208729.21259130532,1483608.003618473,326209.8758573445,6361.399774574338,434479.455136264,-1243029.452685117,3149732.947997042,-977750.7267834739,102325.87745963674,8910218.024530154,-1293202.9404203529,-4890531.655838514,-104461.95367370307,-10860030.446201155,12890907.97471764,-799383.0949046428,3400082.4209869877,-5062630.276327521,1191461.9393953546
lucene-2.0,-264784.68019755627,-4676633.733980041,-14305980.211554747,2510348.772307352,2005586.1865468866,715765.4472620462,1232007.974394914,3528302.734925845,-3971845.194562808,-10489337.880366791,229434.86239274897,-13390475.78997028,-6831191.152052867,4695312.955894435,34254622.45276784,-658508.6885023932,16164812.086760806,36722.775310277444,-5126424.393979743,-35784490.33290075,-4067166.356420017
lucene-2.2,3617776.287626086,1214945.2115801412,-450488.24736841896,-189003.9961172683,767250.797892066,132864.63274552987,372639.3045486631,2401109.965461189,572288.1915713815,-22661684.175856557,-14679.102864353312,-27558540.96482338,-454316.0886225546,3932430.2362464005,43000751.295969404,-7035744.506522809,-3976613.1375999926,947382.7375589672,-935248.1940703947,-3556138.86920984,27649502.166163806
lucene-2.4,-8540678.28201428,6063375.37324945,12703631.358030107,4187134.8410488814,3795737.236796502,227761.64320487832,1304066.0936978501,10489577.485021953,17266402.831713613,6947038.133709436,29180.37991489473,40981527.350866586,-22723286.677652806,-3639465.765561505,12805109.021589197,57035304.58383756,-7705627.980951192,195457.22852346374,10124.16022450279,-14323981.012863442,7020753.074223704
poi-1.5,-3758765.62563511,6833608.683683865,1805607.2784400862,-2882565.432095628,-3596999.3438643995,179633.39867504418,1779797.6262555378,3488588.5336459135,8499822.10270758,12575959.800632361,899524.276969722,-15212382.162862081,-27659633.244765356,20672214.45481531,-1662735.4951142017,31466150.774915412,-12660535.020940047,-1527681.6769797532,5176820.006973638,-3970143.655912347,-18997749.349705204
poi-2.0,-5290338.0605858285,-11038808.773752436,-17871650.269533888,10120370.33908401,4794365.037758124,558363.5273385956,-10002466.329463571,10712448.152149213,-938634.8928955325,28086878.339827552,62582.69705724353,-1446332.0336390627,-23802635.21159771,10957755.747473221,10906327.12809698,16372124.806422036,-41840505.168251395,569825.9762019785,5344382.909410387,13757286.266245227,7093992.102909447
poi-2.5,26987268.97317606,107561873.06611979,15844245.148691203,-20280290.917206988,-2151716.585713122,-62981.55482402042,6519156.955005424,39675895.67333929,-17565139.073610887,-24824808.04942455,16687.393613230324,-29634959.791377306,-25016899.1474608,-166695288.4017769,-79221660.59107709,-208270838.7285886,128488483.65389031,-720385.3660312503,45838894.407020375,-77425467.83660316,-139256883.67451352
poi-3.0,6624349.588745453,-7032113.910072241,336258.0668779621,3806168.1434154436,940826.2150750097,20587.86075556407,-3285338.4598595873,-1332681.395050067,-7450010.487814775,6738479.340936523,-27738.324356575642,8304737.262312278,-1724981.2098450153,5986224.043232882,-4347189.035189782,-634736.5507625607,5165134.050896342,113266.91632127318,682362.4964341326,534232.5378140747,-2575670.748435802
synapse-1.0,-2962427.615383621,1577834.2627067463,-21898060.673842758,-336195.05495642783,2298460.1985455393,-240767.16561462526,69357.32734562963,286159.22003263177,3014175.500078619,13875787.048985312,-119133.06629059238,-479441.96286307974,4965501.219832038,-17791943.60194506,-12950946.432416625,-5056425.767000722,-29754615.600135684,41166.29293853701,3235512.024624561,-3963525.249993216,-14512734.675706796
synapse-1.1,-8622375.715669464,15424154.010620775,-3944746.9829256847,-11001620.964494877,-3837571.2076096395,3668645.1468943097,11209406.051064225,19522282.347571436,-4861276.138721922,5265539.263993893,518934.96511060593,16353655.997731403,26000106.886935942,-50768401.67838693,23615359.26625163,-93779849.92801696,49423504.29814226,-467693.0499228828,656543.8677804962,-2726642.917816975,-3248810.2456497736
synapse-1.2,6028194.516238814,-4419132.171673309,1425181.120404194,852931.2447513568,4145756.441170797,12684.29449983394,2425760.7054442056,-3898209.722083401,-16066281.343024695,-50973.32729051627,199264.48483230674,-11556903.98641685,45116453.62921657,-325322.6530437317,18827917.432684142,-1967339.9954600248,17121906.739287607,-1011250.5753057916,-200809.69811396018,765594.0812260187,7243804.050862264
velocity-1.4,-24270356.54060493,-53914438.00329188,-7859928.047387894,10241829.703024372,-118116.53171916842,-562063.7381206846,-2613416.759020312,3325697.007965536,15009623.412256401,-13432178.776907995,725670.5228314558,20430065.378743738,23791907.996332716,59295255.0775934,2823783.329182176,-87981769.63299018,25455254.981852327,-4380256.641429712,2602042.4265509695,-2902401.550682687,5390632.4737809375
velocity-1.5,4688530.302233171,-1187571.5648682714,6088191.96588832,32159218.33724719,-6759481.930917777,184595.96086580842,-29430176.74426283,-10034891.956937853,2567045.3620578377,-54206005.20562499,38809.07864166891,837438.2548143119,52010616.90115497,-111875684.07166405,-37079283.924031585,-2301607.968539509,-15969117.880818427,6458119.3446566705,3383148.4872898157,-7939678.292372985,80256783.85401367
velocity-1.6,-3151193.728255928,-18343665.32329921,-563435.9098622559,5643468.170745902,-1719334.4112341204,1125.7480076811198,-6370668.620266127,4970743.247294709,3203804.191441875,1448661.3755059731,89828.34785328395,-5922267.166528335,3668964.90774738,-3230539.8590127416,-116940653.99527964,-15680288.476188345,-35723738.52707192,451468.4693418066,-1225959.877392793,-1671770.277170945,-7744878.875652157
xalan-2.4,3547747.728140591,3547782.081326036,-2588008.3894152856,-2297918.123711435,1714066.1240752535,-21301.357603451826,2062373.4580709673,-265933.5823768573,-7394739.553346998,6146056.928415623,283053.8666200824,-3285298.1682686154,3659046.65770136,-55012098.14157057,5362989.651429223,8575764.866660958,3537647.093437637,-761159.1887200477,-1683345.8935707854,5153303.107962221,-16292752.1581241
xalan-2.5,-7410965.006312316,13412501.628240809,1429971.4063433753,-2305379.372381976,4992674.790363124,1252.9399447563628,2425190.68283521,-5048493.136050543,2601710.9804646675,-1026890.5573225375,82771.84036989772,-7623080.391532521,3015094.239540011,-8500508.263450976,40655972.860115945,-10591298.456199296,6366214.97025222,-268014.8126818768,-960920.8654620869,3864787.38704234,4638790.742587222
xalan-2.6,-70116241.1502993,-16258401.334950529,19557811.843849856,-14468646.61059504,12501923.367891662,1717534.6473765234,18211723.144275963,-2152488.5122337462,60930104.68781909,-57289074.69152607,1143021.0508503327,-127712873.03374334,17167533.853459023,47521557.85070896,-47333215.60240939,36917029.075546876,-12753851.127725555,922653.7899494258,20046259.64372812,-85293039.71294574,-65268368.45465129
xalan-2.7,-20177237.23053681,-2311170.9778378867,-5253431.519113227,9693137.912754603,5197077.845005556,672091.3810223995,-1551316.9022420526,-2241635.1086996594,12395512.145145379,18616842.49909393,437997.3114287654,4702507.441654531,-2031116.3817000848,-7004615.366510628,-28613215.010079574,-15469090.331924183,5952821.279942436,3659808.606102602,-6444046.862134254,-47645627.51583631,7663191.320621898
xerces-init,-9852269.977523299,-236273.8577122119,4747007.017292353,-4880468.0335719865,3968446.463817049,88220.22408987122,-1499237.3013608097,-4335824.886895724,5279327.159678904,-12665451.095127068,139796.95299549625,21469692.318115275,7822438.364204325,-1608571.689225268,-1696152.1134937287,-18659776.635106355,-904485.9773360866,-3295345.6436841916,2801205.392200083,-17798718.332986295,-12475881.75918986
xerces-1.2,2613198.76877537,-8472637.819511607,9578685.832507972,-27822825.274474636,1522374.388057327,-136976.77399506682,14410828.962109398,13501586.834885906,-4359849.617263533,-14099090.517883578,298129.374305952,-12589094.674960263,2262556.8108730563,2145349.2257625274,29580966.023200378,6857810.71195768,922547.8267236846,-2952886.1293611024,10112510.694090772,-38019239.14800279,-12438562.968286548
xerces-1.3,29162.516857284703,-36455430.982344896,328.64313687593676,299232.2283721826,2670092.279624343,31251.628425476105,-1579416.791829438,4141261.045746154,-3183625.3033840186,-42019536.6341837,-45152.31525535915,1919157.4740948938,-6514910.887602799,37041432.61390705,33680616.62322207,69011831.00689545,-4036552.895528758,604785.4208331999,4674364.350002222,-9420892.30838821,37871720.134852424
xerces-1.4,-1606268.747936383,-2535728.3469893862,-1049955.8233270054,-13361858.749763282,31552.547139093745,-7872.331168722718,14497259.197947018,24166858.177530713,980716.355081209,410461.1608104375,400027.71093058167,-17034386.326702226,9822503.531746173,2169637.304171035,12770434.676987149,45315675.378756225,-7988546.523774788,-1261457.8357320563,4226292.435026753,-17294762.624649763,2967646.9831404043
