ant-1.3,0.7525068870523416,0.5719426653213425
ant-1.4,0.6430612000956252,0.407078972175744
ant-1.5,0.7342536161222167,0.2484480011990776
ant-1.6,0.8070642883686362,1.0347027593746818
ant-1.7,0.7780746525589514,1.1273124160513361
camel-1.0,0.718780727630285,0.21749531238162906
camel-1.2,0.660928767680696,3.040065948508199
camel-1.4,0.7359000106501135,1.4658842196839716
camel-1.6,0.7411892343120322,2.7081500523254682
ivy-1.1,0.7999362022967174,8.163443180719021
ivy-1.4,0.6844414806033062,0.1577341929393086
ivy-2.0,0.8167505834009742,0.38109165620059593
jedit-3.2,0.8226949074786982,14.338314476865891
jedit-4.0,0.8226406963965528,4.096237709826681
jedit-4.1,0.819004696020825,2.274719666241624
jedit-4.2,0.8042333482670739,0.9903727095977513
jedit-4.3,0.7540085817524842,0.13474702602109861
log4j-1.0,0.8093950723804045,0.8534330912566445
log4j-1.1,0.8017092193537683,1.3380328898366958
log4j-1.2,0.5934540329339036,3.945040152051884
lucene-2.0,0.7427165790480794,5.557194508372687
lucene-2.2,0.7166074136897934,11.684782592068057
lucene-2.4,0.6979138835355438,7.043125119216619
poi-1.5,0.6714025666390756,4.88378730315766
poi-2.0,0.6073013898834575,0.3589627393812231
poi-2.5,0.6633145080725728,1.5639063882727067
poi-3.0,0.667829656862745,3.8617408648520097
synapse-1.0,0.7848123493446992,0.24733318542006982
synapse-1.1,0.743233132122021,1.1254847450676058
synapse-1.2,0.7250362649204244,0.9653418377875751
velocity-1.4,0.6281948493683187,0.8478758907756022
velocity-1.5,0.7087823487151493,3.157969741871156
velocity-1.6,0.7616480738291815,2.0360519562984893
xalan-2.4,0.6557120078904309,0.43581291180498644
xalan-2.5,0.6133741090275597,0.8767210842524037
xalan-2.6,0.6520033352815118,1.0483863140645047
xalan-2.7,0.5588584975562684,0.6736399879811245
xerces-init,0.7525319730908553,2.2977980687941146
xerces-1.2,0.6943615741536346,0.5302467915609718
xerces-1.3,0.8647367197001758,7.14785799701779
xerces-1.4,0.7447192536162335,21.402645338643648
