filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.8111515151515152,503.49487723953064,21,255.71195922032072,596233.8014433911
ant-1.4,0.7543628974420272,126.99514139961977,17,178.88556691230252,54260.434204241785
ant-1.5,0.8656265236470014,118.17753949891683,17,156.62835333396873,167037.91629015122
ant-1.6,0.8296482100829927,379.5925501382146,15,174.46795595912315,343085.8059414761
ant-1.7,0.8350144950557961,445.08689025352834,17,209.5412512898937,450760.5671637893
camel-1.0,0.872102823430257,296.4663879997151,18,210.602293167499,345455.6439429954
camel-1.2,0.7190824132889696,93.81300772795919,18,252.8625699442808,13632.58728575717
camel-1.4,0.7945416267287416,99.35395085245904,16,190.52303869500335,21557.80615571624
camel-1.6,0.7941264248704664,85.63751920181105,16,217.1059265728027,25874.976694099107
ivy-1.1,0.8263542512469552,121.36922805505404,17,182.59612231237278,51167.515076706666
ivy-1.4,0.8582295988934993,228.73401260418512,19,214.7832807144553,628053.1624989464
ivy-2.0,0.8592228084415584,281.1278060547185,19,197.37877805200938,478197.6823227206
jedit-3.2,0.873873960578996,148.2238668800595,16,219.1710060013792,46454.62457119852
jedit-4.0,0.8647695066227081,126.7635014768463,18,199.83609385504056,66263.71973324401
jedit-4.1,0.8505110480916932,593.4764163069085,18,173.88820052769555,8055148.999573975
jedit-4.2,0.8980515140609737,127.41042986513068,15,191.16128227954098,60750.379591895275
jedit-4.3,0.9147188346883469,97.16727834836112,18,192.46005498502885,45403.56771081312
log4j-1.0,0.8451730418943534,221.04436630664398,18,199.59342325320776,84042.0446433598
log4j-1.1,0.8406229997866439,335.46407109382494,19,217.47570915971724,227239.48265308616
log4j-1.2,0.599422078558135,86.52069669804776,18,191.3881097786076,14933.863362246202
lucene-2.0,0.781132797550708,233.51688432079388,18,178.31135469630317,170642.78675722107
lucene-2.2,0.7315711240196366,732.2803579977897,20,242.72121392256,1465841.261525881
lucene-2.4,0.7368065897244974,196.6509782339195,17,200.7600011596459,64119.29027892846
poi-1.5,0.6967762232585684,148.4718316562401,17,216.66823510234784,63858.73807164908
poi-2.0,0.8143067123958844,102.36604153477188,18,192.96773063355784,81326.1046531053
poi-2.5,0.6862693757855048,134.27848858591392,15,190.15045148582487,39680.3632264453
poi-3.0,0.7194253393665159,143.4804238455478,17,198.13207143785735,60773.45631072488
synapse-1.0,0.861995753715499,362.3975856057844,20,242.13532041300144,253945.37299509544
synapse-1.1,0.7836927836927837,392.25189277156073,19,244.5017924776418,1980600.0434472067
synapse-1.2,0.7443157327586207,318.4287183196004,19,226.1697146957239,267489.8800407117
velocity-1.4,0.6319727891156462,391.3678456119761,20,231.27480369263992,3397773.0870980863
velocity-1.5,0.7071604031962052,218.71493030199838,18,186.27232155934848,127461.97422339396
velocity-1.6,0.7890370029878189,99.42398370086232,16,210.11303715506875,28727.6326862885
xalan-2.4,0.8050235840692272,665.4238711807466,18,199.32570530769684,1855735.3394396598
xalan-2.5,0.6622271003510846,280.1087627433631,18,168.96646699317736,221789.4375326053
xalan-2.6,0.707137627118644,511.58635564870207,16,167.8680763334141,673648.4115444545
xalan-2.7,0.575244169099515,2236.98668615379,17,211.2287228375871,18638753.184738707
xerces-init,0.7536778295261329,501.03456573521385,18,215.14622427047053,3804991.5603005886
xerces-1.2,0.7203162055335969,583.3316693803516,20,258.6254188986655,2470528.4861826855
xerces-1.3,0.8579533106863855,127.55364800124552,17,232.49195515076835,42531.72261405016
xerces-1.4,0.771751871174535,642.0434720000603,18,234.9181505278152,2584789.7578955386
