ant-1.3,0.7208799999999997,11.630829392319786
ant-1.4,0.666238345684915,5.724541346828897
ant-1.5,0.6700516821062902,2.8560877261369124
ant-1.6,0.8232691580905867,30.85355423672263
ant-1.7,0.7174765894920776,11.290827908183772
camel-1.0,0.6670353982300884,4.05646086272522
camel-1.2,0.6318391119681387,7.1784672596268635
camel-1.4,0.6980495482765756,12.032313418615544
camel-1.6,0.7747278341968911,18.40373688535268
ivy-1.1,0.8138954405048827,14.137361639730297
ivy-1.4,0.8079113388093827,13.232302372150894
ivy-2.0,0.7806676136363636,36.00702559808485
jedit-3.2,0.8353359350939327,13.381969737555591
jedit-4.0,0.8456601017988316,22.799896819019914
jedit-4.1,0.7038945261727519,5.3494688029761335
jedit-4.2,0.8739959385121588,10.674268538081595
jedit-4.3,0.7997129237874011,3.405710095971008
log4j-1.0,0.7029404978749243,6.680017488112466
log4j-1.1,0.6861318540644337,2.6938880156022935
log4j-1.2,0.5186947791164657,1.328180317711018
lucene-2.0,0.7735694524174003,15.890515274722503
lucene-2.2,0.7228358661425023,30.239448998877833
lucene-2.4,0.7272886981317268,15.198169174833282
poi-1.5,0.6502176418281732,21.857002568484887
poi-2.0,0.6122648211660953,2.710583679233462
poi-2.5,0.6296678100125681,3.92348337802195
poi-3.0,0.6196960633484162,5.344225769469589
synapse-1.0,0.8463521616387857,34.651040564810614
synapse-1.1,0.6724252661752662,7.6918383619045585
synapse-1.2,0.7296184671336207,41.69625257615596
velocity-1.4,0.6131828231292515,17.690784225373505
velocity-1.5,0.6780464889742214,23.872666471358798
velocity-1.6,0.7570047115605607,22.669636763854815
xalan-2.4,0.6579208904790299,10.250186205476487
xalan-2.5,0.6344720837909642,29.63792327200418
xalan-2.6,0.7017953833736886,17.841678517877455
xalan-2.7,0.5738382805945703,25.34664773593635
xerces-init,0.6526428218044985,12.979347866542023
xerces-1.2,0.6801038048468879,28.561536838165356
xerces-1.3,0.6666225399518987,2.1158235413309567
xerces-1.4,0.7681513307077218,39.02767020567485
