ant-1.3,212.67035520035935,226.1143188590185
ant-1.4,151.41430544283662
ant-1.5,220.8263812640559
ant-1.6,186.40349479829786
ant-1.7,203.38824770362262
camel-1.0,221.67810699272619
camel-1.2,187.23460179622086
camel-1.4,246.29378461945174
camel-1.6,258.08770519938645
ivy-1.1,199.994998805362
ivy-1.4,210.38804227438922
ivy-2.0,198.88593420091138
jedit-3.2,205.54453996008795
jedit-4.0,206.42803205483278
jedit-4.1,207.77211112532783
jedit-4.2,225.72662714459372
jedit-4.3,192.54705562490446
log4j-1.0,208.1613138818598
log4j-1.1,193.02763771180975
log4j-1.2,186.65519299419324
lucene-2.0,214.0424379374129
lucene-2.2,246.06143555483516
lucene-2.4,198.0067665983508
poi-1.5,248.18895172197338
poi-2.0,203.18738375417865
poi-2.5,171.2885801853387
poi-3.0,222.02099595833582
synapse-1.0,258.0027295640219
synapse-1.1,194.21566086688009
synapse-1.2,159.14066902640377
velocity-1.4,186.05451760353293
velocity-1.5,172.9338493038119
velocity-1.6,207.66404529215367
xalan-2.4,191.57878073547556
xalan-2.5,214.04505086011423
xalan-2.6,176.37955174987417
xalan-2.7,171.7918348522585
xerces-init,217.14069417967949
xerces-1.2,202.4109094562786
xerces-1.3,224.53300217793694
xerces-1.4,188.51494758516844
