filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
ant-1.3_ant-1.4,0.539564906,0.589289983,0.56239541,0.529285202,0.604590007,0.540282094,0.598493904,0.598493904,0.554386804,0.576141525,0.582476691,0.58486732,0.59813531,0.518587138,0.571957925,0.571957925,0.558809467,0.610327516,0.600286875,0.555462587,0.518587138,0.59813531,0.59813531,0.59813531,0.533827397,0.579847,0.59813531,0.575723165,0.59813531,0.604470476,0.592158738,0.592158738,0.590724361,0.59813531,0.60231891,0.59813531,0.518587138,0.59813531,0.587616543,0.553430552,0.55988525,0.59813531,0.59813531,0.560004781,0.55653837,0.585464977,0.59813531,0.59813531,0.59813531,0.560482907,0.59813531,0.59813531
ant-1.4_ant-1.5,0.711847879,0.67352511,0.668454412,0.715845929,0.702779132,0.748512921,0.702194052,0.702194052,0.638127743,0.748317894,0.713798147,0.68668942,0.766845441,0.763627499,0.767918089,0.767918089,0.677523159,0.76582155,0.745002438,0.727547538,0.762554851,0.765480254,0.720624086,0.720624086,0.682301316,0.764992686,0.751535836,0.749780595,0.766845441,0.747732813,0.766845441,0.766845441,0.758264261,0.766845441,0.617259873,0.757289127,0.744758654,0.766845441,0.764505119,0.73905412,0.737883959,0.736713798,0.766845441,0.766845441,0.744319844,0.766845441,0.766845441,0.766845441,0.766845441,0.72647489,0.762116041,0.766845441
ant-1.5_ant-1.6,0.730691812,0.735259507,0.748978075,0.748745819,0.712080391,0.747522606,0.714310046,0.714310046,0.775656509,0.765205004,0.759506999,0.66726279,0.82535148,0.81955283,0.825003097,0.825003097,0.77090301,0.75492382,0.82535148,0.726309922,0.82535148,0.82535148,0.82535148,0.82535148,0.754676081,0.764539205,0.792038276,0.738913663,0.82535148,0.82535148,0.82535148,0.82535148,0.768115942,0.82535148,0.669051158,0.806771027,0.77532361,0.82535148,0.751734176,0.765235972,0.823981172,0.822107643,0.82535148,0.81291806,0.765003716,0.817787687,0.82535148,0.82535148,0.82535148,0.80670135,0.818685743,0.82535148
ant-1.6_ant-1.7,0.817568802,0.826674874,0.807080735,0.820952305,0.811337914,0.826071244,0.793804853,0.793804853,0.804078472,0.827099797,0.825793257,0.784464477,0.828314999,0.82741154,0.799773639,0.799773639,0.800329614,0.825455701,0.82741154,0.767719709,0.82741154,0.82741154,0.827661729,0.827661729,0.780636194,0.828962313,0.82741154,0.784968826,0.828946428,0.828497677,0.82741154,0.82741154,0.825904452,0.825582781,0.810972559,0.78841984,0.78841984,0.82741154,0.826635161,0.818712521,0.828160121,0.82741154,0.82741154,0.827635916,0.813359279,0.828263373,0.82741154,0.82741154,0.82741154,0.828048926,0.82741154,0.82741154
camel-1.0_camel-1.2,0.636694331,0.606268275,0.61409968,0.561696537,0.584269132,0.606532945,0.571246723,0.571246723,0.618285567,0.609817693,0.676163289,0.614934652,0.683008482,0.637860141,0.628566747,0.628566747,0.605330901,0.664717874,0.676229457,0.536979797,0.674910831,0.623259163,0.656272056,0.656272056,0.601250567,0.674017569,0.675438596,0.581880798,0.674649312,0.674616228,0.676656395,0.676656395,0.661351205,0.67490768,0.623616783,0.65581676,0.680728852,0.67402072,0.677340127,0.606302934,0.603591639,0.675730049,0.65581676,0.676927367,0.655818335,0.659868736,0.67494234,0.65581676,0.672483112,0.623838917,0.674008117,0.675542574
camel-1.2_camel-1.4,0.721626386,0.750917431,0.745015747,0.693625907,0.724912707,0.717746132,0.713419143,0.713419143,0.68548884,0.774522457,0.770183486,0.703878543,0.75579214,0.769147953,0.76580686,0.76580686,0.691636998,0.744796659,0.762825209,0.714031905,0.76852321,0.773442421,0.76580686,0.76580686,0.729809667,0.763475626,0.762825209,0.73337156,0.762825209,0.772812543,0.766500068,0.766500068,0.752269615,0.762825209,0.764031905,0.76580686,0.727420238,0.762825209,0.770536081,0.770621662,0.735160208,0.769267767,0.762825209,0.76580686,0.756483637,0.761717787,0.762825209,0.762825209,0.762825209,0.766034506,0.754611119,0.762825209
camel-1.4_camel-1.6,0.691684974,0.746892228,0.733776166,0.724287047,0.712750259,0.730797927,0.717133679,0.717133679,0.737100518,0.71646114,0.728126425,0.737378238,0.739055959,0.719097409,0.739055959,0.739055959,0.721856995,0.741711917,0.739055959,0.712105699,0.739055959,0.741745078,0.737386528,0.737386528,0.735479793,0.743384456,0.739055959,0.711396891,0.728141969,0.739055959,0.728610363,0.728610363,0.72933886,0.719097409,0.72053886,0.701666321,0.743704663,0.739055959,0.743838342,0.730924352,0.735716062,0.721146114,0.739055959,0.729097409,0.727552332,0.746804145,0.739055959,0.739055959,0.739055959,0.755594819,0.739055959,0.739055959
ivy-1.1_ivy-1.4,0.777777778,0.747349009,0.739972337,0.706316275,0.663208852,0.760258183,0.602351314,0.602351314,0.687413555,0.774319963,0.78077455,0.793914246,0.542876902,0.779391425,0.765329645,0.765329645,0.536883356,0.774319963,0.769709544,0.749077916,0.756800369,0.769709544,0.75242047,0.75242047,0.593591517,0.775011526,0.769709544,0.758875058,0.753573075,0.769709544,0.765329645,0.765329645,0.760258183,0.768095897,0.691793453,0.781696634,0.735361918,0.769709544,0.766943292,0.749654219,0.749423698,0.752650991,0.769709544,0.769709544,0.783540802,0.77132319,0.769709544,0.769709544,0.769709544,0.765560166,0.769248502,0.769709544
ivy-1.4_ivy-2.0,0.726866883,0.779880276,0.802404627,0.756290584,0.691862825,0.812905844,0.734577922,0.734577922,0.774198458,0.822950487,0.791852679,0.734628653,0.827059659,0.819171063,0.735744724,0.735744724,0.74025974,0.828936688,0.835836039,0.723772321,0.825461648,0.820515422,0.825461648,0.825461648,0.651557427,0.824624594,0.833299513,0.681742086,0.825461648,0.827059659,0.825461648,0.825461648,0.828530844,0.835227273,0.76075487,0.750025365,0.810420049,0.801161729,0.744774756,0.795200893,0.828530844,0.804256291,0.825461648,0.827059659,0.680296266,0.810825893,0.825461648,0.825461648,0.789265422,0.793374594,0.811206372,0.825461648
jedit-3.2_jedit-4.0,0.8491671,0.836832668,0.739082654,0.814491873,0.832321129,0.832335589,0.843527677,0.843527677,0.84190815,0.848856209,0.849282781,0.842833594,0.826110533,0.844062699,0.80666175,0.80666175,0.83973914,0.845508705,0.839796981,0.847084852,0.839796981,0.839796981,0.80666175,0.80666175,0.809965874,0.828496443,0.839796981,0.828879634,0.839796981,0.832769391,0.839796981,0.839796981,0.845219504,0.839796981,0.81830933,0.80666175,0.80666175,0.839796981,0.833362253,0.843730117,0.831699346,0.840288623,0.839796981,0.839796981,0.840577824,0.834070796,0.839796981,0.839796981,0.839796981,0.847851235,0.839796981,0.839796981
