filename,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
ant-1.3_ant-1.4,796781.1108840123,8266.888313419793,5334.110344196987,2235.649284736431,0.9327208195541244,39611.67722678506,0.3623757698473352,0.32137076510740675,0.35057474791761245,0.3301827608455561,0.3061011989748561,0.3651685403310315,3.0859715517642003,0.330394392491711,0.30951924051194624,0.38198708949797616,0.3651685393258427,0.3164238650525818,0.3113298325884976,0.30692476995482737
ant-1.4_ant-1.5,19047.595441720445,128.17521253102777,160258.49903440365,44.85157396220999,6885.960557918854,0.11911272871860144,0.1399129440297132,0.19357066072996254,0.2943967364245786,0.8311071464949736,0.1418300438416932,0.13993174061433447,0.13650331031742674,0.12305352676132073,0.12291225791616935,0.15186863341781967,0.13993174061433447,12.384883794905296,0.12362025078157225,0.12360022289333235
ant-1.5_ant-1.6,829188.0797330008,2297.907897256813,1672.1469512868825,2491.364284865446,3264.792275009135,0.827548081493372,10.461665685426928,2.7043423736095464,0.878103926997888,3.4350956185239245,1.4095051969405248,1.6524208612999385,7.522931830689812,1.3156899237261348,1.2718759673722917,1.6524216523465436,1.6524216524216524,1.3828575531505571,1.6509262944001848,1.2887168343049538
ant-1.6_ant-1.7,54600191.76572292,3607009.52523856,3098.6056142825373,580.5845745770255,252.32963481385121,1.2685083743155252,1.1648880309897975,0.8141087547451406,1.7410160109202146,5.079789414430907,0.8922364075218391,0.9675101599327888,1591.3474937043295,1.5006434265896014,0.7856530561926078,0.9642679307134868,1.5006711409395974,0.905627022783135,0.7762520724320617,0.7856357604458447
camel-1.0_camel-1.2,211138.3379634796,1737.3573478680364,2792.848968582747,718.3176516195051,3345.517565358453,373741.1550445924,4.314895349420547,3.437606441527963,4.214213595229324,3.840479326940891,4.190065359257003,4.342096081665609,4.164714786457344,4.341712446126284,3.214194442293576,4.3018845523910985,3.9212276981761467,4.216258517788667,4.184475159064099,3.6843497012401736
camel-1.2_camel-1.4,225444.82374997734,4980.552380460748,442.8290108496621,268.41250529766535,1880.392856949996,1.351369590629201,1.3261392165612933,1.7824319687258303,1.4964217128325958,15.196395367298695,1.4492221351090775,1.7236237271686825,1.7156782098466907,1.7196508569754174,1.726842595539619,1.4536583921221518,1.7236238532110089,2220.57430159762,1.2389002585855415,1.7289588635920439
camel-1.4_camel-1.6,49843.470987219785,158.4705865461026,490.8501525296142,399.7555370942952,588.8650076211028,2.9568162972900622,3.381507404998115,3.039582464256368,3.069957276315776,250.9879310383563,2.9540924850030272,3.5109355994984113,3.2590924202450675,3.5191709752105242,3.4196808955635394,2.9576381132204856,3.5191709844559584,2.9488233672315736,3.2413062545706657,2.9554797285019947
ivy-1.1_ivy-1.4,118014.0969653973,7287.537797588294,18303.06221426254,5031.424897297011,5510.0310471808825,12.479802520056053,56.177503224958784,31.15399400736859,1043.335303114471,11541.959518385607,24.33018917535683,0.09958506224052238,27.034183808114122,2.2831311949676727,22.08121589000684,23.270913903110014,0.0995850622406639,27.43067965318356,6.248204791796303,21.832842143089604
ivy-1.4_ivy-2.0,322452.0559497143,81084.1907121405,2349.266994412856,1341.7847395072556,5231.886220586513,4912.686266130929,0.27172226977234115,0.2045092132411893,0.2711091885998282,2.8658941377634246,0.2261531942971396,0.2727272727272727,6.42442438116781,0.20664239916436192,0.2071856695148414,0.19130635797253248,0.27243132611549403,0.22630190769227235,0.2658769801686261,0.20705057556941772
jedit-3.2_jedit-4.0,122026.67218119286,32497.240285493637,1794.4477197150104,111.18395719363262,105.41574604850928,3.0123259533540003,602.9888566171172,2.7473091557738107,4.831623569035306,3549.204353251872,3.3939479156168715,6.078431372548828,4.994631686437926,6.064290129120392,4.038613503620612,3.0051735067661816,6.078431372549018,3.865724446487629,5.632808511370463,5.1476402091132725
jedit-4.0_jedit-4.1,61530907.16996963,2994451.567097052,8183.4592400685215,122.13851550148227,2475.309559270217,1.8783033789099624,3.80516771725614,61.07523809603012,1.9099595701788348,1.9657779671653548,3.2597179202278315,3.738984430304876,24.60913990532157,3.302582933334373,1.956521360162,2.5926841222108585,4.048076923076923,2.328422653590858,1.8064801023084744,1.9574144222666008
jedit-4.1_jedit-4.2,85557.74914125947,201.93488102078706,2705.180227497149,1.7584149510323523,428.86197934852174,1.2708333786092172,0.7055108079549766,0.7171815029412374,0.9915891210926562,1.1569152402326326,1.0220189847955825,1.2043596730245232,6.4994959221588315,1.2043596729708932,1.2402074987776823,0.7086426149720413,1.2043596730245232,1.0812851725028012,0.7225589672599301,1.242035399835869
jedit-4.2_jedit-4.3,144665.64152813682,4830.85524785397,2704.322699767209,0.383048419751152,24.86656205237012,0.8295639058698829,54.49247483885532,13.91254514480901,7.420183606913331,2.372574827012451,1.149610479159923,0.028455284552820162,1.308535532590332,0.6380195832833009,0.4854674466372194,0.19003333907125428,0.028455284552845524,10.214477763965016,0.0490458894410944,0.4844083571821091
log4j-1.0_log4j-1.1,60558.16837140704,57.147228535439346,568.205499851037,129.9442415751238,275.6255877633816,1.525389336649837,2.7450946833760668,284.5947949138961,2.5224462170828823,1.0760825516809451,1.3519509601792452,2.88073394495411,119.79620753605394,2.8796674402224234,1.2187465939712507,1.2067023152366425,2.8807339449541285,0.9472015931835532,1.7961407007521009,1.1964567557947967
log4j-1.1_log4j-1.2,654061.3583720521,125.41791503278354,2710.027832994852,538.6739213717639,2750.5463238315538,5.038968072207589,7.594429252124669,17.280962977978845,3.9675309004287542,5.0758800700163,4.851826243556423,8.204878048780486,4.713631414549958,8.204857813181889,4.876712344084182,5.392602101038494,8.204878048780488,4.742730097016719,6.93322656919096,4.718103958802062
lucene-2.0_lucene-2.2,556960.8552558352,2219.4310152995167,745.4452258038311,491.2911916831345,920.8017406757857,8.11526525429312,15.044619634568036,17.483724730154382,7.545253832581404,24.03759445340645,8.446693618998708,15.935222672064494,7.14522398241942,15.934907410621701,7.9776864384811255,12.200500127372088,15.54168598540802,7.2553950948262385,8.209336650799012,7.982916700225563
lucene-2.2_lucene-2.4,11797778.062203707,4709854.014806109,17989.473761797926,227.64040762624427,2562.358408255594,150.46008869556417,59.682573076795165,8.38162615914791,14.140126037539966,4.886983635214954,5.004543975961608,12.282352689441352,3083.807388398122,5.9506731375526885,4.489447568033807,9.748830895422188,12.282352941176471,5.652172269302915,12.28234706661962,4.5628979308010145
poi-1.5_poi-2.0,675207.455027109,596728.1083687855,1455.4915444283768,5259.614210120905,1166.5947595772375,14.84669932664469,4.426517728240776,5.5010745612283936,7.897182024993883,0.23674590517080166,1.1493255349336895,0.13694267502910526,1.4131211977109182,6.0282655393641145,11.25393183456524,11.837183445052686,0.13694267515923567,3.6787686430788695,0.13679432780367698,10.937333097406114
