ant-1.3,0.7791671554252201,8.35483870967742
ant-1.4,0.7666907721730812,10.46
ant-1.5,0.5655763042418339,1.97
ant-1.6,0.6211374189040629,3.0
ant-1.7,0.524905007743934,2.57
camel-1.0,0.5400021070375051,5.76
camel-1.2,0.5189605389191368,1.6
camel-1.4,0.7716295957140902,9.5
camel-1.6,0.47399765803108834,4.37
ivy-1.1,0.769445249971001,9.7625
ivy-1.4,0.6000991240202859,7.24
ivy-2.0,0.5345081676136364,5.59
jedit-3.2,0.7666770287958116,4.74
jedit-4.0,0.7721491989126035,10.875
jedit-4.1,0.5296173785891526,3.48
jedit-4.2,0.5316103285178143,1.6
jedit-4.3,0.5542852303523034,2.82
log4j-1.0,0.5543157255616273,4.87
log4j-1.1,0.5610273095796883,3.56
log4j-1.2,0.5554288654786201,3.2054794520547945
lucene-2.0,0.7304987881107284,11.133333333333333
lucene-2.2,0.6405572379746947,5.020408163265306
lucene-2.4,0.5290240599404317,4.16
poi-1.5,0.5955689416931923,2.46
poi-2.0,0.6712600032663728,5.785714285714286
poi-2.5,0.5896472036028487,5.29
poi-3.0,0.516680475113122,2.22
synapse-1.0,0.732029117379436,4.19
synapse-1.1,0.6703159978159978,3.47
synapse-1.2,0.674872036637931,9.1875
velocity-1.4,0.5203466958211856,1.71
velocity-1.5,0.5330011717536776,2.14
velocity-1.6,0.6468680763042979,2.72
xalan-2.4,0.5027088874702981,5.8
xalan-2.5,0.5142371239677946,2.54
xalan-2.6,0.5044170305084744,5.29
xalan-2.7,0.507434249607978,5.18
xerces-init,0.6559140977304649,5.371428571428571
xerces-1.2,0.6455176877470353,3.09
xerces-1.3,0.6782385135366984,2.29
xerces-1.4,0.747022810533988,7.5
