filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.816,400.76966076371315,21,210.14412177658042,311414.3797146793
ant-1.4,0.7544824288787951,117.43798160342891,19,211.30021118940437,29978.112320556516
ant-1.5,0.8642613359336909,142.99513946802756,18,203.71930020963038,251906.77361087914
ant-1.6,0.8297101449275363,451.34148838697854,14,147.2428615317497,474028.91155042214
ant-1.7,0.8354632460982486,716.3878319502724,20,222.03771150762668,1333545.5920294852
camel-1.0,0.8725242309313106,271.64061102072463,20,217.8903085406862,544393.5450514259
camel-1.2,0.7148807723331316,106.19889852905358,18,232.71612588300152,16580.329280661266
camel-1.4,0.7934410516226208,117.26579856461757,18,212.6898747145303,22969.096165210743
camel-1.6,0.7959067357512953,59.83157227969532,17,224.18735341548398,9841.733038853541
ivy-1.1,0.8227583806982949,327.8014467473891,21,189.6735478324822,398480.09410071815
ivy-1.4,0.8603042876901799,161.81068912720278,18,217.6773375957623,231471.0527416404
ivy-2.0,0.8577516233766234,512.862748884785,21,240.9228893793604,1390610.0075182812
jedit-3.2,0.8674160763781953,192.5168441328797,18,202.6444146683263,92412.93969432442
jedit-4.0,0.862687257793973,180.9138949664219,18,219.3548109335475,128022.85986759416
jedit-4.1,0.8509393831974477,387.6533598721712,20,221.59064129807012,1943748.2552016228
jedit-4.2,0.8979486915839803,142.15711574921605,19,224.89653729414667,94620.46586830304
jedit-4.3,0.899559620596206,367.09896115864143,19,188.6959568796241,742381.887460064
log4j-1.0,0.8454159077109897,167.20222267133508,18,199.22363605042244,55389.93831364161
log4j-1.1,0.8384894388734798,374.8920524413794,20,231.2044886581823,375299.10322878265
log4j-1.2,0.598266235674405,84.59290526313919,18,189.9569392910803,16503.641804504397
lucene-2.0,0.7817068503635668,148.36441728257685,18,174.30241174747118,86781.00310087853
lucene-2.2,0.7324023548279841,669.3607984948791,19,223.37046484239744,980092.8721314266
lucene-2.4,0.7360154504839911,209.28642275866156,17,217.98694219468513,81154.43970511087
poi-1.5,0.6969119352530412,154.95579976578782,19,212.89607695950178,148032.24165194164
poi-2.0,0.8158582394251184,130.12259272314108,18,205.58126632947386,129023.39935924335
poi-2.5,0.6830802262253876,185.04324500051027,16,153.07063821086757,70931.7049098004
poi-3.0,0.7189909502262444,183.7244193944575,18,172.3423397998708,81968.96727458217
synapse-1.0,0.86472550803761,154.87105868190298,19,193.0648998336209,57269.34538222059
synapse-1.1,0.7882882882882883,268.9539117032212,21,203.21024301075033,1037004.3617351091
synapse-1.2,0.7456088362068966,329.2991030524699,19,213.47761433043854,275030.7174240424
velocity-1.4,0.6357628765792032,237.6384906376617,21,194.1671018925015,1179294.534944498
velocity-1.5,0.7086992122427083,140.71057882888047,17,165.0009987852516,48505.89796309378
velocity-1.6,0.7880027579866697,81.18061896441097,18,183.80221576156805,16038.036379581694
xalan-2.4,0.8054934922154839,511.0303284534021,20,203.40191071184742,1205620.7760261141
xalan-2.5,0.6643706627454016,408.13178392003294,19,241.41858556919857,695903.9139614721
xalan-2.6,0.7071575141242938,984.0049724832525,21,211.73149951303063,4074105.306408046
xalan-2.7,0.5756060354592756,1338.445987360708,20,207.85338663916008,7119373.440650511
xerces-init,0.7595549641457825,862.141725215334,21,269.70761315955264,4009361.6460564886
xerces-1.2,0.7320355731225296,361.7851749884927,18,205.51032812590043,787688.3824204811
xerces-1.3,0.8540301273032975,236.4451342923354,19,269.44433486663957,185986.91392171232
xerces-1.4,0.7719159719025455,530.0064273654051,18,201.2467365577532,1459794.2834716707
