filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
ant-1.3_ant-1.4,2939.186412,1092665.232,329760.824,5540.130874,3632.274322,1352.134641,942.5745477,942.5745477,3649.371516,3029590.434,254208.1127,1840.201387,2.2676934,2.121331205,1034.983573,1034.983573,5705.327389,2645508.005,1760.495387,363.7828075,0.391174529,6.69443397,30.95221053,30.95221053,1070.808038,9328405.022,0.353847817,4599.516347,0.312473969,5443.864807,28488.92155,28488.92155,796781.1109,8266.888313,5334.110344,2235.649285,0.93272082,39611.67723,0.304044665,0.339031454,0.350574748,0.571778649,2.923190384,0.36516854,3.434649121,0.337003755,0.309519241,0.381987089,0.365100552,0.316423865,0.311329833,0.30692477
ant-1.4_ant-1.5,6707.287772,552395.9455,1259.155974,72360.16574,28560.76503,29463.51536,47122.77401,47122.77401,7498.808028,41480.95209,3.618255878,470.0842194,139.9981564,5.712678966,7909.658008,7909.658008,3306.770992,19676.32929,386.070496,634.6787269,7.56654701,0.651166441,171.7039299,171.7039299,2850.298613,12924.39774,3.508453709,536.4949191,0.137335826,356.3443847,1960.976653,1960.976653,19605.52392,128.1752125,188046.7466,54.31029554,6885.960558,0.119112729,0.13708868,0.244552642,0.294396736,86.53821744,0.141830044,0.139931741,8.529453534,0.123053527,0.135802342,0.151868633,0.139931741,270.3204079,0.123620251,2.207495896
ant-1.5_ant-1.6,14715.82803,818742.1147,125299.7526,10874.22909,18178.63896,19154.93136,38881.92313,38881.92313,9190.318005,565822.9283,5952.37928,10622.1785,6426.790305,13.16119565,9121.852962,9121.852962,7571.835624,465555.1495,1.621661905,5531.383884,0.899008422,3170.220807,7262.868102,7262.868102,10953.78649,180751.6454,21682.83442,17652.76478,31.58211259,1.300414736,57.50729031,57.50729031,829188.0797,2297.907897,1924.511981,2491.364285,3264.792275,264.3247927,10.46166569,21.77410067,597.7867421,3.435095619,1.130908359,1.652420861,7.522931831,1.315689924,1.365760046,1.857514929,1.652421652,1.382857553,63.31145032,1.288716834
ant-1.6_ant-1.7,6539.179343,64001645.34,15975.51691,4584.853309,18322.27333,4026.46913,6046.691463,6046.691463,7070.491005,552132.4217,757189.5375,1941.466242,4763.547068,277.0810665,19303.09809,19303.09809,7066.824114,31229073.41,1.496387282,1882.658374,0.822713024,0.780102323,2275.914071,2275.914071,12776.56958,56995.31862,1.499915102,6041.60862,32781.52413,4.222645232,0.924920822,0.924920822,54235894.01,3685398.702,3098.605614,2422.086257,252.3296348,1.268508374,1.164888031,0.814108755,1.741016011,5.079789414,0.892236408,0.96751016,1591.347494,1.500643427,0.785653056,0.964267931,1.500671141,40.39472805,0.776252072,0.78563576
camel-1.0_camel-1.2,6594.882446,2575041.199,123027.4243,862.0945583,3601.7232,1292.212229,1383.417251,1383.417251,4329.589369,338960.7455,2161.424106,2814.608007,4214.081911,254.3191353,3493.993991,3493.993991,4067.323867,166644.6594,144.7141675,2716.856273,65.73383681,7860.712151,22920.74877,22920.74877,5131.793297,82607.41279,4.217803011,906.0497631,265.2408375,7029.759235,3627.480292,3627.480292,853523.5861,1737.357348,2792.848969,2381.218311,3345.517565,373741.155,4.314895349,3.437606442,4.214213595,3.840479327,4.190065359,4.341150781,4.282325396,4.341712446,3.214194442,4.301884552,3.921227698,4.216258518,4.184475159,3.684349701
camel-1.2_camel-1.4,1595.334664,362060.7649,5666.343436,6986.337292,3839.765876,34.33012642,1742.0626,1742.0626,1111.826588,12891.81374,154.6620274,1784.311847,1467.691522,6.535004834,48.72646663,48.72646663,743.083265,1011978.842,105.691392,1519.538965,872.1576067,35.11002309,1.64326019,1.64326019,896.5343501,7494.77007,1.723487615,897.8123885,3.308198904,218.2169609,911.1718985,911.1718985,225444.8237,4980.55238,442.8290108,785.495332,2147.12016,28.43738274,1.299911163,34.32625798,1.496421713,313.4934689,7.272438519,1.723623727,1.71567821,1.628190412,1.726842596,1.453658392,1.723623853,2220.574302,1.88357758,1.728958864
camel-1.4_camel-1.6,3844.300893,131436.659,11359.78097,2739.951203,2600.683054,1456.056522,1296.424873,1296.424873,4469.37231,21671.74656,293.0712297,4528.463647,3.061103477,3.235244533,4159.988555,4159.988555,6322.998288,2801.808563,3.451154617,12.18541161,3.483367615,3.338797652,699.373536,699.373536,1566.21253,215518.2785,2.95434792,6185.637276,2763.68416,2.959917634,525.8765593,525.8765593,58940.37256,158.4705865,490.8501525,1125.392498,763.549907,2.956816297,3.381507405,3.039582464,3.069957276,250.987931,2.954092485,3.510935599,3.25909242,3.116854502,3.419680896,2.957638113,3.519170984,2.948823367,3.241306255,2.955479729
ivy-1.1_ivy-1.4,10416.2719,6493316.7,240220.7329,91858.70683,103656.8041,2375.708791,89629.83228,89629.83228,3948.762108,963142.1667,0.120287329,1896.987335,4658.498511,587.2797335,5553.05508,5553.05508,3413.498538,915251.6562,215.6057718,13502.17525,48486.1254,79.58885925,19992.09301,19992.09301,1645.591255,328960.5131,0.098526561,978.2532163,104630.0589,11.78801665,69323.55615,69323.55615,119263.2197,7287.537798,18303.06221,5031.424897,5510.031047,12.47980252,56.17750322,1083.07062,1043.335303,11541.95952,24.33018918,0.099585062,27.03418381,2.283131195,22.08121589,23.2709139,0.099585062,27.43067965,6.248204792,21.83284214
ivy-1.4_ivy-2.0,7956.008755,293199.9,215742.772,212244.5396,7567.792915,3560.371223,29508.84942,29508.84942,5495.877894,1171020.044,24109.73206,2940.986509,11588.30122,3766.056584,7719.472028,7719.472028,1499.740327,2324710.288,205271.3467,1913.331757,2.140489833,1550.908501,1194.742345,1194.742345,450.8110545,4859320.972,1760942.463,875.325425,0.26783288,0.601488579,0.269869993,0.269869993,322452.0559,81084.19071,2349.266994,104.3459286,1693.181443,4912.686266,0.27172227,14.25720081,0.237996002,2.865894138,0.226153194,0.27271397,6.424424381,0.224930577,0.207790429,0.191306358,0.272431326,0.226301908,0.813284432,0.207050576
jedit-3.2_jedit-4.0,22893.63433,906643.7303,86889.96719,26625.01531,15547.34359,4625.919484,62402.90113,62402.90113,2357.255288,104529.4,362.524485,6854.919302,3566.232146,463.4721366,2582.939914,2582.939914,19487.69915,482066.3654,5.575776162,2535.798241,966.0472015,17.02172904,635.9787902,635.9787902,1465.071755,410967.8998,64.27736029,165.2886539,3.676124846,836.7933279,5.40742562,5.40742562,122026.6722,32497.24029,1794.44772,1343.456402,1245.134305,3.012325953,602.9888566,2.747309156,696.9353527,3549.204353,3.393947916,6.078431373,4.994631686,6.064290129,4.038613504,3.005173507,6.078431373,3.865724446,5.632808511,5.147640209
jedit-4.0_jedit-4.1,12039.83272,29515789.35,1807291.997,5874.952842,13215.54935,1621.459163,29106.19273,29106.19273,2861.162865,17330470.4,3858722.094,3069.896232,10529.04188,804.9788052,292.6819905,292.6819905,17117.1309,322540.1726,3950688.118,1578.211606,105.0884288,102.1718507,5178.529803,5178.529803,347.3551554,165842.0152,2.991575702,1431.96799,3.484662887,62.48467408,3.478075186,3.478075186,61537468.79,2994451.567,8183.45924,1070.397785,11562.32889,1.878303379,3.831092843,61.0752381,1.90995957,1.965777967,3.25971792,3.73898443,79.40138823,3.302582933,1.95652136,2.592684122,4.048076923,2.328422654,1.806480102,1.957414422
jedit-4.1_jedit-4.2,21789.06173,12711369.38,764205.107,14505.32226,24025.40431,7669.649422,24430.83122,24430.83122,11009.69722,64315.57609,952.6072148,17427.80346,3269.755376,182.3887734,6977.86252,6977.86252,1341.265356,237482.5317,2.101644922,1031.874042,11213.00023,0.707218446,9278.368546,9278.368546,2697.463856,565270.7558,1.162333899,12872.37271,388.5892865,95.21641274,3414.901523,3414.901523,85557.74914,201.934881,4095.59038,1.758414951,428.8619793,1.270833379,0.705510808,0.717181503,0.991589121,1.15691524,1.022018985,1.204359673,6.499495922,1.086269193,1.240207499,0.708642615,1.200678094,1.081285173,0.722558967,1.2420354
