filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
ant-1.3_ant-1.4,6764.433665,1101006.64,1190484.708,27371.39947,41129.85423,2132.014839,1077.028682,1077.028682,3649.371516,3918509.588,254208.1127,1840.201387,2.2676934,303.2354172,6804.061533,6804.061533,6037.773089,2645508.005,1359.815947,363.7828075,6154.314212,6.69443397,30.95221053,30.95221053,1070.808038,9328405.022,0.353847817,159.0562883,0.312473969,7312.013369,24045.52275,24045.52275,1553677.421,8266.888313,5334.110344,2235.649285,2148.446942,40092.77382,125.1267393,0.363296472,0.350574748,0.330182761,13.56132188,0.36516854,3.434649121,0.330394392,0.309519241,0.381987089,0.365168539,0.316423865,0.311329833,0.30692477
ant-1.4_ant-1.5,20952.82678,552395.9455,1259.155974,90395.58443,52698.66964,35921.40054,63797.23805,63797.23805,7498.808028,65692.86934,3.618255878,307.8979102,68.71925392,11.04141291,25493.61616,25493.61616,3306.770992,20004.45999,386.070496,634.6787269,4576.582897,638.3699296,171.7039299,171.7039299,2940.514902,13445.35712,3.508453709,536.4949191,0.137335826,356.3443847,1960.976653,1960.976653,22974.33214,128.1752125,214279.6729,235.5854797,6885.960558,9789.752853,0.139912944,13.35679116,120.8286901,832.9063223,5.673664275,0.139931741,8.529453534,0.123053527,0.122912258,154.4849464,0.139931741,270.3204079,0.123620251,0.123600223
ant-1.5_ant-1.6,92973.90151,820069.8985,574668.5396,39250.54537,92581.37813,19742.58312,110032.4578,110032.4578,2479.607171,566199.6526,5952.37928,3942.360771,5.011790303,29425.49966,160549.4405,160549.4405,646.4615936,594606.4509,1.621661905,9368.095566,0.899008422,0.791719227,35021.9017,35021.9017,1747.19703,934042.6162,20327.5893,17652.76478,1.611398834,1.300414736,57.50729031,57.50729031,940468.2128,2297.907897,1924.511981,30064.8386,6368.957951,7.622999011,10.46166569,21.77410067,0.878103927,3.435095619,1.409505197,1.652420861,7.522931831,1.315689924,1.271875967,28430.28005,1.652421652,23.04597808,1.650926294,1.288716834
ant-1.6_ant-1.7,29225.06287,64004627.38,37281.37536,44210.43011,58213.65733,13473.63131,22687.76796,22687.76796,7070.491005,552132.4217,981921.0201,22339.65234,4806.016095,277.0810665,138825.4144,138825.4144,7066.824114,41901517.6,1.496387282,1882.658374,0.822713024,0.780102323,1756.268241,1756.268241,12776.56958,57066.86042,1.499915102,6041.60862,64982.4109,4046.262717,0.924920822,0.924920822,54619033.51,3607009.525,3098.605614,2422.086257,252.3296348,590.1840419,304.6178411,0.814108755,1.741016011,5.079789414,59330.95122,1.500671141,1591.347494,1.500643427,0.785653056,5841.380759,1.500671141,40.39472805,1.010520748,0.78563576
camel-1.0_camel-1.2,38257.89524,2583339.146,123027.4243,1684.412559,5161.731096,3009.200945,2050.843529,2050.843529,9411.415162,335012.2876,851.2458807,2814.608007,7094.582889,1970.91508,10287.21515,10287.21515,4067.323867,370138.5362,144.7141675,2716.856273,9210.821487,29092.30631,220173.2242,220173.2242,5131.793297,83017.27422,4.217803011,906.0497631,124553.7686,10707.33739,34672.89145,34672.89145,994326.4589,1737.357348,2792.848969,3858.452824,81984.99173,373872.3983,4.314895349,3.437606442,4.214213595,1135.91921,85483.97524,4.342096082,4.288807308,4.341712446,268190.1201,379536.3431,6.231444268,4.216258518,4.184475159,1620.556103
camel-1.2_camel-1.4,2249.578587,362060.7649,8759.884407,15078.61588,8128.407365,316.4938931,2435.854882,2435.854882,1111.826588,17216.48703,141.0199122,894.1792793,7664.951928,5.125363316,48.72646663,48.72646663,178.469931,1011978.842,105.691392,1519.538965,1199.286175,83.13134028,2003.247485,2003.247485,563.8759872,14685.4664,1.723487615,897.8123885,1.723163584,2.074306397,3244.674618,3244.674618,225444.8237,4980.55238,442.8290108,268.4125053,11160.09668,364338.1826,1.326139217,34.32625798,1.496421713,2388.175732,10418.5539,1.723623727,1.71567821,1.719650857,1.726842596,1.301782133,1.723623853,2220.574302,1.695986864,1.728958864
camel-1.4_camel-1.6,7835.878276,131436.659,11359.78097,10502.81339,6268.683356,3221.235454,5323.386957,5323.386957,4509.504214,84950.06473,293.0712297,18893.07777,3.061103477,3.235244533,4159.988555,4159.988555,8179.360286,2801.808563,3.451154617,497.8228683,3.483367615,3.338797652,662.9552495,662.9552495,1566.21253,215518.2785,2.95434792,6185.637276,3623.952771,2.959917634,1952.456311,1952.456311,49843.47099,827.9242085,490.8501525,1125.392498,763.549907,2.97074422,3.381507405,3.039582464,3.069957276,250.987931,3.28928039,3.510935599,3.25909242,3.519170975,3.419680896,3.447805089,3.519170984,2.948823367,3.241306255,2.955479729
ivy-1.1_ivy-1.4,19720.14496,6515540.28,379306.6094,160409.028,811699.7267,2375.708791,99259.44907,99259.44907,7185.151717,1832920.941,0.120287329,1896.987335,4948.269946,587.2797335,5553.05508,5553.05508,3413.498538,1478543.178,252.9379928,23510.45198,58930.89605,79.58885925,19992.09301,19992.09301,1645.591255,352436.4689,0.099251857,978.2532163,114174.0255,11.78801665,110570.6591,110570.6591,119617.2131,20923.13192,18303.06221,14203.6969,23580.65062,434964.3433,56.17750322,2317.858547,1043.335303,11541.95952,67.3916862,0.099585062,27.03418381,0.099585062,22.08121589,15565.79843,0.099585062,27.43067965,6.248204792,21.83284214
ivy-1.4_ivy-2.0,141748.9374,293199.9,215742.772,236593.0451,7834.553481,4124.953981,47248.68582,47248.68582,5495.877894,1171020.044,24109.73206,2940.986509,39784.71346,58916.67243,824183.8649,824183.8649,1253.676229,2329750.288,203862.6231,1913.331757,2.140489833,3580.274048,1194.742345,1194.742345,122.2436192,9210540.782,1551133.681,875.325425,0.26783288,0.601488579,0.269869993,0.269869993,550532.5006,81084.19071,2349.266994,289049.9434,5231.886221,4964.91485,0.27172227,0.204509213,0.271109189,2034.383744,0.192998289,0.272727273,9.90218193,0.247078584,0.20718567,1068922.792,0.272431326,0.227221089,0.26587698,0.207050576
jedit-3.2_jedit-4.0,41856.3529,906643.7303,489684.6151,92778.70591,24777.26209,45910.6062,145309.22,145309.22,2357.255288,104529.4,362.524485,6854.919302,13854.30775,463.4721366,8604.439047,8604.439047,19487.69915,482066.3654,5.575776162,2535.798241,966.0472015,17.02172904,52850.37983,52850.37983,1465.071755,483005.181,64.27736029,107.7168683,3.676124846,25030.41261,5.40742562,5.40742562,245151.176,32497.24029,75956.7698,6252.987445,8829.024604,20905.53651,602.9888566,413.0401819,4.831623569,285114.3874,26.90479203,6.078431373,4.994631686,6.064290129,4.038613504,822.8280872,6.078431373,94.88881334,5.632808511,5.147640209
