,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0.0,0.0,0.0,0.0,0.0,-5.313036263734123e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0003161238947229308,-4.883191315930513e-10,0.0,4.76786437910901e-07,0.0,0.0,0.0,3.1332640636989775e-10,0.0,0.0008703196517119267,6.118174414448187e-06,-4.971163031352988e-18,0.0,0.0,0.0,0.0,0.0,1.1473583042855007e-14,0.0,0.018280511749967927,-0.00016720149676738289,-0.0007942398949161919,0.0,0.0,4.691703853908681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1605176694232198e-05,0.0,0.0,1.7713237250355026e-07,0.0,0.0008489696012918299,-0.00019883514513969504,-7.436057777032706e-07,-0.0011890175678499343,0.0009589508335338115,5.2665107266630824e-08,0.0
1,0.0,-4.914007228908533e-07,-1.4444060686221922e-09,0.0,1.8227782190163362e-14,0.0,0.0,4.070894832147033e-15,0.0,0.023250940406091658,0.0,0.0,-3.0078826261147464e-09,-0.03393405152202797,1.1569087180439419e-08,-1.773392501662214e-05,-1.3575157410902792e-05,-1.0501524437344442e-05,0.0,1.9978049603758793e-11,0.0,0.0,2.0115301975420743e-06,0.0,0.0,0.0,0.0,0.0,-1.183292232438979,0.0,-0.0003078138621509923,0.017352275334777116,0.0,5.172041720967926e-05,-4.5869192486863936e-07,-0.0010649923617406048,0.0,6.766140812119269e-08,0.0,0.0,0.006442741844897195,0.0,0.0,-0.046216969885780425,0.0,0.0,6.082002840169662e-08,0.0,0.4222461150457546,0.0,-3.059539165186946e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3850730251945655e-07,0.0,0.0,0.0,0.0,0.0,-0.023844019970006514,6.107632768299931,1.6428628225521723e-09,0.0
2,0.0,4.354148988142237e-07,0.0,-2.8614423045541463e-06,0.0,0.0,0.0,-5.41426070009387e-07,0.0,0.0,0.0,0.0,-1.041379516069835e-05,0.0,0.0,0.0,0.0,4.030802667437512,0.0,0.0,0.0,0.015597274075268341,0.0,0.0,9.792198328343986e-06,0.0,-5.2062447412562366e-08,7.242185935141562e-07,-1.1559111571800171,-4.8403482848942765e-05,0.0,0.018403348450703096,3.3288712185658786,-0.00602271960303824,0.005674328398384942,0.0,0.0,0.00945065754923799,0.00012122156029121103,0.0,0.0,5.022381363609257e-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005223069529674135,-0.009864967984965015,-0.004931975005605033,0.0,0.0,0.0,-0.00010407034072235163,2.2548527000115478e-06,-0.00016648270123528931,1.9800449969064919e-07,0.0025632143146153063,0.0,0.0,-4.0828363970833035,3.8290274909052116e-10,4.104845879799882,6.114902354796814,1.3226073013414228e-06,3.5509177818485505e-15
3,0.0,5.653184394446634e-05,1.6171446278330927e-09,0.0,-4.649078836713227e-13,0.0,0.0,0.0,0.0,0.023250940406091658,0.0,0.0,-3.019173338365404e-09,-0.03393405152202797,1.1569087180150581e-08,-1.773392501662214e-05,-1.3367925359176045e-05,-1.0502637101753422e-05,0.0,1.9735131519320934e-11,0.0,1.1425780249659123,2.0115301975420743e-06,0.0,-3.72044070144829e-06,0.0,-1.410569795356875e-08,0.0,-1.183292232438979,0.0,-0.00028572826837378176,0.017552816788462614,0.0,5.172041720967926e-05,-4.5869192486863936e-07,-0.0010649923617406048,0.0,6.384232409395452e-08,0.0,0.0,0.006419165728686851,0.0,0.0,-0.04723728219288342,0.0,7.867148158291904e-08,1.1459006081997685e-05,0.0,0.0,0.0,-3.059539165186946e-12,0.0,0.0,0.0,-5.2920168882457635e-05,0.0,0.0,1.3850730251945655e-07,0.0,0.0,-6.004920749913077e-10,0.0,0.0,1.0226949905572922,5.896382625544598,1.6428628225522252e-09,0.0
4,0.0,1.7699800002830618e-06,-2.2092628045182295e-07,8.38286423352557e-05,-2.212614959703795e-12,0.0,1.2124132236442792e-05,9.45493004947338e-09,0.0,14.351894633018892,0.0,0.0,-8.856024090035562e-06,-1.192341385387527e-05,0.0,0.0,-1.031053317434151e-06,0.0,0.0,0.0,0.0,0.0,2.402028021766316e-10,0.0,5.863867678042095e-07,0.0,-8.189926615175529e-08,0.0,7.879039030337254e-05,7.652043939633813e-07,0.0,0.018402562778893974,0.0,0.0,0.009531556124873053,4.828172153458367e-06,0.06379259580773747,-0.008011186458713404,0.0,0.0,0.0,-2.2258756529693893e-07,0.0,1.0176571428880442e-10,-0.14015018634797127,0.0,-5.01951723570179e-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.01675932737115582,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255696265115328e-07,-3.8631816926800013,-1.0623212563402578e-08,0.8953240715601255,3.7822179776880365,0.0,1.1354972006602562
5,0.0,0.0,0.0,0.0,0.0,1.1132961026916374e-11,0.0,0.0,0.0,-2.2344004833754587e-12,0.0,0.0,-6.2033654803724906e-09,0.0,-1.4359963853797708e-06,0.0,0.0,0.0,-0.00017099651738633855,0.0,0.0,0.0,2.50277859139737e-06,0.0,1.1915051974705366e-07,0.0,-1.0798644558620635e-06,0.0,-0.0039673890049999935,-4.57482554478302e-08,0.0,0.0,-0.02042529514713375,0.0,0.0,2.1364245648870812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752232311744569e-10,0.0,7.541777705273794e-05,0.0,-2.2018305326315775e-07,-9.212659902960632e-12,0.0,0.0,0.0,0.0,-3.9885439389544824e-07,0.0,0.0,1.0590045841984362e-09,0.0,0.0,0.0,1.1009416309863745e-06,0.0,0.10361101099000455,0.0,0.041796543184443924
6,0.0,0.0,-1.3919533737446971e-10,0.0,0.0,9.315555920364139e-11,0.0,0.0,0.0,13.274107901430273,-1.1996653015063724e-14,0.0,9.686718157650046e-09,0.00015021017669286012,-0.0041198082269036426,0.0,0.0,8.034693886139486e-05,-5.763353670075832e-07,0.0,2.798799074743585e-07,0.0,-1.1564122780432346e-06,5.213956952336386e-16,0.0,-3.3941657991549523e-09,3.151156777674654e-08,-2.8622762596631444e-09,-4.4014191089136106e-07,0.0,-1.4538320129310866e-11,0.0,-0.021713885108679505,0.0,0.0,0.004527830108364425,5.472222581273374e-05,0.0,0.0,0.0,0.0,3.060423932912735e-06,0.03371295553531404,0.0,0.0027492527875043575,-2.006605631901788e-10,2.3270407371620255e-05,0.0,0.0,0.0,-2.618884678306559e-08,2.0033018571356822e-07,0.0,0.0,-9.93545519052559e-06,0.1415486061738596,0.0,0.0,9.807460455617915e-09,0.0,0.0,0.0,0.0,0.9886010881890637,0.0,-1.871947500562277e-05,0.0
7,0.0,1.894396472634734e-09,0.0,0.0,0.0,-5.291612488890823e-11,0.0,1.9823525505662966e-07,0.0,0.0003228271216096446,0.0,0.0,0.0,-1.1843154531597454e-05,0.0,0.001138767648534576,0.0,-1.0696770181003174e-05,0.00013024817595706353,0.0,0.0,0.12951085303573656,2.533817893568354e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.626949545583543e-07,8.211225024931917e-05,4.035056635902021e-06,0.0,0.0,0.09580503067433063,0.00015292346668617783,1.8769190311678657e-05,0.0,0.0,0.0,0.0,3.6552444533019515e-06,0.0,3.214811247043148e-06,0.0,0.0,-0.0001652341880003489,0.0,0.0,0.0,0.0,1.8055864307296492e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.0625138582880311e-10,0.0,0.0,0.0,1.0893536661732139e-05,-2.325401948555239e-06,0.5982269304556178,0.0,1.1558083607960215
8,0.0,1.1059987024180335e-12,0.0,0.0,-1.6016273163670025e-06,-2.5999627366080547e-14,-1.3562949925931165e-05,-4.24483122129349e-12,0.0,-1.1749296648716458e-09,0.0,2.950256556576854e-10,-2.07884846868659e-06,-1.1978621952463877e-05,0.0,0.0,0.0,3.320720167626567e-07,0.0,0.0,5.7003012178579495e-08,0.0,3.915142431476722e-12,-0.032403416590073286,0.0,-3.109946503289779e-05,1.5816370392088196e-08,0.0,-0.1314382091352344,0.0,0.0,0.002422797390083286,0.0,0.0,0.0,0.0,1.6465847307894673e-05,0.0,0.0,0.0,0.0,5.38800593315918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081713994995566e-08,0.0,0.0,-0.0017429207420894487,0.0,-6.79258048358799e-12,0.0,0.0,5.339727906224863e-12,0.0,0.0,1.4594713126925285e-07,2.928986012478432e-07,2.2191326554254736e-07,5.67336754863435,0.0,-2.4168667067669958e-11
9,0.0,0.0,-3.8451706229078523e-08,0.0,0.0,1.0836869445820822e-11,0.0,6.40097202936831e-11,0.0,6.873431746084156e-14,0.0,0.0,-6.274553385898541e-09,1.0578481256862817e-07,0.0,-5.99272450074335e-06,0.0,9.923216899182582e-08,5.0485543105045164e-08,3.033268671579797e-10,0.0,0.0,0.0,1.2630975110730623e-17,9.4687613919205e-09,1.6381460278381368e-06,0.0,-1.0714808129498593e-13,9.076269008568639e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.6637051537303445e-08,4.4915155796520236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.399215716506847e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48716220918062e-14,0.0,0.0,1.0853937105870121e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298981612742034
