filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.7860606060606059,7.196229484382685,56,601.078930474372,109.30984488793996
ant-1.4,0.7353573989959359,9.357232936291199,52,543.5556928547921,103.97076536804394
ant-1.5,0.835153583617747,15.473593827017906,55,648.1384798766937,280.67362651527986
ant-1.6,0.8147296544035675,21.97376040668529,53,592.1976872441064,721.0848066675305
ant-1.7,0.794055041499543,15.232402125980688,55,585.4616170674778,298.9052943431114
camel-1.0,0.8510324483775811,8.071627572453334,59,605.6456873978643,84.62044328667089
camel-1.2,0.6773889645089736,11.075295986379142,56,583.8034551198459,175.68233604295978
camel-1.4,0.7606206353553334,6.156261012358044,55,517.4614506440743,47.50651219349192
camel-1.6,0.7404424870466321,7.687414513737208,56,613.1172018051973,109.01214765007022
ivy-1.1,0.783745118509067,8.826065755993724,54,594.5744079032476,96.98178147610902
ivy-1.4,0.8166205624711849,3.8897168156168442,61,626.9725280340508,32.53091393133263
ivy-2.0,0.844231939935065,14.057877421839306,60,692.2997579250622,266.9221123598323
jedit-3.2,0.8227065368032029,18.939395991604357,52,582.5179455670407,418.8427584702713
jedit-4.0,0.8276577592688993,9.279092655901595,53,584.7887670478011,92.10369064994396
jedit-4.1,0.825121115443696,32.915112305055054,56,565.7195890079187,1148.1028622583406
jedit-4.2,0.8452650249344507,21.190306689409805,55,563.9694970327794,586.3480865733733
jedit-4.3,0.8976964769647696,17.81435608915948,54,571.5973832040617,411.2124357689941
log4j-1.0,0.8186399514268367,17.552199939529352,57,601.7765673745165,330.3100155724195
log4j-1.1,0.8116599103904416,9.442549626271354,56,564.5185844488803,113.95619407128802
log4j-1.2,0.5792095210108728,15.149970463495123,53,606.1017681275066,367.8751829794323
lucene-2.0,0.7371220818982013,21.934795583510567,56,589.9134816266361,532.5101493713473
lucene-2.2,0.7179096012047957,12.320357066019284,59,683.799922153862,287.04526386048593
lucene-2.4,0.6858665301563663,21.392496565285377,56,637.1894664864465,526.9854898549049
poi-1.5,0.6693685691020801,13.02592003823497,58,646.7514443988974,244.17558338722273
poi-2.0,0.7778049975502204,8.568050035917157,61,629.5623742028624,108.83852484437357
poi-2.5,0.6700356095517386,21.234679843254266,60,634.2163112889045,532.6813199186553
poi-3.0,0.6848846153846154,8.269668702492833,52,640.4619050462571,108.66486844699217
synapse-1.0,0.8585077343039125,12.178200421201842,59,651.3327022586545,182.48851136504592
synapse-1.1,0.7612612612612613,8.263688848032166,52,606.5009391617963,88.87935358059536
synapse-1.2,0.7244746767241379,16.886636608106535,53,596.477739053935,364.94339103271955
velocity-1.4,0.6165330417881438,8.148283142588918,57,527.7880783290803,101.43667759620443
velocity-1.5,0.6973063782929102,12.074765978411918,60,609.9838726853208,192.31397994776606
velocity-1.6,0.7426453688807171,14.17179463243112,53,565.0762272450759,298.37723799368507
xalan-2.4,0.7950446856048515,9.725861060956516,51,632.6340746736445,201.04703428479579
xalan-2.5,0.6409790967487741,12.83326177514067,55,574.975119644191,221.81520367356921
xalan-2.6,0.6771624858757063,12.061002974528835,54,582.8870153607255,214.2051346997798
xalan-2.7,0.5717619989533991,16.094433825857358,54,583.5765812070189,286.4275155068282
xerces-init,0.7544355732978488,20.475492695624254,57,565.4363542206698,478.49116609922254
xerces-1.2,0.7275098814229249,11.171635162406814,54,628.8003760348583,178.62417668543907
xerces-1.3,0.8433300163561289,8.767767364475768,56,601.9799948882248,108.31020044195022
xerces-1.4,0.7474271350144067,9.020043075896469,55,610.6543297552192,158.57849687411343
