ant-1.3,162.4790870435066,169.2412385982536,160.26563193333416
ant-1.4,177.3411411854448,163.76277589673774,163.4724107685491,176.4444148337124,167.8806162097968
ant-1.5,51.52371263449408,38.958897373673636
ant-1.6,158.98098391290915
ant-1.7,39.49939165512611
camel-1.0,53.80335344061599,45.765060431645104
camel-1.2,63.549561112091254
camel-1.4,69.73206820895162
camel-1.6,64.44108487234342
ivy-1.1,476.78420589167973,524.4925200899185
ivy-1.4,313.4455286159882,310.2926328172008,296.98503103828796,269.1377459664447,302.7711552639648,279.5649189386618,336.1430975353316,322.33802475857334,310.3839817992172,299.24582992970045,284.7171791506477,293.76824584185806,325.4645163686504,279.68131662914493,307.3494806180759,336.2962359989058,295.30151744582076,113.13261738068552,307.58615018503855,290.4075968740451,337.87991835603196,307.9753640316096,307.6010697104164,297.9960752941856,302.73171698846863,326.40837115058514,302.0679904435142,293.023848533221,323.3067109404489,318.3661736657905,300.0558858384987,328.74729690877194,287.78497309310205,278.63210636728866,292.4938990487008,325.1967135552023,294.8114364107123,297.2786154621001,298.9202541650248,282.10137639590994,314.2463020269659,308.4046125615684,304.300659286978,347.16772108287165,337.1249522325286,296.8466604966902,291.7329039927654,277.8525109503925,294.6384213354586,293.3877650838796,286.4136133283868,320.88915887738096,302.5569271067653,309.7056347442647,294.4864918063286,335.02820863084713,325.86082682611226,305.1231245353122,309.39005333286735,298.68907013808666,314.4222001175822,304.1199643368922,298.8250293855185,295.72193257699234,312.3476974670456,325.31333099706075,307.3369107514849,285.31735882521724,315.93250425855246,311.82229829627227,305.2783362314112,320.3109938261205,301.868526159527,297.3567399407723,278.202025279302,310.46656479702125,295.65141572852093,315.1655846555933,288.88904553324363,292.0542606859756,303.12310441775577,296.29584454511263,279.01128893756095,286.8421859825513,307.3286143018148,317.3363057232784,324.4227413184598,315.33913426692675,305.30022747819726,287.544566864668,318.5264859046294,301.34178828836633,298.55818506116697,311.0268587104869,315.41935051978646,306.62561854691944,300.3785055093461,317.77428494201047,315.50911184981,319.4684333482661
ivy-2.0,241.30078540815066,227.0127176877948,233.48077517646917,226.11364940661116,226.73403555700935,227.2285403181524,226.06192508224723,226.26180038635775,225.21130383746333,227.26649117175918,227.0403621061465,225.73235593016852,225.62268220912722
jedit-3.2,50.9202858302327
jedit-4.0,99.76427746120342
jedit-4.1,52.30363521816509
jedit-4.2,29.198457387381282,28.763724054504227,28.939082659130857
jedit-4.3,397.87114614110135,401.47750206013666,388.12259802777265,356.57111699270297,361.91945315879485,373.82442147850696,378.1023903921706,374.98456636207766,393.0455659177716,338.7326763566222,393.0320216595484,379.99900693536375,370.47691251101327
log4j-1.0,74.08491722482157
log4j-1.1,24.853212217759392
log4j-1.2,37.571617430427786
lucene-2.0,297.68886248426094
lucene-2.2,243.5410242222127
lucene-2.4,508.8293783994996
poi-1.5,16.056151022111358,21.73589587163112,13.841819546066132,18.745572284099023,20.374778142932048,17.174527813550377
poi-2.0,50.114280531930476,54.32675645703313,67.02862281443998,57.129285349952056,54.99344498231905,62.64879614597977,56.55235248644142,56.94734547637067,53.99948246224118,55.20143272720109
poi-2.5,113.14343192934085
poi-3.0,723.9441663540022
synapse-1.0,55.31197722282234,49.37397625949308,49.23874563701901,55.606714316468455,50.160964663882446,58.25237360227349,83.57578564535886,51.80157561574525
synapse-1.1,114.79431903441359
synapse-1.2,306.49721026006836,319.42340282263086,323.73467648822344,302.278033878297
velocity-1.4,191.31910114740654,121.89084014049196,204.55177119200698
velocity-1.5,86.07296472237968
velocity-1.6,50.40777877639989
xalan-2.4,103.56135298177821
xalan-2.5,80.23728281142523
xalan-2.6,197.53378065136044
xalan-2.7,188.12005407856418
xerces-init,104.8242225435468
xerces-1.2,249.36894622965636
xerces-1.3,216.631840932993
xerces-1.4,91.00953802638823
