,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,-7.266269873087257e-06,-11.862922077877872,0.0,0.0,-0.0001229902481459855,-2.715449383964835e-09,0.0004314962094015324,-9.659664618237747e-06,0.04596409908546363,0.30658861723609077,-0.0008189688819705866,-2.556589403301836,-14.565338571866981,0.7537078330465473,-3.859704845708939,-10.114894064919127,-0.7117731053583662,-7.235213158124076,-0.11232639509489195,1.242424327568695e-05
1,-0.003982179473648262,0.0,-11.858727883449241,-3.1161977900353015e-06,0.0005550919165424109,-0.0001278501270309276,0.0,0.0,-0.0007179780803808905,2.664834508371369,0.30259671457996334,0.01995765991088117,0.0,-16.960131357133243,-1.794241553837537e-05,-3.7255422057669083,-8.570064410209955,-0.7117731093448103,-7.2472380840309425,0.0,0.0
2,-0.0008439156177016513,-1.0033909465585961e-05,-1.3345255792191393,0.006733383435196808,0.2820844619158467,4.477555455286074e-08,-2.0984362754499143e-07,0.0,0.0,0.5916451908889914,-0.008333014526888166,0.0,-0.4877389849183589,-2.4402268656977366,0.0009316002418012642,-2.247881744013222,-0.00019193356781135065,-4.230508737513445e-06,0.001471155815710494,-1.8316815243256461,-1.9071474741314431
3,0.0001879801358328941,0.0011971832067272838,-11.91822272457586,1.6799271276893545e-07,-0.00037652946898209753,4.6192004639583444e-07,8.546257159807379e-09,0.0,0.0009015309865302143,1.977877093088956,0.2982968509494367,-0.08259958742901219,-0.0684600177013781,-16.655863538436954,0.00026130403999048604,-2.2928961994537453,-8.536249714180663,-0.712595007558693,-6.755333436687337,0.0,-0.00918583031742104
4,0.0,-0.0010411660174534506,-0.005172923743544611,0.0,0.005035470838900009,-6.725416876405594e-10,-1.2391644503103642e-05,0.0002615066441095616,4.200298348007737e-12,0.0,-1.2439937891516465e-06,0.00031423364266577387,0.0,0.0,-0.010607011594546141,-0.016386219312849004,1.1424320644802911e-08,9.89491658884611e-06,0.0014829994589736486,-0.00018242104333044657,0.0
5,-0.003982179473648262,-4.6802136044131774e-05,-11.858727883449241,7.090021883737752e-05,0.0,-0.0001278501270309276,0.0,-0.0004990138071507169,-0.0007179780803808905,2.664834508371369,0.30260104783610275,0.01994834926343339,0.0,-16.882874126973462,-1.6090708931937314e-08,-3.7255422057669088,-8.570064410209955,-0.7117731091116422,-7.2453107582698655,0.0,0.0
6,-0.0013725687581156321,0.0016605881668097571,-0.05112242101133003,0.0,0.005038227293930772,3.1745316047015994e-11,5.122120786438746e-07,0.0028621384988139365,6.748924607410615e-12,0.0,4.818550739726264e-05,-1.2396267652672833e-06,0.0,0.0,0.0016273290887187752,-0.016549731105534066,3.942778104881824e-08,0.0,0.0,5.629960410226224e-07,0.0
7,0.0,-1.6757706902961484e-07,-1.3348538739201314,0.13331492073169424,0.28997032429941416,-2.2852615946743673e-09,-2.1685065121455426e-07,0.04131443676415001,5.537921810233159e-10,0.589421225732202,-0.006734020720552368,0.0,0.0,0.0,-0.1574432560215936,-3.889459633582045,0.0,0.0,0.044381722349287854,-2.1728698391588996,-1.3391687159926797
8,1.0639298660567493e-06,-0.02287470378799588,-1.2643274474421051,0.13438944429866317,0.2820686052822874,0.0,0.0,-1.8639728806221816e-05,0.0,0.585855114962049,0.0,0.01780858439111892,-0.012442685399696951,-1.8373438324428613,-0.15299277568316239,-3.7271718153470426,-6.5037701629653595e-06,-5.5292941295627805e-09,0.04444150654476467,-2.2474723599073307,-10.426276812697488
9,0.0,0.0,-11.862672083151164,-3.0209246155922033e-06,6.329001731343489e-06,-6.6059488023722154e-06,2.6791744769166893e-09,-0.0005259168770363476,0.0,1.9864306796956614,0.30666023541196474,0.0,-1.4790461511308517,-14.369970952020964,-0.003645666484029051,-6.83579987280374,-8.576951594602043,-0.7117730901413631,-7.247299628231168,0.0,0.0
10,0.0,0.0,-1.3574238286173732,0.13737518530273019,0.27165149362367913,3.923579571901204e-09,0.0,0.00266458367229648,0.0,0.5858761241915529,0.0,-0.0009564155996081743,5.1371554455346036e-05,-1.7215391931457242,-0.15004500780976715,-3.8907833585491396,2.0892202858031174e-05,-4.233715013493212e-06,0.001524525634599259,-1.8297599436385532,-1.9118309930564825
11,0.0,0.0016737381378086336,-0.055573545582883986,0.0,0.005038196850517323,-6.843043151895361e-10,4.387093090491867e-07,0.002862361313797985,4.113140811935665e-12,0.0,4.988125395544486e-05,0.0,0.0,0.0,0.0015837828589678193,-0.11816531369388594,0.0,0.0,0.0014851769689157093,-0.00018113366123991383,0.0001629941218573406
12,0.0,9.476026773955918e-08,-11.862672083151168,0.0,-0.011311953374949823,-0.00012643368191066703,-1.987980744678927e-07,-0.0005351672461314851,0.0,0.02820160717649922,0.30666023541196474,0.04941006458699171,-2.5565894033018357,-14.565338571866981,-1.6090708931937314e-08,-3.859704845708939,-10.193676419357727,-0.7117730968387682,-7.247299628231168,1.7005312310958454,0.0
13,0.0,-8.080590848881532e-06,-7.3738769534275646,-2.5319136343602765e-07,-0.010226128597128343,-0.00012312459173347053,-1.4991430483790661e-05,0.00044521530268727227,0.0,0.008840100977390186,0.3026725111436468,0.0,-2.5565584373274977,-14.649430763380892,0.7613652685857719,-3.773624885672519,-10.194132594739425,-0.7117730897372999,-7.23562263669102,0.0,-0.2467574862590298
14,-1.9353476064317788e-05,-0.009621720065753084,-1.3061798985927071,0.0,0.2820844619158467,1.7529802737597642e-09,0.0,0.0,0.0,0.5916365665496063,-0.008344734143158204,0.01909000116893589,-0.4836611986041571,-1.7325983810180696,-0.1531263322892843,-2.2599353794729353,-0.00019961824724123138,-4.233715013493212e-06,-3.150200318281042e-07,-1.8297599436385534,-1.9118309930564823
15,-0.0008439156177016513,0.0017334105132504225,-1.314979796652361,0.0,0.2820844619158467,1.872156090344312e-09,0.0,0.0,-3.860723446225642e-12,0.5916365665496063,-0.008344734143158204,0.0,-0.4877389849183589,-1.7325983810180696,9.02038077952999e-05,-2.286352560551527,-0.00019193356781135065,-4.233715013493212e-06,0.001471155815710496,-1.8297599436385534,-1.9118309930564823
