filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.7884848484848485,8.948190220793819,63,572.2404412958363,111.51749944647844
ant-1.4,0.7057136026775042,5.253331561932059,63,650.0373597956485,32.79737037657028
ant-1.5,0.8304241833252072,10.08546788476976,63,592.6266276424881,134.43043413922058
ant-1.6,0.8132509599900904,10.455043481696334,63,580.8930450615195,145.8351367708694
ant-1.7,0.801588499265319,13.73465098300641,63,571.1393005412694,275.33134383926586
camel-1.0,0.8465023177412558,9.505739640307157,63,611.5446459581251,117.23491715214553
camel-1.2,0.6703279391006252,10.715217812403045,63,668.4317775952851,165.13815072238313
camel-1.4,0.7572966589072984,9.321374855745868,63,582.7958866024186,129.83427168206276
camel-1.6,0.7410041450777202,7.157889658530051,63,576.707103089424,86.23790090606992
ivy-1.1,0.7867416772996172,9.840838457257563,63,585.3923906723835,138.14067144661635
ivy-1.4,0.8103964960811435,8.416923981336957,63,683.1519670947932,114.53178589675906
ivy-2.0,0.8492035308441559,12.661916372335783,63,606.9124208870979,186.83520706230263
jedit-3.2,0.8246025177086541,12.363692905529577,63,631.0054686360622,285.942748614396
jedit-4.0,0.8192709237087166,7.330846934416464,63,701.788249113849,74.18160487499048
jedit-4.1,0.8223000118161409,13.356500440081344,63,690.3290742179337,244.73953361518733
jedit-4.2,0.8516271656984217,3.8975210460359744,63,567.5385027648033,17.674246499895688
jedit-4.3,0.9066734417344173,7.791633781063207,63,613.6316108427827,71.14338181663418
log4j-1.0,0.8277474195506982,12.654923296451361,63,677.1791542871546,213.9338539613322
log4j-1.1,0.811819927458929,4.360506904868169,63,604.975062824959,22.331098104671316
log4j-1.2,0.5798070330100892,10.695672476855636,63,581.3605646233638,183.22054354234032
lucene-2.0,0.7341274397244546,5.221454828751746,63,628.4719968359693,41.7273888094771
lucene-2.2,0.7148487159928808,5.2598454037661515,63,652.4558807794633,54.73066903832865
lucene-2.4,0.6955323901712583,13.43485068474327,63,619.4358715312617,286.86770477502705
poi-1.5,0.6772645396895897,8.014790988295267,63,654.8242106673896,103.84532351826331
poi-2.0,0.7711497631879798,8.276065166000944,63,594.9816208882157,94.88291217124801
poi-2.5,0.6632985965647256,20.475577473919948,63,639.3206545069371,488.06615390931347
poi-3.0,0.6798303167420813,9.212338300830568,63,629.6458681693176,102.42172290087522
synapse-1.0,0.851076736427055,6.330504852509722,63,609.9261713526382,82.13259695602386
synapse-1.1,0.7444489944489945,15.849110368171099,63,709.3186122123046,324.618798772677
synapse-1.2,0.7243938577586206,14.230428096543882,63,653.0810565979458,270.5899449017614
velocity-1.4,0.6163022351797862,4.181745901952351,63,591.3971604483661,23.53465967730805
velocity-1.5,0.6969604991953017,8.1630622587476,63,598.1869255767351,121.2068278366508
velocity-1.6,0.7346931739829924,14.393371970913298,63,727.3856869211672,268.4697808281061
xalan-2.4,0.7933024789871262,10.05133080048204,63,623.2764062152735,144.60671632840354
xalan-2.5,0.638867195286977,4.92997073086794,63,677.4985112472718,33.11427691124385
xalan-2.6,0.6799774011299435,26.437946834946217,63,646.8878902751245,910.3717402511197
xalan-2.7,0.5691019637825283,17.35787122661363,63,679.9132638063853,526.1623801042367
xerces-init,0.755914097730465,9.190644816949264,63,640.2578237770748,154.28662817804556
xerces-1.2,0.7321837944664031,7.589449308067492,63,678.2659693904334,85.868844198722
xerces-1.3,0.8385318372622357,12.539541696104905,63,599.245589012697,167.04767715222343
xerces-1.4,0.7450934947914004,17.220577348124994,63,638.3013547893777,422.91441977787264
