,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.08798300530846492,0.0,0.0,0.1307598836706799,2.5733373154188415e-10,0.0,0.0,-0.22075566816093434,-0.9790843524655246,0.0,0.006357594936158395,1.192187863354754e-10,5.466297739642626e-05,0.0,3.491313246098386e-05,0.08940211419858957,-1.1003414368967257e-20,-4.41177633518527e-08,-1.5779421589962936,0.0
1,0.0,0.08867304656746704,0.0,-0.13048161365489724,0.18218262064928661,-8.441497122775242e-11,0.0,0.0,-0.22045127432369704,-1.3882589917552286,0.0,-1.6570929836588267e-08,-0.0005305231388076227,-2.3612145761934343e-08,0.0,1.060417568358082e-05,0.08430163651782575,0.0,-1.7431346580799717e-07,-1.7261575740550787,0.0
2,0.0,1.8882861739979735e-05,0.0,-0.004350354504977831,0.005237431583486163,0.0,0.0,2.195654497674838e-16,-0.004736720780763492,0.0,-1.489727327210612e-10,0.034669129176192914,-1.8394320859530753e-16,0.0,0.0,0.0,5.2501612450193266e-05,1.7004504275971064e-22,-8.721772340783412e-13,-0.06219434469841939,0.0
3,0.0,0.08797918201821456,0.0,0.0,0.1307598836706799,2.6035494913174874e-10,0.0,0.0,-0.22075566816093434,-0.9790843524655246,0.0,0.0,1.1958341571136284e-10,0.8314162091209583,0.0,0.0,0.08940211419858957,0.0,-4.673624527107404e-08,-1.5779421589962936,0.0
4,3.556830893528067e-05,0.0,0.0,0.00013231121179845613,0.00861952875778753,2.2730737563910074e-10,-0.0021702413703217627,0.0,-0.01198844069983099,0.0,1.8850264002183907e-09,1.3635278622313762e-11,0.0,0.0,0.0,1.0115391939412126e-07,0.0,0.0,0.0,-0.07078462942563586,0.0
5,0.0,0.08734237198009462,0.0,0.0,0.13108640364861013,2.3895450120245914e-10,-0.08166337690453128,0.0,-0.22854870664607813,-0.999188002945623,9.436121424974126e-12,0.017625651641569928,0.0,0.5372215882650744,0.0,7.344220733022866e-07,0.0027774052778269734,0.0,2.411126378829677e-10,-1.335121983530839,0.0
6,-1.9270917311784122e-05,0.0,0.0,-0.004350354504977831,0.005237431583486175,0.0,2.287421744271048e-05,0.0,-0.0016815819472952736,-0.0001209728805352915,0.0,0.034669129176192914,-3.181374052899604e-14,1.4719229940063884e-09,0.0,0.0,1.7337897266310748e-09,1.446086256575412e-18,-8.721772340783412e-13,-0.062185461578937895,0.010485344696461337
7,-2.8091699180377707e-05,0.0,0.0,-4.265115319066783e-06,0.008558619433432085,0.0,-0.004500385030620121,-3.084362311589254e-12,-0.005562193927962181,-0.012115716619462313,1.8999295209469895e-09,0.0,-2.2358032551295236e-08,-1.3597481746137908e-07,0.004907455529710147,-0.0006289270193185754,7.982225991298719e-13,0.0,0.0,-0.0626067093308722,0.00027492517964850145
8,4.1351530422220175e-05,0.0,0.0,0.0,0.008894287032455097,2.297242794570923e-10,0.0,0.0,-0.01193799249206686,-0.012115716619462313,0.0,2.308329120378914e-13,-2.2358032551295236e-08,0.0,0.004910892358154648,-0.0006032444364865175,3.7326724493024536e-12,0.0,0.0,-0.0626067093308722,0.0
9,-1.8754347123099206e-05,0.0,0.0,0.00012305403345460328,0.008304311567542005,0.0,-0.004733241111279729,-6.851606699237807e-14,-0.011951565237212164,-8.429910142360164e-05,0.0,0.036521555713450275,3.134829908317245e-07,0.0,0.0,-0.0006021526657847282,0.0,0.0,-8.846651089742033e-10,-0.0626067093308722,0.00014289043669661085
10,0.0,0.08734194158534364,0.0,0.0,0.14447129817183668,9.995874093123322e-13,-0.08175929643536434,0.0,-0.2279298716730136,-0.9906900637307974,0.0,0.7258153575179951,0.0,-2.3247880732555507e-08,0.0,3.6135420909701874e-05,0.08840491101747774,-5.006894763576815e-23,-4.266526530519812e-08,-1.311217657201176,3.200433768757167e-05
11,0.0,0.08992225878635204,0.0,-0.00023572734199625578,0.12982927871290456,2.237183864248832e-10,-2.4387284413407125e-09,0.0,-0.22852512216541893,-1.3730955496040078,0.0,1.7105233202086012e-09,0.0,5.4126244467736476e-05,0.0,0.0,0.08430163651782575,0.0,6.839265771857113e-10,-1.3331949834734826,1.6217253556586498e-08
12,0.0,0.0,0.0,-4.157208512733197e-06,0.00861065351933473,1.0148357160920014e-11,-0.0021714847795902426,-2.9330928012229728e-12,-0.011951565237212164,-8.429910142360164e-05,-3.359189437984016e-09,1.342348323921814e-11,3.169339419900753e-07,0.0,0.0,-0.000617488893271099,0.0,0.0,-8.846651089742033e-10,-0.06260225478181072,0.0
13,-1.9270917311784122e-05,0.0,0.0,-0.004350354504977831,0.005237431583486163,0.0,-1.3051935678109822e-06,0.0,-0.0016815819472952853,0.0,0.0,0.034669129176192914,-1.8394320859530753e-16,1.2569398069652553e-11,0.0,-0.0005810557196256353,0.0,2.4496749617446172e-21,-8.721772340783412e-13,-0.062185461578937895,0.0
14,0.0,0.0069697954830542225,0.0,0.0,0.008088492441321649,0.0,-2.0461581117520687e-05,0.0,-0.011951565237212192,-8.429910142360164e-05,0.0,1.3430853811369799e-11,0.0,0.0,0.0,0.0,7.982225991298719e-13,0.0,0.0,-0.0626067093308722,0.0
15,3.534998583294234e-05,0.0,0.0,0.00013934819453213852,0.008896880967574683,2.2752673976573932e-10,-0.002160094819572951,0.0,-0.012952116860065865,0.0027955779734585295,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011322268124881046,0.0,-2.865655227041828e-09,-0.05366519431365957,0.0
