filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.8198787878787879,291.22806812380026,21,232.94820967086673,188845.57546359778
ant-1.4,0.7551996174994023,131.1458414615601,21,208.7292387684386,44321.47153752767
ant-1.5,0.8637737688932228,200.91237170209556,21,219.80880288403532,358713.6201770385
ant-1.6,0.8304998141954664,498.13886246607314,21,231.65317841392485,639437.2384161601
ant-1.7,0.8357332909733529,437.0943828229513,21,190.64079287126552,437065.3302101985
camel-1.0,0.8697850821744627,213.14138996208976,21,214.23606748915248,74254.82968186823
camel-1.2,0.7142663591449889,104.741907967054,21,222.7032315615628,25222.24603871146
camel-1.4,0.7897952896070108,187.96730608620305,21,215.81233151032012,68159.14678076266
camel-1.6,0.7893481865284974,73.74807637936057,21,212.20963887725966,21854.280538371877
ivy-1.1,0.8251169624560183,212.62919386397996,21,179.35798488785562,271966.67545136757
ivy-1.4,0.8559243891194098,183.2566165250028,21,205.23331091428642,234575.3985126186
ivy-2.0,0.8629261363636364,229.93541167919582,21,212.6264875746761,278970.3012933724
jedit-3.2,0.8675556282722513,389.13295783115257,21,223.88199446027903,355278.8746841705
jedit-4.0,0.8591734628954827,361.0288851972493,21,242.99050232380287,369928.6556699739
jedit-4.1,0.8511018551341132,316.5206105580763,21,200.1077527271525,506763.34671150165
jedit-4.2,0.8936301475502545,256.43985225497283,21,221.62348416842977,186812.36480414736
jedit-4.3,0.8965108401084011,269.15736565350966,21,224.81568569159833,401904.725086927
log4j-1.0,0.8505160898603522,124.77446441713991,21,231.03373161788497,30027.37479827443
log4j-1.1,0.8435033070194154,116.83171247795046,21,201.1471681694116,27552.32147807763
log4j-1.2,0.599177196591243,122.85643929174408,21,184.3502255577543,33066.4116632467
lucene-2.0,0.7819556065824722,232.00860970208214,21,213.56947182886134,214321.62470640754
lucene-2.2,0.732206771108373,552.2933573453057,21,199.92018687329232,724971.4503964053
lucene-2.4,0.7356989947877886,265.43780014808027,21,172.64506353786257,226570.47560937627
poi-1.5,0.693975621190811,240.72034918768955,21,220.87196544883466,170114.3487548683
poi-2.0,0.8166748325983995,175.46466968724113,21,205.3173837584591,159714.17774277003
poi-2.5,0.6792940930037704,302.7745144203,21,189.73468061252518,310575.9409613678
poi-3.0,0.7149660633484163,256.08285000516474,21,175.44709108420636,192629.22629497372
synapse-1.0,0.8638155899302397,333.19046750622323,21,221.01421011683763,194336.267152351
synapse-1.1,0.790927290927291,300.7603343480877,21,168.37223872222543,1281160.6386654156
synapse-1.2,0.7475215517241379,220.8598530465328,21,184.5217615110412,121807.08421738047
velocity-1.4,0.6366861030126336,242.9758295500538,21,201.51627651589882,1278726.4580038697
velocity-1.5,0.7062145297456024,126.68810490433363,21,189.42208796953548,46759.36703701568
velocity-1.6,0.7888761204320845,109.07918124483788,21,185.81161314655117,95992.85590374489
xalan-2.4,0.8056353512785048,670.8262421818372,21,209.51367649220327,1616055.6939348937
xalan-2.5,0.6657989225901926,336.9364993154862,21,224.24388658848306,454178.04341735283
xalan-2.6,0.7098205649717514,473.90629667208225,21,160.02246818750808,913286.0459874447
xalan-2.7,0.575723483312882,1176.1149069339608,21,209.28491666021236,5086888.786120388
xerces-init,0.7634360907814002,531.8456904416507,21,209.04647558314932,1736762.5924596824
xerces-1.2,0.7362648221343874,144.08962677206964,21,168.64547903139308,56455.38347327195
xerces-1.3,0.8579075592766702,184.92394516688967,21,236.33230805558279,77415.33178197255
xerces-1.4,0.7717912979728232,503.15157910504917,21,201.0098374641936,1190585.8723589801
