filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
ant-1.3_ant-1.4,2939.186412,1092665.232,329760.824,5207.030886,3632.274322,536.5657492,666.974306,666.974306,3649.371516,3915248.548,254208.1127,1840.201387,2.2676934,2.121331205,1034.983573,1034.983573,4281.0071,704651.0501,0.353998397,363.7828075,0.391174529,6.69443397,30.95221053,30.95221053,1070.808038,9328405.022,0.353847817,159.0562883,0.312473969,361.3797307,12698.39515,12698.39515,796781.1109,8266.888313,5334.110344,2235.649285,0.93272082,39611.67723,0.36237577,0.321370765,0.350574748,0.330182761,0.306101199,0.36516854,0.362557899,0.397874666,0.309519241,0.381987089,0.365100552,0.316423865,0.311329833,0.30692477
ant-1.4_ant-1.5,5055.21341,552395.9455,704.6860255,26289.71342,11933.5015,14518.69741,31665.78306,31665.78306,7498.808028,19384.10489,3.618255878,307.8979102,68.71925392,5.712678966,5694.989096,5694.989096,3168.349384,19676.32929,386.070496,428.416336,7.962361979,0.651166441,70.57833533,70.57833533,2850.298613,12924.39774,3.508453709,230.8320934,0.137335826,356.3443847,0.139646071,0.139646071,277.6082463,128.1752125,160258.499,44.85157396,6041.163382,0.119112729,0.139912944,0.193570661,0.294396736,0.831107146,0.141830044,0.139931741,0.13650331,0.123053527,0.122912258,0.151868633,0.139931741,12.38488379,0.123620251,0.123600223
ant-1.5_ant-1.6,14715.82803,818742.1147,125299.7526,7677.857399,18178.63896,2591.701257,26247.21106,26247.21106,2479.607171,367791.5683,5952.37928,3942.360771,5.011790303,13.16119565,4933.459849,4933.459849,646.4615936,436343.5226,1.621661905,1065.304642,0.899008422,0.791719227,17.82039899,17.82039899,44.77967383,180751.6454,18734.84516,17652.76478,1.611398834,1.300414736,57.50729031,57.50729031,829188.0797,2297.907897,1672.146951,273.3610667,1925.480021,0.827548081,10.46166569,2.704342374,0.878103927,3.435095619,1.409505197,1.652420861,1.331568635,1.315689924,1.271875967,1.652421652,1.652421652,1.382857553,1.650926294,1.288716834
ant-1.6_ant-1.7,2430.548591,64001645.34,6712.314079,3049.991591,8475.568924,4026.46913,2951.886825,2951.886825,7070.491005,552132.4217,757189.5375,1941.466242,186.0910205,277.0810665,3484.762806,3484.762806,6224.058721,79375.61219,1.496387282,1882.658374,0.822713024,0.780102323,0.797392184,0.797392184,48.15479796,56995.31862,1.499915102,1110.66408,68.3144397,4.222645232,0.924920822,0.924920822,54318115.83,1952974.58,1216.781803,2.154059048,252.3296348,1.268508374,1.164888031,0.814108755,1.741016011,5.079789414,0.892236408,0.96751016,1591.347494,1.500643427,0.785653056,0.964267931,1.500671141,0.905627023,0.776252072,0.78563576
camel-1.0_camel-1.2,3481.667017,2575041.199,123027.4243,508.0569161,2985.130948,1018.038876,1034.385237,1034.385237,4185.465421,86729.33322,851.2458807,2144.758645,4214.081911,36.96841464,3493.993991,3493.993991,3695.442253,166644.6594,84.33837314,894.5926609,65.73383681,656.9443773,21835.76022,21835.76022,5131.793297,82607.41279,4.217803011,906.0497631,265.2408375,7029.759235,3627.480292,3627.480292,211138.338,1388.786009,2792.848969,718.3176516,3345.517565,2530.82619,4.314895349,3.437606442,4.214213595,3.840479327,4.190065359,4.342096082,4.164714786,4.341712446,3.214194442,4.301884552,3.921227698,4.216258518,4.184475159,3.684349701
camel-1.2_camel-1.4,1154.786523,362060.7649,1810.170793,6192.118263,2141.30388,34.33012642,1419.866732,1419.866732,1111.826588,12891.81374,9.771350331,894.1792793,943.0987413,2.490910901,48.72646663,48.72646663,178.469931,1011978.842,105.691392,401.7741451,164.1084412,1.376733172,5.83526507,5.83526507,563.8759872,101.8771262,1.723487615,283.0136255,1.723163584,2.074306397,2.568253397,2.568253397,225444.8237,244.3859687,442.8290108,268.4125053,1880.392857,1.351369591,1.326139217,1.782431969,1.496421713,15.19639537,1.449222135,1.723623727,1.71567821,1.719650857,1.726842596,1.453658392,1.723623853,2220.574302,2.133576063,1.728958864
camel-1.4_camel-1.6,2886.141344,131436.659,6285.137639,1776.081135,1840.76073,1456.056522,961.4351235,961.4351235,574.3503271,21671.74656,293.0712297,4528.463647,3.061103477,3.235244533,4159.988555,4159.988555,2673.672284,2801.808563,3.451154617,12.18541161,3.483367615,3.338797652,662.9552495,662.9552495,1566.21253,18954.20044,2.95434792,260.5494345,24.15008101,2.959917634,1952.456311,1952.456311,40297.26864,158.4705865,394.530473,399.7555371,338.0932471,2.956816297,3.381507405,3.039582464,3.069957276,250.987931,2.954092485,3.510935599,3.25909242,3.519170975,3.030501401,2.957638113,3.519170984,2.948823367,3.241306255,2.955479729
ivy-1.1_ivy-1.4,7956.840466,6493316.7,240220.7329,80153.1943,83177.14267,327.3076394,127679.7416,127679.7416,3635.390562,963142.1667,0.120287329,1896.987335,906.8869184,587.2797335,390.6310409,390.6310409,3413.498538,915251.6562,0.099102813,4011.227673,4019.595304,79.58885925,16.58295947,16.58295947,1645.591255,352129.5083,0.099251857,978.2532163,10960.64481,11.78801665,451.2012173,451.2012173,118014.097,7287.537798,18303.06221,153.9889268,2072.629709,12.47980252,56.17750322,31.15399401,1043.335303,11541.95952,24.33018918,0.099585062,27.03418381,16.16028207,22.08121589,23.2709139,0.099585062,27.43067965,6.248204792,21.83284214
ivy-1.4_ivy-2.0,7956.008755,293199.9,215742.772,5927.960295,5505.301495,1972.040402,17335.67946,17335.67946,5495.877894,169207.2514,24109.73206,2940.986509,12.38364543,3766.056584,2464.44071,2464.44071,1134.494157,2329750.288,367.6534154,1836.276627,2.140489833,14.63688243,1194.742345,1194.742345,122.2436192,4859320.972,215761.6146,538.8924515,0.26783288,0.601488579,0.269869993,0.269869993,322452.0559,81084.19071,2349.266994,1341.78474,5231.886221,4912.686266,0.27172227,0.204509213,0.271109189,2.865894138,0.226153194,0.272727273,6.424424381,0.206642399,0.20718567,0.191306358,0.272431326,0.226301908,0.26587698,0.207050576
jedit-3.2_jedit-4.0,16822.09358,906643.7303,86889.96719,16187.31419,8539.107206,1526.190834,39399.12639,39399.12639,781.5796905,104529.4,362.524485,3739.649387,3566.232146,463.4721366,151.9256235,151.9256235,19487.69915,482066.3654,5.575776162,2439.44197,966.0472015,17.02172904,635.9787902,635.9787902,1031.697392,331720.5349,64.27736029,107.7168683,3.676124846,836.7933279,5.40742562,5.40742562,122026.6722,32497.24029,1794.44772,111.1839572,105.415746,3.012325953,602.9888566,2.747309156,4.831623569,3549.204353,3.393947916,6.078431373,4.994631686,6.064290129,4.038613504,3.005173507,6.078431373,3.865724446,5.632808511,5.147640209
