ant-1.3,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939,0.7539393939393939
ant-1.4,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551,0.7471910112359551
ant-1.5,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332,0.697220867869332
ant-1.6,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334,0.8236250464511334
ant-1.7,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054,0.7406616099440054
camel-1.0,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942,0.7897176569742942
camel-1.2,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968,0.5044221995361968
camel-1.4,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482,0.6326954676160482
camel-1.6,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005,0.6212103626943005
ivy-1.1,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522,0.6908324633646522
ivy-1.4,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762,0.6230982019363762
ivy-2.0,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597,0.7480215097402597
jedit-3.2,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044,0.6324973052048044
jedit-4.0,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057,0.557999305917057
jedit-4.1,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941,0.5424790263499941
jedit-4.2,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626,0.6179116754922626
jedit-4.3,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786,0.5282859078590786
log4j-1.0,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837,0.7115968427443837
log4j-1.1,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654,0.7407723490505654
log4j-1.2,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348,0.5986972279361348
lucene-2.0,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369,0.7712590891695369
lucene-2.2,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671,0.6918676289385671
lucene-2.4,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852,0.6874860387192852
poi-1.5,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084,0.6937165346559084
poi-2.0,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504,0.6268169198105504
poi-2.5,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494,0.6694700460829494
poi-3.0,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113,0.5700180995475113
synapse-1.0,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767,0.6939642098877767
synapse-1.1,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966,0.7966147966147966
synapse-1.2,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793,0.7025592672413793
velocity-1.4,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466,0.6114431486880466
velocity-1.5,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467,0.5752887031651467
velocity-1.6,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821,0.6822339692024821
xalan-2.4,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864,0.7851367166719864
xalan-2.5,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565,0.6587819218420565
xalan-2.6,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424,0.6915769491525424
xalan-2.7,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398,0.5588050973275398
xerces-init,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876,0.6367265469061876
xerces-1.2,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439,0.7406126482213439
xerces-1.3,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208,0.7850026878953208
xerces-1.4,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754,0.674726782943754
