filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.566220416,0.586899355,0.568850108,0.575902462,0.586899355,0.553191489,0.560961033,0.569925891
ant-1.4_ant-1.5,0.689907362,0.753193564,0.724427109,0.665919064,0.771136031,0.726133593,0.727645051,0.747732813,0.707459776
ant-1.5_ant-1.6,0.76639725,0.721091911,0.815875449,0.810022606,0.769927536,0.807289731,0.765623065,0.820450886,0.816332219
ant-1.6_ant-1.7,0.819554426,0.827363885,0.827709384,0.828688297,0.828227632,0.829363409,0.825098288,0.827695485,0.827218935
camel-1.0_camel-1.2,0.67891397,0.659293708,0.674562664,0.607774375,0.620695957,0.630205182,0.609891737,0.646756529,0.67500063
camel-1.2_camel-1.4,0.764562509,0.767273723,0.76472169,0.751244352,0.752120704,0.763487608,0.770036286,0.775106121,0.751906751
camel-1.4_camel-1.6,0.740594819,0.737683938,0.743541969,0.755676684,0.735874611,0.742737824,0.76667772,0.738691192,0.738439378
ivy-1.1_ivy-1.4,0.772475795,0.763024435,0.775011526,0.770862148,0.770862148,0.772014753,0.769248502,0.769709544,0.772245274
ivy-1.4_ivy-2.0,0.816355519,0.76755276,0.794921875,0.775821834,0.798904221,0.786424513,0.79007711,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.829226676,0.833463474,0.815648678,0.838669096,0.725533576,0.839189658,0.816675343,0.838640176,0.839919891
jedit-4.0_jedit-4.1,0.806776557,0.827440033,0.80707196,0.824825712,0.807293513,0.822174465,0.805742644,0.823082831,0.82803084
jedit-4.1_jedit-4.2,0.87067503,0.873759704,0.869466865,0.870752146,0.874273816,0.8700838,0.870520796,0.869184104,0.870700735
jedit-4.2_jedit-4.3,0.654640921,0.632283198,0.674796748,0.68648374,0.665142276,0.686144986,0.654471545,0.671917344,0.666666667
log4j-1.0_log4j-1.1,0.799445274,0.786537231,0.788564114,0.799231918,0.802005547,0.800618733,0.809579689,0.787817367,0.779816514
log4j-1.1_log4j-1.2,0.558752081,0.554765403,0.559819767,0.560965814,0.561240082,0.560221373,0.560877657,0.562239201,0.557272994
lucene-2.0_lucene-2.2,0.712022531,0.698018737,0.707147607,0.713450292,0.716276477,0.687667469,0.711533572,0.715855972,0.716638307
lucene-2.2_lucene-2.4,0.665054914,0.673927308,0.667074646,0.679346612,0.674911579,0.693531273,0.681706069,0.652056962,0.623548027
poi-1.5_poi-2.0,0.69614568,0.674505961,0.675322554,0.698268822,0.658500735,0.692797648,0.649191573,0.692062714,0.657194186
poi-2.0_poi-2.5,0.514620863,0.452429828,0.507179514,0.465469208,0.458043569,0.512887516,0.459080436,0.455414747,0.466186636
poi-2.5_poi-3.0,0.68400905,0.679936652,0.674131222,0.700800905,0.681579186,0.679662896,0.690633484,0.680393665,0.687895928
synapse-1.0_synapse-1.1,0.61959687,0.671535172,0.678860679,0.671830922,0.681294931,0.716534717,0.71043771,0.716261716,0.677313677
synapse-1.1_synapse-1.2,0.622144397,0.665086207,0.647454203,0.635048491,0.682085129,0.65705819,0.666002155,0.64762931,0.670608836
velocity-1.4_velocity-1.5,0.621071802,0.645960979,0.598864952,0.572041675,0.581260412,0.64141514,0.624403535,0.650083293,0.652455036
velocity-1.5_velocity-1.6,0.720064353,0.712870604,0.710595265,0.71162951,0.720374627,0.700137899,0.730291887,0.706665134,0.711583544
xalan-2.4_xalan-2.5,0.644457109,0.635355177,0.629184813,0.634241181,0.633554022,0.637223172,0.646917281,0.636550084,0.63748115
xalan-2.5_xalan-2.6,0.674514802,0.656989831,0.663376271,0.674319548,0.686851977,0.6952,0.673242938,0.622312316,0.636488136
xalan-2.6_xalan-2.7,0.570974327,0.568463029,0.568745992,0.570181668,0.567790085,0.568698378,0.570457829,0.569064326,0.569144136
xerces-init_xerces-1.2,0.620889328,0.599644269,0.650592885,0.597944664,0.685059289,0.615701581,0.700434783,0.699436759,0.729822134
xerces-1.2_xerces-1.3,0.567883654,0.56556177,0.575312539,0.552436834,0.539500623,0.557435176,0.552842878,0.540558625,0.513033433
xerces-1.3_xerces-1.4,0.714261739,0.738816109,0.738214584,0.728549691,0.719236974,0.715009782,0.728550756,0.723109858,0.729377653
,0.695535378,0.690334967,0.697169896,0.690711597,0.691515324,0.699798327,0.69636946,0.698093952,0.695387227
