filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.596820464,0.562754004,0.586899355,0.614391585,0.596820464,0.587018886,0.553191489,0.56155869,0.569925891
ant-1.4_ant-1.5,0.689907362,0.762067284,0.724427109,0.702194052,0.76567528,0.726133593,0.750755729,0.767528035,0.750170648
ant-1.5_ant-1.6,0.804301375,0.772931376,0.815875449,0.829710145,0.769927536,0.815356745,0.765623065,0.820450886,0.819862505
ant-1.6_ant-1.7,0.814552639,0.827363885,0.827348,0.828688297,0.828227632,0.829363409,0.826480283,0.823358882,0.827218935
camel-1.0_camel-1.2,0.67891397,0.659293708,0.673863178,0.607774375,0.666315348,0.630205182,0.66155916,0.666203494,0.676494127
camel-1.2_camel-1.4,0.761649322,0.767273723,0.76472169,0.732674928,0.762724223,0.763285636,0.770036286,0.775106121,0.751906751
camel-1.4_camel-1.6,0.741587565,0.737683938,0.743541969,0.757786528,0.735874611,0.742737824,0.755544041,0.738691192,0.720430052
ivy-1.1_ivy-1.4,0.779852467,0.770401107,0.775011526,0.770862148,0.770862148,0.772014753,0.769248502,0.769709544,0.772245274
ivy-1.4_ivy-2.0,0.816355519,0.791700487,0.761008523,0.775821834,0.798904221,0.810724432,0.79591112,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.829226676,0.833463474,0.815648678,0.838669096,0.839796981,0.840050032,0.841749089,0.840722425,0.839919891
jedit-4.0_jedit-4.1,0.802345504,0.827440033,0.80707196,0.802463665,0.807293513,0.804354248,0.805742644,0.823082831,0.821207019
jedit-4.1_jedit-4.2,0.872088839,0.873759704,0.869466865,0.863554573,0.874273816,0.8700838,0.870520796,0.862680582,0.867359005
jedit-4.2_jedit-4.3,0.654640921,0.64600271,0.662940379,0.68648374,0.639397019,0.686144986,0.651761518,0.642784553,0.638380759
log4j-1.0_log4j-1.1,0.778109665,0.786643909,0.788564114,0.799231918,0.802005547,0.800618733,0.790484318,0.79037764,0.801792191
log4j-1.1_log4j-1.2,0.558752081,0.556401215,0.560211578,0.560965814,0.562435106,0.561377216,0.564766383,0.562239201,0.557272994
lucene-2.0_lucene-2.2,0.723151245,0.696493184,0.707147607,0.713450292,0.716276477,0.687603904,0.715068748,0.717626005,0.715807076
lucene-2.2_lucene-2.4,0.665054914,0.677189594,0.667074646,0.68532204,0.654346612,0.693531273,0.681706069,0.701098287,0.623548027
poi-1.5_poi-2.0,0.69614568,0.698187163,0.675322554,0.660460559,0.658500735,0.692797648,0.649191573,0.692062714,0.658419076
poi-2.0_poi-2.5,0.514620863,0.452429828,0.507179514,0.465469208,0.453424801,0.512887516,0.461876833,0.452021366,0.466186636
poi-2.5_poi-3.0,0.68400905,0.679936652,0.674131222,0.664945701,0.701947964,0.677113122,0.672660633,0.691357466,0.687683258
synapse-1.0_synapse-1.1,0.61959687,0.677905178,0.678860679,0.671830922,0.681294931,0.710619711,0.68959869,0.712075712,0.677313677
synapse-1.1_synapse-1.2,0.649434267,0.671012931,0.647454203,0.635048491,0.682085129,0.65705819,0.677559267,0.64762931,0.670608836
velocity-1.4_velocity-1.5,0.621608267,0.645960979,0.600199057,0.603608437,0.581260412,0.64141514,0.609855437,0.58984386,0.652455036
velocity-1.5_velocity-1.6,0.720064353,0.732911974,0.710595265,0.71162951,0.720374627,0.709170306,0.724316249,0.706665134,0.711675477
xalan-2.4_xalan-2.5,0.644457109,0.635355177,0.63653484,0.631011766,0.632970053,0.633028685,0.646917281,0.630129951,0.63748115
xalan-2.5_xalan-2.6,0.679548927,0.656989831,0.663376271,0.684545085,0.686851977,0.6952,0.669304407,0.639501921,0.695837288
xalan-2.6_xalan-2.7,0.570974327,0.564159631,0.569837033,0.570181668,0.569447505,0.569947226,0.569127811,0.569559512,0.569144136
xerces-init_xerces-1.2,0.620889328,0.668310277,0.650592885,0.597944664,0.636561265,0.615701581,0.522351779,0.699436759,0.636610672
xerces-1.2_xerces-1.3,0.307723982,0.47469947,0.389882076,0.490866875,0.55229958,0.411042103,0.535714694,0.311326905,0.314643882
xerces-1.3_xerces-1.4,0.714261739,0.738816109,0.746707862,0.728479362,0.719236974,0.726357774,0.734075836,0.723109858,0.755833568
,0.68702151,0.694851285,0.69004987,0.689535576,0.695580416,0.695764788,0.691089991,0.690777243,0.688978111
