filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.566220416,0.586899355,0.614391585,0.596820464,0.596461869,0.553191489,0.56155869,0.569925891
ant-1.4_ant-1.5,0.689907362,0.762067284,0.724427109,0.702194052,0.762749878,0.726133593,0.744124817,0.767528035,0.738371526
ant-1.5_ant-1.6,0.804301375,0.772931376,0.815875449,0.721107395,0.818871547,0.820450886,0.765623065,0.817493497,0.819862505
ant-1.6_ant-1.7,0.814552639,0.828620786,0.828501648,0.827405584,0.82653588,0.825928279,0.829395179,0.828767722,0.817221318
camel-1.0_camel-1.2,0.675822999,0.659293708,0.674562664,0.631284344,0.620695957,0.630205182,0.609891737,0.676347613,0.669433101
camel-1.2_camel-1.4,0.761649322,0.767273723,0.764215049,0.76463782,0.762717376,0.763285636,0.770036286,0.763792277,0.76555354
camel-1.4_camel-1.6,0.741587565,0.720659067,0.743541969,0.757786528,0.739579275,0.738781347,0.754739896,0.727260104,0.752068394
ivy-1.1_ivy-1.4,0.779852467,0.770401107,0.775011526,0.770862148,0.753803596,0.767404334,0.769248502,0.770401107,0.772706316
ivy-1.4_ivy-2.0,0.816355519,0.791700487,0.794921875,0.80757914,0.824624594,0.786424513,0.801136364,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.829226676,0.833463474,0.815648678,0.836904968,0.725533576,0.841120076,0.811035919,0.843440916,0.83969576
jedit-4.0_jedit-4.1,0.806776557,0.827440033,0.826472587,0.824825712,0.815579582,0.821605814,0.819198275,0.82721848,0.82803084
jedit-4.1_jedit-4.2,0.872088839,0.873836821,0.869466865,0.870752146,0.874273816,0.8700838,0.870520796,0.862680582,0.864531387
jedit-4.2_jedit-4.3,0.654640921,0.64600271,0.674796748,0.657520325,0.665142276,0.686144986,0.651761518,0.670054201,0.666666667
log4j-1.0_log4j-1.1,0.780456582,0.786537231,0.788564114,0.783976958,0.773415831,0.78493706,0.808192874,0.79037764,0.767388521
log4j-1.1_log4j-1.2,0.558781467,0.564521501,0.559819767,0.560965814,0.561240082,0.557870506,0.557978254,0.562239201,0.555010285
lucene-2.0_lucene-2.2,0.723151245,0.698018737,0.707147607,0.713450292,0.716276477,0.687667469,0.715068748,0.717626005,0.716638307
lucene-2.2_lucene-2.4,0.66875,0.673927308,0.667074646,0.691302122,0.65814408,0.694126955,0.681706069,0.701098287,0.663877513
poi-1.5_poi-2.0,0.69614568,0.698187163,0.675322554,0.698268822,0.658255757,0.660215581,0.649191573,0.658990691,0.658092438
poi-2.0_poi-2.5,0.514620863,0.452429828,0.507179514,0.474235442,0.457713657,0.512887516,0.459237537,0.480634688,0.466186636
poi-2.5_poi-3.0,0.68400905,0.679936652,0.686054299,0.682837104,0.699255656,0.679425339,0.687321267,0.685904977,0.687895928
synapse-1.0_synapse-1.1,0.61959687,0.677950678,0.678860679,0.671830922,0.681294931,0.710619711,0.68959869,0.712075712,0.677313677
synapse-1.1_synapse-1.2,0.675484914,0.671012931,0.647454203,0.635048491,0.682192888,0.644719828,0.674568966,0.64762931,0.670608836
velocity-1.4_velocity-1.5,0.621071802,0.643716294,0.600199057,0.652292684,0.628850552,0.64141514,0.609855437,0.650083293,0.652455036
velocity-1.5_velocity-1.6,0.720064353,0.712870604,0.710595265,0.71162951,0.713008504,0.706849,0.722408642,0.71234199,0.711514594
xalan-2.4_xalan-2.5,0.644457109,0.635355177,0.62714796,0.636118557,0.633554022,0.637366233,0.646917281,0.636550084,0.637311119
xalan-2.5_xalan-2.6,0.671327458,0.656989831,0.663376271,0.678821243,0.685932655,0.697432768,0.673242938,0.690764294,0.679256045
xalan-2.6_xalan-2.7,0.569929087,0.56839637,0.568745992,0.56847618,0.570009804,0.569920471,0.570636041,0.570248781,0.568508376
xerces-init_xerces-1.2,0.620889328,0.599644269,0.581363636,0.597944664,0.636561265,0.615701581,0.57416996,0.699436759,0.636610672
xerces-1.2_xerces-1.3,0.340024477,0.56556177,0.575312539,0.534845417,0.539500623,0.411042103,0.535714694,0.311326905,0.314643882
xerces-1.3_xerces-1.4,0.714261739,0.738816109,0.746707862,0.731041038,0.719236974,0.726357774,0.71824278,0.745435016,0.755833568
,0.690661866,0.694792781,0.696175583,0.6936779,0.693379053,0.693752845,0.69079852,0.696156177,0.690170739
