filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.561439158,0.569925891,0.58654076,0.617917762,0.649175233,0.553191489,0.597418121,0.569806359
ant-1.4_ant-1.5,0.749488055,0.739541687,0.724427109,0.690004876,0.601657728,0.726133593,0.698683569,0.764017552,0.749293028
ant-1.5_ant-1.6,0.811919361,0.805524588,0.81667286,0.814040629,0.808373591,0.817772204,0.789018952,0.763161154,0.803093645
ant-1.6_ant-1.7,0.813021723,0.814943807,0.828070768,0.824764704,0.818643025,0.829053652,0.812682181,0.827727255,0.82739367
camel-1.0_camel-1.2,0.636053136,0.673340139,0.666575292,0.598531395,0.656884894,0.604677102,0.609891737,0.620094147,0.666795851
camel-1.2_camel-1.4,0.75524442,0.774798028,0.769437218,0.765192387,0.752120704,0.743530056,0.768310968,0.775458716,0.762161098
camel-1.4_camel-1.6,0.756100518,0.759212435,0.752035233,0.748673575,0.739372021,0.744891192,0.741308808,0.758172021,0.757496373
ivy-1.1_ivy-1.4,0.766712771,0.735361918,0.774665745,0.698939604,0.769940065,0.773397879,0.769248502,0.745965883,0.778930383
ivy-1.4_ivy-2.0,0.795556006,0.762885552,0.825005073,0.77150974,0.824624594,0.810217127,0.815188718,0.79537845,0.747970779
jedit-3.2_jedit-4.0,0.829226676,0.836138585,0.727637515,0.838669096,0.833044132,0.837873793,0.83488056,0.822596738,0.839493319
jedit-4.0_jedit-4.1,0.819803852,0.816849817,0.795802316,0.805063216,0.799878885,0.7868959,0.766557367,0.807840009,0.793202765
jedit-4.1_jedit-4.2,0.872500129,0.874762223,0.871214848,0.870752146,0.87680582,0.872937124,0.870520796,0.875224924,0.870546501
jedit-4.2_jedit-4.3,0.629065041,0.638042005,0.652269648,0.641598916,0.646849593,0.639397019,0.667852304,0.66700542,0.702743902
log4j-1.0_log4j-1.1,0.809366332,0.786857265,0.797098357,0.797845103,0.78984425,0.806272669,0.809579689,0.796778323,0.78109665
log4j-1.1_log4j-1.2,0.559839357,0.550582819,0.55977079,0.557615829,0.561739641,0.560299736,0.557224018,0.552747576,0.559320208
lucene-2.0_lucene-2.2,0.714672691,0.695564161,0.714975845,0.691310215,0.715357234,0.709792877,0.715068748,0.699837666,0.704727259
lucene-2.2_lucene-2.4,0.686653016,0.667605175,0.687467424,0.700739948,0.652429263,0.690855361,0.692144453,0.653220402,0.685424423
poi-1.5_poi-2.0,0.694471664,0.663073657,0.671157929,0.635064511,0.658133268,0.651151396,0.647027601,0.699902009,0.587865425
poi-2.0_poi-2.5,0.514620863,0.53044093,0.505249791,0.458980938,0.455566611,0.455053414,0.459080436,0.514539694,0.462083682
poi-2.5_poi-3.0,0.682459276,0.689316742,0.706022624,0.680841629,0.681579186,0.679570136,0.675470588,0.687429864,0.687864253
synapse-1.0_synapse-1.1,0.618641369,0.706024206,0.693420693,0.671830922,0.723132223,0.712576213,0.71043771,0.696560197,0.72008372
synapse-1.1_synapse-1.2,0.624892241,0.665086207,0.647454203,0.639533944,0.624461207,0.68748653,0.642726293,0.6546875,0.669234914
velocity-1.4_velocity-1.5,0.642459836,0.637476353,0.613307169,0.627071745,0.630177598,0.635175198,0.622667081,0.657452636,0.650746817
velocity-1.5_velocity-1.6,0.735784877,0.711399678,0.710595265,0.71512296,0.720374627,0.725327511,0.735555045,0.723350954,0.712755688
xalan-2.4_xalan-2.5,0.64755988,0.632008499,0.636565328,0.637264214,0.642848264,0.636184224,0.642611394,0.643873141,0.635832436
xalan-2.5_xalan-2.6,0.675752316,0.656989831,0.639932203,0.67448678,0.645977853,0.655728814,0.637734689,0.674217401,0.637712994
xalan-2.6_xalan-2.7,0.56899948,0.569950853,0.568619929,0.569031223,0.568146963,0.568698378,0.569447052,0.57041747,0.57018983
xerces-init_xerces-1.2,0.616462451,0.602035573,0.61715415,0.61215415,0.720395257,0.662312253,0.622885375,0.709407115,0.698992095
xerces-1.2_xerces-1.3,0.567774995,0.555181919,0.581546169,0.572132816,0.584434227,0.557435176,0.59091377,0.555851033,0.563354265
xerces-1.3_xerces-1.4,0.72660499,0.724074216,0.735777049,0.72124188,0.703287769,0.746578926,0.69790974,0.719486855,0.710161884
,0.699059301,0.694550268,0.695328481,0.687218328,0.694133275,0.699215023,0.690860654,0.700994007,0.696879141
