filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.64056897,0.576021994,0.58235716,0.52581879,0.575902462,0.649175233,0.569806359,0.560961033,0.599689218
ant-1.4_ant-1.5,0.701218918,0.754461238,0.724427109,0.638810336,0.762749878,0.709117504,0.709995124,0.746465139,0.747440273
ant-1.5_ant-1.6,0.811919361,0.805555556,0.819320575,0.786262851,0.808714233,0.809070358,0.789018952,0.787068004,0.808698749
ant-1.6_ant-1.7,0.810432469,0.828322942,0.82801517,0.827492951,0.811651642,0.827548549,0.820582979,0.816500536,0.827401612
camel-1.0_camel-1.2,0.636053136,0.673340139,0.665858477,0.619758583,0.663090467,0.653066079,0.623797956,0.666595773,0.630208333
camel-1.2_camel-1.4,0.759023689,0.774798028,0.760018143,0.732674928,0.763660482,0.743530056,0.754626523,0.755641517,0.769245516
camel-1.4_camel-1.6,0.755334715,0.744058031,0.743875648,0.743745078,0.740259067,0.738646632,0.740773057,0.763109845,0.74425285
ivy-1.1_ivy-1.4,0.829875519,0.76187183,0.769248502,0.698939604,0.770862148,0.769479023,0.780082988,0.783540802,0.769363762
ivy-1.4_ivy-2.0,0.813362419,0.762530438,0.825005073,0.80757914,0.83010349,0.766081575,0.795657468,0.814630682,0.747970779
jedit-3.2_jedit-4.0,0.831786107,0.833463474,0.71470299,0.841445428,0.841011626,0.837873793,0.846954711,0.822596738,0.842168431
jedit-4.0_jedit-4.1,0.81965615,0.818120052,0.801355902,0.810099846,0.828592107,0.804634881,0.75590807,0.795920477,0.793350467
jedit-4.1_jedit-4.2,0.872500129,0.873991054,0.870572207,0.872243072,0.879209295,0.869261221,0.872037427,0.871163436,0.870546501
jedit-4.2_jedit-4.3,0.652777778,0.663787263,0.671409214,0.641598916,0.657689702,0.6649729,0.667852304,0.661246612,0.642107046
log4j-1.0_log4j-1.1,0.809366332,0.793577982,0.799551952,0.78984425,0.773415831,0.800618733,0.799338596,0.786323875,0.77400256
log4j-1.1_log4j-1.2,0.559114507,0.540474091,0.560495641,0.559790381,0.570026447,0.560368302,0.564159075,0.551944363,0.558820648
lucene-2.0_lucene-2.2,0.714672691,0.694723151,0.715220325,0.691310215,0.701069843,0.687603904,0.715068748,0.710614328,0.716638307
lucene-2.2_lucene-2.4,0.70396035,0.669303797,0.694857595,0.691809382,0.684379654,0.690855361,0.683814222,0.675065153,0.694648176
poi-1.5_poi-2.0,0.697615548,0.682100278,0.658664054,0.635064511,0.658133268,0.659235669,0.615711253,0.701290217,0.587865425
poi-2.0_poi-2.5,0.466343737,0.472015082,0.507208316,0.464131232,0.457713657,0.478016339,0.459237537,0.513306452,0.464369501
poi-2.5_poi-3.0,0.682642534,0.701076923,0.706022624,0.674588235,0.681579186,0.68069457,0.69200905,0.687321267,0.68788009
synapse-1.0_synapse-1.1,0.622895623,0.706024206,0.707252707,0.64009464,0.723132223,0.578965329,0.71043771,0.696560197,0.705591956
synapse-1.1_synapse-1.2,0.624892241,0.654283405,0.654162177,0.678582974,0.624461207,0.662042026,0.658917026,0.660883621,0.679498922
velocity-1.4_velocity-1.5,0.621071802,0.642361013,0.598794364,0.630467007,0.577674563,0.637363413,0.625617641,0.601751984,0.560126493
velocity-1.5_velocity-1.6,0.73730177,0.714502413,0.71519191,0.729257642,0.719857504,0.707446564,0.712686739,0.722270742,0.712755688
xalan-2.4_xalan-2.5,0.646593635,0.636283898,0.636565328,0.641926579,0.642848264,0.637223172,0.641853877,0.632400157,0.635724555
xalan-2.5_xalan-2.6,0.681514124,0.679279548,0.689627119,0.673306215,0.645977853,0.655728814,0.669622599,0.665717514,0.635402486
xalan-2.6_xalan-2.7,0.568180973,0.570089614,0.568631265,0.562354834,0.571064114,0.56903213,0.570231096,0.57150579,0.570672772
xerces-init_xerces-1.2,0.61083004,0.602035573,0.522934783,0.61215415,0.720395257,0.563557312,0.622588933,0.653577075,0.586067194
xerces-1.2_xerces-1.3,0.582209564,0.587082089,0.581546169,0.546391929,0.584434227,0.566047879,0.552842878,0.540558625,0.504077594
xerces-1.3_xerces-1.4,0.729398965,0.729583312,0.735777049,0.730683533,0.703287769,0.715360361,0.731738999,0.719486855,0.71665665
,0.69977046,0.698170614,0.694288985,0.683274241,0.699098249,0.689753923,0.691765663,0.697867294,0.686108085
