filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.561439158,0.569925891,0.579847,0.617917762,0.649175233,0.553191489,0.597418121,0.569806359
ant-1.4_ant-1.5,0.699463676,0.753193564,0.726864944,0.638810336,0.641735739,0.726133593,0.688932228,0.764017552,0.711750366
ant-1.5_ant-1.6,0.811919361,0.805524588,0.81667286,0.814040629,0.733138239,0.817772204,0.782933854,0.763161154,0.803093645
ant-1.6_ant-1.7,0.811830348,0.814943807,0.828070768,0.824764704,0.818643025,0.829192645,0.812682181,0.820003177,0.82739367
camel-1.0_camel-1.2,0.6758293,0.661152702,0.666575292,0.607774375,0.620695957,0.607282844,0.609891737,0.609551447,0.666795851
camel-1.2_camel-1.4,0.75524442,0.781055731,0.769437218,0.759489251,0.764141449,0.743530056,0.770036286,0.775667534,0.762849172
camel-1.4_camel-1.6,0.757753368,0.759212435,0.752035233,0.748673575,0.749310881,0.744643523,0.741308808,0.758172021,0.757496373
ivy-1.1_ivy-1.4,0.786307054,0.750806823,0.77593361,0.698939604,0.753803596,0.766712771,0.769248502,0.745965883,0.778930383
ivy-1.4_ivy-2.0,0.795556006,0.762885552,0.825005073,0.77150974,0.824624594,0.800121753,0.804433847,0.79537845,0.716213474
jedit-3.2_jedit-4.0,0.837902713,0.836138585,0.727637515,0.843180635,0.790502632,0.837873793,0.83488056,0.828778414,0.840534444
jedit-4.0_jedit-4.1,0.81961184,0.814176415,0.797456576,0.823732719,0.808312655,0.7868959,0.806983339,0.807840009,0.793202765
jedit-4.1_jedit-4.2,0.872500129,0.873708293,0.871214848,0.851395815,0.876638733,0.872937124,0.870520796,0.874659401,0.870546501
jedit-4.2_jedit-4.3,0.629065041,0.632283198,0.652269648,0.642276423,0.646849593,0.639397019,0.654471545,0.66700542,0.646849593
log4j-1.0_log4j-1.1,0.807552806,0.786857265,0.773629187,0.797845103,0.796244933,0.800618733,0.807766162,0.796778323,0.784350331
log4j-1.1_log4j-1.2,0.559839357,0.550582819,0.559819767,0.557615829,0.561435988,0.560240964,0.563620335,0.55203252,0.559956901
lucene-2.0_lucene-2.2,0.712022531,0.700531988,0.714584678,0.691310215,0.704072053,0.687667469,0.715068748,0.696630093,0.704727259
lucene-2.2_lucene-2.4,0.686653016,0.669303797,0.69977662,0.704704952,0.652429263,0.690855361,0.689556962,0.653220402,0.685424423
poi-1.5_poi-2.0,0.694471664,0.663073657,0.703903315,0.635064511,0.658133268,0.683161849,0.647640046,0.699902009,0.587865425
poi-2.0_poi-2.5,0.514620863,0.53044093,0.505427838,0.476927105,0.455566611,0.478047759,0.459080436,0.513840595,0.462083682
poi-2.5_poi-3.0,0.682459276,0.689316742,0.706728507,0.683375566,0.681579186,0.68069457,0.675470588,0.681633484,0.68788009
synapse-1.0_synapse-1.1,0.618391118,0.675925926,0.609427609,0.671830922,0.714896715,0.578965329,0.71043771,0.696560197,0.72008372
synapse-1.1_synapse-1.2,0.623060345,0.665086207,0.647454203,0.686341595,0.624461207,0.687621228,0.637230603,0.64762931,0.641540948
velocity-1.4_velocity-1.5,0.642459836,0.637476353,0.610829545,0.627071745,0.628850552,0.637363413,0.628751729,0.657452636,0.650746817
velocity-1.5_velocity-1.6,0.733647437,0.714502413,0.710595265,0.71512296,0.720374627,0.725327511,0.725028729,0.723350954,0.715375776
xalan-2.4_xalan-2.5,0.644844076,0.632008499,0.616160444,0.637042587,0.642848264,0.637223172,0.651973649,0.643873141,0.635756216
xalan-2.5_xalan-2.6,0.675752316,0.656989831,0.638917966,0.67448678,0.645977853,0.655728814,0.637734689,0.674524746,0.637712994
xalan-2.6_xalan-2.7,0.56899948,0.570089614,0.568309758,0.569031223,0.568146963,0.56903213,0.569447052,0.57041747,0.57018983
xerces-init_xerces-1.2,0.616462451,0.602035573,0.61715415,0.637450593,0.628438735,0.661492095,0.622588933,0.709407115,0.698992095
xerces-1.2_xerces-1.3,0.567774995,0.555181919,0.575312539,0.564686774,0.564841185,0.53983804,0.59091377,0.555851033,0.516807924
xerces-1.3_xerces-1.4,0.720673388,0.729583312,0.735777049,0.72124188,0.703287769,0.746250725,0.69790974,0.733695421,0.735000234
,0.699091331,0.694516923,0.692430264,0.688519505,0.686596668,0.694726587,0.690991168,0.700480601,0.691331909
