filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.596820464,0.566220416,0.586899355,0.614391585,0.597896247,0.59813531,0.553191489,0.56155869,0.569925891
ant-1.4_ant-1.5,0.689907362,0.762067284,0.726864944,0.702194052,0.762749878,0.730521697,0.658508045,0.710190151,0.738371526
ant-1.5_ant-1.6,0.804301375,0.817570915,0.815875449,0.721107395,0.818871547,0.815356745,0.772172674,0.817493497,0.816038028
ant-1.6_ant-1.7,0.81562289,0.828402367,0.82796553,0.827232834,0.82653588,0.825928279,0.829395179,0.828767722,0.817221318
camel-1.0_camel-1.2,0.673677279,0.653039297,0.674351558,0.676550842,0.663090467,0.630205182,0.66155916,0.676347613,0.669433101
camel-1.2_camel-1.4,0.761649322,0.76898706,0.760129399,0.76463782,0.762717376,0.763285636,0.748361975,0.763792277,0.763720389
camel-1.4_camel-1.6,0.741587565,0.720659067,0.738694301,0.752649741,0.738695337,0.738781347,0.742822798,0.727260104,0.738584456
ivy-1.1_ivy-1.4,0.779852467,0.772475795,0.771899493,0.770862148,0.753803596,0.767404334,0.769248502,0.770401107,0.772706316
ivy-1.4_ivy-2.0,0.816355519,0.791700487,0.794921875,0.80757914,0.824624594,0.798143263,0.801136364,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.839377639,0.833463474,0.815706519,0.836904968,0.725533576,0.841120076,0.811035919,0.838943837,0.83969576
jedit-4.0_jedit-4.1,0.805535862,0.831619993,0.826472587,0.797870141,0.815579582,0.821605814,0.819198275,0.82721848,0.82803084
jedit-4.1_jedit-4.2,0.872088839,0.873168475,0.869466865,0.870752146,0.874273816,0.863323222,0.85365791,0.862680582,0.864531387
jedit-4.2_jedit-4.3,0.654640921,0.64600271,0.674796748,0.657520325,0.642445799,0.686144986,0.651761518,0.650575881,0.666666667
log4j-1.0_log4j-1.1,0.79912524,0.787817367,0.788564114,0.783976958,0.76637508,0.765735012,0.782483465,0.79037764,0.767388521
log4j-1.1_log4j-1.2,0.558781467,0.564521501,0.559721814,0.552287198,0.561435988,0.557870506,0.566039769,0.562239201,0.555010285
lucene-2.0_lucene-2.2,0.723151245,0.695564161,0.705719846,0.713450292,0.716276477,0.687667469,0.713088463,0.717626005,0.716819222
lucene-2.2_lucene-2.4,0.669117647,0.673927308,0.66649758,0.707008563,0.65814408,0.694126955,0.666241623,0.701098287,0.663877513
poi-1.5_poi-2.0,0.69614568,0.698187163,0.671157929,0.660460559,0.659848114,0.660215581,0.649191573,0.658990691,0.701045239
poi-2.0_poi-2.5,0.514620863,0.452429828,0.504244344,0.474235442,0.457713657,0.599366359,0.459237537,0.480634688,0.46464181
poi-2.5_poi-3.0,0.680493213,0.651941176,0.686054299,0.680828054,0.66218552,0.671857466,0.660022624,0.685904977,0.687895928
synapse-1.0_synapse-1.1,0.622076622,0.681181181,0.688142688,0.671830922,0.666075166,0.710619711,0.68959869,0.712075712,0.72008372
synapse-1.1_synapse-1.2,0.675484914,0.671012931,0.647454203,0.635048491,0.678609914,0.647588901,0.674568966,0.6546875,0.649057112
velocity-1.4_velocity-1.5,0.572705198,0.643716294,0.600199057,0.652292684,0.628850552,0.64141514,0.609855437,0.650083293,0.644316289
velocity-1.5_velocity-1.6,0.720064353,0.712870604,0.710595265,0.704711561,0.713008504,0.706849,0.728522179,0.71234199,0.711514594
xalan-2.4_xalan-2.5,0.647297212,0.635622536,0.62714796,0.636118557,0.633291353,0.637366233,0.6431766,0.636044682,0.633266728
xalan-2.5_xalan-2.6,0.671327458,0.656989831,0.663376271,0.678821243,0.685932655,0.684719548,0.660492655,0.688980791,0.679256045
xalan-2.6_xalan-2.7,0.569929087,0.56839637,0.568619929,0.570572103,0.570401599,0.569920471,0.569795768,0.570248781,0.568508376
xerces-init_xerces-1.2,0.620889328,0.590266798,0.581363636,0.597944664,0.636561265,0.615701581,0.57416996,0.699436759,0.636610672
xerces-1.2_xerces-1.3,0.340024477,0.47469947,0.389882076,0.534845417,0.539500623,0.411042103,0.535714694,0.311326905,0.314643882
xerces-1.3_xerces-1.4,0.714261739,0.738816109,0.746707862,0.731041038,0.719236974,0.726357774,0.71824278,0.745435016,0.731509897
,0.688230442,0.692111266,0.689649783,0.692857563,0.692008841,0.695612523,0.685749753,0.69360471,0.690409367
