filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.636026775,0.578412623,0.603753287,0.527372699,0.57901028,0.655450634,0.587855606,0.594967727,0.586779823
ant-1.4_ant-1.5,0.701218918,0.762067284,0.726864944,0.665919064,0.601657728,0.7396392,0.771818625,0.747732813,0.749098001
ant-1.5_ant-1.6,0.736684008,0.818917998,0.824461167,0.824445683,0.733138239,0.760466989,0.823268921,0.809736158,0.791449895
ant-1.6_ant-1.7,0.814002621,0.829141019,0.828058854,0.827322187,0.818643025,0.82618641,0.817822962,0.822096025,0.827401612
camel-1.0_camel-1.2,0.636053136,0.671704855,0.674666641,0.619758583,0.660026278,0.564538591,0.645740384,0.673179446,0.641097626
camel-1.2_camel-1.4,0.77513693,0.761690401,0.760737026,0.753806655,0.762600986,0.76358517,0.772665343,0.775458716,0.751906751
camel-1.4_camel-1.6,0.746356477,0.748609326,0.738694301,0.753282902,0.735874611,0.738781347,0.739521244,0.727801036,0.74425285
ivy-1.1_ivy-1.4,0.785615491,0.76187183,0.77593361,0.6934071,0.775472568,0.779160904,0.741816505,0.7736284,0.769017981
ivy-1.4_ivy-2.0,0.799944196,0.767045455,0.800730519,0.826349432,0.823356331,0.816051136,0.789924919,0.819373985,0.826552354
jedit-3.2_jedit-4.0,0.831786107,0.697625658,0.841691249,0.835415582,0.833044132,0.837873793,0.737839088,0.825199549,0.841011626
jedit-4.0_jedit-4.1,0.820054945,0.82129564,0.794857025,0.82549037,0.827321872,0.82128087,0.806983339,0.795920477,0.82803084
jedit-4.1_jedit-4.2,0.876587322,0.865752403,0.870572207,0.868361524,0.876664439,0.869261221,0.872037427,0.865431083,0.870700735
jedit-4.2_jedit-4.3,0.654640921,0.629742547,0.671409214,0.627201897,0.657689702,0.661924119,0.654471545,0.634485095,0.680386179
log4j-1.0_log4j-1.1,0.800085342,0.788350757,0.776829528,0.79965863,0.777469597,0.793631321,0.806592703,0.790697674,0.775442714
log4j-1.1_log4j-1.2,0.558154569,0.548418062,0.559643452,0.56134783,0.570153786,0.564462729,0.566039769,0.552414536,0.557067294
lucene-2.0_lucene-2.2,0.690097596,0.703896028,0.714584678,0.692258796,0.704072053,0.715738622,0.710091142,0.717626005,0.713983258
lucene-2.2_lucene-2.4,0.698496835,0.671272338,0.695269453,0.679346612,0.693815153,0.698380491,0.681706069,0.677396687,0.663877513
poi-1.5_poi-2.0,0.637922587,0.663073657,0.660501388,0.622815613,0.520945615,0.598399477,0.711824269,0.657275845,0.715866405
poi-2.0_poi-2.5,0.483080226,0.459719313,0.505249791,0.458980938,0.455566611,0.531121701,0.459237537,0.513840595,0.464146942
poi-2.5_poi-3.0,0.691547511,0.701076923,0.686054299,0.674588235,0.701947964,0.679570136,0.69200905,0.680590498,0.687294118
synapse-1.0_synapse-1.1,0.618641369,0.68980344,0.684957685,0.67021567,0.658749659,0.716989717,0.697106197,0.718263718,0.614955865
synapse-1.1_synapse-1.2,0.653717672,0.646740302,0.654377694,0.615247845,0.676818427,0.655199353,0.642726293,0.646632543,0.672144397
velocity-1.4_velocity-1.5,0.620252986,0.620027106,0.575239292,0.572041675,0.58933563,0.641090437,0.622667081,0.609742497,0.652455036
velocity-1.5_velocity-1.6,0.730291887,0.714502413,0.714134682,0.725166628,0.719857504,0.722638474,0.728717536,0.718432544,0.710940014
xalan-2.4_xalan-2.5,0.64755988,0.632920803,0.636514905,0.644848766,0.633847179,0.633130703,0.624019391,0.633530569,0.633699428
xalan-2.5_xalan-2.6,0.67304678,0.656989831,0.679320226,0.676352542,0.651140339,0.686697401,0.637734689,0.678315932,0.623050847
xalan-2.6_xalan-2.7,0.56797782,0.570556231,0.570063766,0.571000629,0.567854477,0.567637267,0.571310346,0.569346836,0.570004816
xerces-init_xerces-1.2,0.615671937,0.598379447,0.674298419,0.631511858,0.628438735,0.518339921,0.622588933,0.700355731,0.700869565
xerces-1.2_xerces-1.3,0.563417173,0.538768601,0.446345034,0.546391929,0.564841185,0.547644374,0.494732869,0.585326379,0.526347093
xerces-1.3_xerces-1.4,0.720673388,0.729583312,0.734470637,0.726591138,0.701794346,0.723009693,0.685830222,0.733695421,0.749906228
,0.69282478,0.688265187,0.696009499,0.6838833,0.683371615,0.69426274,0.690556667,0.701616484,0.69799126
