filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.645469759,0.561080564,0.569925891,0.556418838,0.576978245,0.632082238,0.590724361,0.565383696,0.547214918
ant-1.4_ant-1.5,0.696050707,0.753193564,0.726864944,0.690004876,0.717796197,0.730521697,0.735153584,0.764017552,0.750170648
ant-1.5_ant-1.6,0.812383872,0.803790412,0.819320575,0.824786325,0.733138239,0.817772204,0.787873157,0.763161154,0.789034436
ant-1.6_ant-1.7,0.814002621,0.829117192,0.827987371,0.827322187,0.811965371,0.829085422,0.820582979,0.820003177,0.82739367
camel-1.0_camel-1.2,0.653752962,0.653039297,0.67609082,0.57703481,0.666165684,0.607282844,0.643454452,0.620094147,0.669433101
camel-1.2_camel-1.4,0.757092975,0.781055731,0.75359099,0.759489251,0.743584828,0.763285636,0.748168561,0.775667534,0.769245516
camel-1.4_camel-1.6,0.756100518,0.740329534,0.754055959,0.74851399,0.738350259,0.744643523,0.741308808,0.763761658,0.756551295
ivy-1.1_ivy-1.4,0.785615491,0.76187183,0.77823882,0.698939604,0.769248502,0.769017981,0.741816505,0.780313509,0.768556939
ivy-1.4_ivy-2.0,0.813362419,0.76755276,0.830813718,0.827008929,0.830255682,0.791801948,0.771864854,0.823153409,0.747970779
jedit-3.2_jedit-4.0,0.829226676,0.772789057,0.808635549,0.843180635,0.833044132,0.845523165,0.788984325,0.827520389,0.841199607
jedit-4.0_jedit-4.1,0.81965615,0.814176415,0.787796881,0.811768876,0.828592107,0.7868959,0.797412265,0.79360156,0.818341605
jedit-4.1_jedit-4.2,0.871806077,0.874762223,0.868284407,0.872063133,0.879235001,0.874453756,0.873939643,0.875224924,0.87067503
jedit-4.2_jedit-4.3,0.66649729,0.632283198,0.652269648,0.639397019,0.633976965,0.622289973,0.640921409,0.679369919,0.638380759
log4j-1.0_log4j-1.1,0.809366332,0.795124813,0.797098357,0.806912737,0.799978664,0.806272669,0.809579689,0.788350757,0.77400256
log4j-1.1_log4j-1.2,0.558624743,0.550945244,0.559790381,0.567127045,0.561739641,0.560338917,0.561181311,0.552747576,0.56027035
lucene-2.0_lucene-2.2,0.688796965,0.696493184,0.714829158,0.691310215,0.704433883,0.698801072,0.712912437,0.717420642,0.716638307
lucene-2.2_lucene-2.4,0.701270477,0.667605175,0.695269453,0.704704952,0.674911579,0.698380491,0.689556962,0.682608898,0.646221147
poi-1.5_poi-2.0,0.705291524,0.663073657,0.700555283,0.639474114,0.724481463,0.650334803,0.704474931,0.692062714,0.657194186
poi-2.0_poi-2.5,0.514620863,0.435748324,0.505427838,0.458980938,0.486785191,0.478016339,0.460991831,0.448544198,0.475557708
poi-2.5_poi-3.0,0.691669683,0.701076923,0.706022624,0.674588235,0.690395928,0.68058371,0.683330317,0.680590498,0.687864253
synapse-1.0_synapse-1.1,0.616434616,0.668623169,0.609427609,0.64041314,0.714896715,0.715761216,0.71043771,0.696742197,0.5996906
synapse-1.1_synapse-1.2,0.623060345,0.665086207,0.656707974,0.667241379,0.682192888,0.68748653,0.638362069,0.643130388,0.670150862
velocity-1.4_velocity-1.5,0.625081176,0.640539854,0.612784821,0.572041675,0.628850552,0.635175198,0.625617641,0.657452636,0.646836265
velocity-1.5_velocity-1.6,0.73730177,0.72610894,0.710595265,0.715398759,0.717283383,0.70727419,0.730291887,0.711595036,0.710940014
xalan-2.4_xalan-2.5,0.647297212,0.632008499,0.616160444,0.644848766,0.641351992,0.633246793,0.63284341,0.633530569,0.635872306
xalan-2.5_xalan-2.6,0.675752316,0.678359322,0.659756836,0.674362938,0.660715028,0.65547209,0.637734689,0.66311774,0.636488136
xalan-2.6_xalan-2.7,0.56899948,0.57107273,0.570664156,0.569780803,0.568146963,0.568638974,0.569447052,0.570418831,0.570487758
xerces-init_xerces-1.2,0.613685771,0.619021739,0.608537549,0.61215415,0.628438735,0.662312253,0.625810277,0.653577075,0.699249012
xerces-1.2_xerces-1.3,0.567774995,0.587356598,0.581546169,0.572132816,0.564841185,0.557435176,0.552842878,0.56652255,0.57845223
xerces-1.3_xerces-1.4,0.722016564,0.724074216,0.734640598,0.730683533,0.710369141,0.746250725,0.692626549,0.719486855,0.749906228
,0.699602078,0.692245346,0.696456336,0.687269489,0.697404805,0.698547914,0.690674885,0.69763906,0.693666341
