filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.566220416,0.586899355,0.568850108,0.575902462,0.641047095,0.553191489,0.560961033,0.569925891
ant-1.4_ant-1.5,0.689907362,0.753193564,0.724427109,0.665919064,0.762749878,0.726133593,0.727645051,0.713115553,0.707459776
ant-1.5_ant-1.6,0.751006441,0.813181283,0.815875449,0.721107395,0.769927536,0.807289731,0.765623065,0.798680788,0.816332219
ant-1.6_ant-1.7,0.816913546,0.828620786,0.827709384,0.827405584,0.827496922,0.825928279,0.828505619,0.823245701,0.828223661
camel-1.0_camel-1.2,0.67891397,0.659293708,0.674562664,0.631284344,0.620695957,0.630205182,0.609891737,0.674349982,0.671024274
camel-1.2_camel-1.4,0.764562509,0.76898706,0.764215049,0.76463782,0.763114474,0.763285636,0.770036286,0.763792277,0.76555354
camel-1.4_camel-1.6,0.746115026,0.744058031,0.743541969,0.755676684,0.739579275,0.738781347,0.76667772,0.738691192,0.738439378
ivy-1.1_ivy-1.4,0.772475795,0.770401107,0.775011526,0.770862148,0.753803596,0.773397879,0.769248502,0.770401107,0.77132319
ivy-1.4_ivy-2.0,0.816355519,0.758218344,0.794921875,0.775821834,0.824624594,0.786424513,0.79007711,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.829226676,0.833463474,0.815648678,0.836904968,0.725533576,0.838799237,0.816675343,0.838943837,0.83969576
jedit-4.0_jedit-4.1,0.806776557,0.815845445,0.80707196,0.824825712,0.823053291,0.821605814,0.805742644,0.817499705,0.82803084
jedit-4.1_jedit-4.2,0.87067503,0.873836821,0.869466865,0.870752146,0.874273816,0.8700838,0.870520796,0.862680582,0.870752146
jedit-4.2_jedit-4.3,0.654640921,0.632283198,0.674796748,0.68648374,0.665142276,0.686144986,0.654471545,0.671917344,0.666666667
log4j-1.0_log4j-1.1,0.799445274,0.786537231,0.788564114,0.799231918,0.802005547,0.800725411,0.809579689,0.810539791,0.779816514
log4j-1.1_log4j-1.2,0.558752081,0.554765403,0.559819767,0.560965814,0.561240082,0.557870506,0.560877657,0.562239201,0.557272994
lucene-2.0_lucene-2.2,0.723151245,0.698018737,0.707147607,0.713450292,0.716276477,0.687667469,0.711533572,0.715855972,0.704727259
lucene-2.2_lucene-2.4,0.665054914,0.673927308,0.667074646,0.679346612,0.65814408,0.694126955,0.681706069,0.701098287,0.663877513
poi-1.5_poi-2.0,0.69614568,0.698187163,0.675322554,0.698268822,0.658500735,0.692797648,0.649191573,0.692062714,0.587865425
poi-2.0_poi-2.5,0.514620863,0.452429828,0.507179514,0.474235442,0.458043569,0.512887516,0.468087558,0.455414747,0.466186636
poi-2.5_poi-3.0,0.68400905,0.679936652,0.686054299,0.683506787,0.681923077,0.679425339,0.687321267,0.680778281,0.687895928
synapse-1.0_synapse-1.1,0.61959687,0.677950678,0.678860679,0.671830922,0.714896715,0.716534717,0.722176722,0.716261716,0.72008372
synapse-1.1_synapse-1.2,0.622144397,0.665086207,0.647454203,0.635048491,0.682192888,0.644719828,0.674070582,0.64762931,0.670608836
velocity-1.4_velocity-1.5,0.621071802,0.643716294,0.598864952,0.587458,0.581260412,0.64141514,0.609855437,0.650083293,0.652455036
velocity-1.5_velocity-1.6,0.720064353,0.712870604,0.710595265,0.71162951,0.720374627,0.700137899,0.722408642,0.71234199,0.713399219
xalan-2.4_xalan-2.5,0.644457109,0.636394125,0.62714796,0.634241181,0.633554022,0.633389854,0.646917281,0.636550084,0.63748115
xalan-2.5_xalan-2.6,0.674514802,0.656989831,0.663376271,0.678821243,0.687625763,0.697432768,0.673242938,0.639048136,0.679256045
xalan-2.6_xalan-2.7,0.570974327,0.568463029,0.568745992,0.56847618,0.567790085,0.569080651,0.569447052,0.569064326,0.568508376
xerces-init_xerces-1.2,0.592440711,0.599644269,0.652203557,0.597944664,0.685059289,0.615701581,0.700434783,0.699436759,0.729822134
xerces-1.2_xerces-1.3,0.567883654,0.56556177,0.575312539,0.534845417,0.539500623,0.557435176,0.552842878,0.540558625,0.513033433
xerces-1.3_xerces-1.4,0.714261739,0.738816109,0.738214584,0.728549691,0.719236974,0.715009782,0.728550756,0.744312418,0.729377653
,0.694540998,0.694229949,0.697536238,0.688612751,0.693117421,0.700849511,0.696551712,0.700097773,0.69723349
