filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.64056897,0.563590724,0.603036098,0.663100645,0.615228305,0.649175233,0.523667224,0.597418121,0.550083672
ant-1.4_ant-1.5,0.699463676,0.728815212,0.726864944,0.59629449,0.641735739,0.726133593,0.698683569,0.764017552,0.707459776
ant-1.5_ant-1.6,0.731202775,0.805524588,0.815875449,0.789127338,0.760126347,0.78291837,0.765623065,0.763161154,0.789932491
ant-1.6_ant-1.7,0.813982765,0.810063143,0.828070768,0.824764704,0.811651642,0.829192645,0.820634605,0.820003177,0.82739367
camel-1.0_camel-1.2,0.636053136,0.661152702,0.672505167,0.53659697,0.620695957,0.607282844,0.609891737,0.646756529,0.642679346
camel-1.2_camel-1.4,0.755757908,0.781055731,0.75359099,0.759489251,0.75801383,0.747127893,0.769991784,0.775458716,0.760589826
camel-1.4_camel-1.6,0.757753368,0.756509845,0.752035233,0.755464249,0.749310881,0.744643523,0.741308808,0.758172021,0.757496373
ivy-1.1_ivy-1.4,0.786307054,0.750806823,0.77593361,0.698939604,0.753803596,0.782388197,0.771784232,0.745965883,0.77132319
ivy-1.4_ivy-2.0,0.795556006,0.762885552,0.795505276,0.74165483,0.824624594,0.766081575,0.804433847,0.79537845,0.714995942
jedit-3.2_jedit-4.0,0.829226676,0.771516571,0.727637515,0.834345538,0.833044132,0.845523165,0.83488056,0.822596738,0.840534444
jedit-4.0_jedit-4.1,0.819803852,0.816849817,0.795802316,0.823732719,0.808312655,0.7868959,0.766557367,0.807840009,0.793202765
jedit-4.1_jedit-4.2,0.872500129,0.873759704,0.871214848,0.870752146,0.878720888,0.874453756,0.871523315,0.874659401,0.870700735
jedit-4.2_jedit-4.3,0.629065041,0.632283198,0.652269648,0.642276423,0.645325203,0.639397019,0.640921409,0.68546748,0.680386179
log4j-1.0_log4j-1.1,0.807019415,0.786857265,0.773629187,0.79475144,0.796244933,0.806272669,0.807766162,0.788137401,0.784350331
log4j-1.1_log4j-1.2,0.559839357,0.550582819,0.559819767,0.557615829,0.561739641,0.564570477,0.563620335,0.55203252,0.553315702
lucene-2.0_lucene-2.2,0.714672691,0.700531988,0.714975845,0.689608637,0.715357234,0.687667469,0.711044613,0.699837666,0.704727259
lucene-2.2_lucene-2.4,0.686653016,0.66152271,0.687467424,0.704704952,0.652429263,0.690855361,0.689556962,0.653220402,0.685424423
poi-1.5_poi-2.0,0.694471664,0.663073657,0.703903315,0.635064511,0.658133268,0.651151396,0.711824269,0.699902009,0.587865425
poi-2.0_poi-2.5,0.566060955,0.538028907,0.504244344,0.471219103,0.457923125,0.477301529,0.459080436,0.513306452,0.48580331
poi-2.5_poi-3.0,0.682067873,0.701076923,0.706728507,0.70419457,0.681579186,0.68069457,0.675470588,0.681633484,0.691065611
synapse-1.0_synapse-1.1,0.618391118,0.675925926,0.723177723,0.68011193,0.679224679,0.712576213,0.703248703,0.727045227,0.72008372
synapse-1.1_synapse-1.2,0.653717672,0.665086207,0.647454203,0.64609375,0.681707974,0.68748653,0.637230603,0.64762931,0.669234914
velocity-1.4_velocity-1.5,0.626111754,0.637476353,0.613307169,0.572041675,0.58933563,0.642544541,0.593937939,0.603262558,0.610483666
velocity-1.5_velocity-1.6,0.735784877,0.714502413,0.710595265,0.71512296,0.720374627,0.725327511,0.727740749,0.723350954,0.715375776
xalan-2.4_xalan-2.5,0.64013715,0.636283898,0.629718358,0.637042587,0.632493967,0.636184224,0.630088909,0.643873141,0.635724555
xalan-2.5_xalan-2.6,0.675752316,0.656989831,0.638917966,0.67448678,0.660715028,0.655728814,0.637734689,0.674524746,0.647525424
xalan-2.6_xalan-2.7,0.56899948,0.57031272,0.570664156,0.569031223,0.568146963,0.56903213,0.569447052,0.571483117,0.57018983
xerces-init_xerces-1.2,0.617549407,0.603666008,0.623023715,0.637450593,0.720395257,0.662312253,0.693142292,0.709407115,0.698992095
xerces-1.2_xerces-1.3,0.563417173,0.587356598,0.575312539,0.552436834,0.571818275,0.557435176,0.59091377,0.535177115,0.516807924
xerces-1.3_xerces-1.4,0.720673388,0.73423674,0.735777049,0.72124188,0.703287769,0.711366533,0.6872693,0.704098682,0.71665665
,0.696618689,0.693277486,0.696301947,0.683291939,0.691716686,0.69665737,0.69030063,0.699493904,0.690013501
