filename,MLP/nsga2_random10p_toZero/FPA_L1_MSE,MLP/nsga2_random20p_toZero/FPA_L1_MSE,MLP/nsga2_random30p_toZero/FPA_L1_MSE,mlp3/nsga2_random10p_toZero/FPA_L1_MSE,mlp3/nsga2_random20p_toZero/FPA_L1_MSE,mlp3/nsga2_random30p_toZero/FPA_L1_MSE,mlp5/nsga2_random10p_toZero/FPA_L1_MSE,mlp5/nsga2_random20p_toZero/FPA_L1_MSE,mlp5/nsga2_random30p_toZero/FPA_L1_MSE
ant-1.3_ant-1.4,0.650071719,0.566220416,0.594609132,0.568850108,0.596820464,0.596461869,0.553191489,0.560961033,0.582476691
ant-1.4_ant-1.5,0.692442711,0.762067284,0.724427109,0.702194052,0.762749878,0.69614822,0.744124817,0.713115553,0.707459776
ant-1.5_ant-1.6,0.76639725,0.721091911,0.81667286,0.820450886,0.769927536,0.807289731,0.771429456,0.798680788,0.819862505
ant-1.6_ant-1.7,0.82437155,0.828620786,0.828501648,0.827135539,0.82653588,0.825928279,0.829395179,0.828767722,0.828223661
camel-1.0_camel-1.2,0.675822999,0.659293708,0.674562664,0.607774375,0.620695957,0.630205182,0.609891737,0.674349982,0.669433101
camel-1.2_camel-1.4,0.761649322,0.76898706,0.76472169,0.752433931,0.763114474,0.763285636,0.770036286,0.763792277,0.76555354
camel-1.4_camel-1.6,0.741587565,0.737683938,0.743541969,0.757786528,0.742536788,0.741817617,0.76667772,0.738691192,0.738439378
ivy-1.1_ivy-1.4,0.772475795,0.771553711,0.775011526,0.770862148,0.753803596,0.767404334,0.769248502,0.770401107,0.772706316
ivy-1.4_ivy-2.0,0.816355519,0.743912338,0.792816558,0.814579951,0.824624594,0.786424513,0.801136364,0.79537845,0.781909497
jedit-3.2_jedit-4.0,0.829226676,0.833463474,0.815706519,0.836904968,0.725533576,0.841120076,0.816675343,0.838943837,0.83969576
jedit-4.0_jedit-4.1,0.806776557,0.827440033,0.80707196,0.810099846,0.815579582,0.821605814,0.805742644,0.82721848,0.82803084
jedit-4.1_jedit-4.2,0.87067503,0.873168475,0.869466865,0.872243072,0.870803558,0.864300036,0.870520796,0.862680582,0.86656213
jedit-4.2_jedit-4.3,0.654640921,0.64600271,0.674796748,0.68648374,0.665142276,0.66649729,0.689871274,0.671917344,0.646849593
log4j-1.0_log4j-1.1,0.800085342,0.786537231,0.788564114,0.791231065,0.802005547,0.78493706,0.809579689,0.79037764,0.779816514
log4j-1.1_log4j-1.2,0.564825154,0.554765403,0.559819767,0.556097561,0.561240082,0.563737878,0.562043295,0.562239201,0.557272994
lucene-2.0_lucene-2.2,0.723151245,0.698018737,0.707147607,0.713450292,0.715709284,0.687667469,0.715068748,0.717626005,0.704727259
lucene-2.2_lucene-2.4,0.66875,0.673927308,0.667074646,0.68532204,0.694871556,0.693836095,0.681706069,0.695108898,0.669313105
poi-1.5_poi-2.0,0.693695901,0.698187163,0.675322554,0.698268822,0.658255757,0.658500735,0.649191573,0.681528662,0.658092438
poi-2.0_poi-2.5,0.514620863,0.452429828,0.507179514,0.474235442,0.458043569,0.512887516,0.459237537,0.480634688,0.466186636
poi-2.5_poi-3.0,0.68400905,0.679936652,0.674131222,0.682837104,0.681923077,0.677113122,0.687321267,0.680778281,0.687895928
synapse-1.0_synapse-1.1,0.61959687,0.677950678,0.688142688,0.671830922,0.714896715,0.712803713,0.725543726,0.716261716,0.677313677
synapse-1.1_synapse-1.2,0.649434267,0.671012931,0.647454203,0.635048491,0.682085129,0.644719828,0.674070582,0.64762931,0.670608836
velocity-1.4_velocity-1.5,0.620252986,0.645960979,0.598864952,0.652292684,0.628850552,0.64141514,0.609855437,0.650083293,0.644316289
velocity-1.5_velocity-1.6,0.720064353,0.712870604,0.705447024,0.71162951,0.713008504,0.711928292,0.722408642,0.706665134,0.711514594
xalan-2.4_xalan-2.5,0.646593635,0.635355177,0.62714796,0.634241181,0.633554022,0.637366233,0.637920885,0.636550084,0.63748115
xalan-2.5_xalan-2.6,0.670231864,0.656989831,0.685360452,0.688026215,0.686851977,0.697432768,0.673242938,0.688980791,0.679256045
xalan-2.6_xalan-2.7,0.570974327,0.56839637,0.568745992,0.56847618,0.570042454,0.569080651,0.567932927,0.569985317,0.568508376
xerces-init_xerces-1.2,0.592440711,0.599644269,0.652203557,0.597944664,0.636561265,0.615701581,0.690800395,0.561185771,0.636610672
xerces-1.2_xerces-1.3,0.364867492,0.565258667,0.575312539,0.534845417,0.55229958,0.550704,0.576913839,0.540558625,0.314643882
xerces-1.3_xerces-1.4,0.697226698,0.738816109,0.731951584,0.731041038,0.716966737,0.723009693,0.728550756,0.745435016,0.755833568
,0.688777146,0.691852126,0.698059254,0.695153926,0.694834466,0.696377679,0.698977664,0.697217559,0.688886492
