filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.4,0.578054028,0.397932097,4,0.430748726,0.307121344
ant-1.5,0.769478303,0.292174408,5,0.157162074,0.125816456
ant-1.6,0.817044469,0.515475092,8,0.071570158,1.286418385
ant-1.7,0.828346769,0.514830648,4,0.143104121,0.742679808
camel-1.2,0.500822368,0.870507297,1,0.041297935,4.272897881
camel-1.4,0.759258182,0.899606025,5,0.497824079,1.680191991
camel-1.6,0.754406218,0.70878714,6,0.125850156,2.992252418
ivy-1.4,0.768326418,2.571765337,9,0.915851013,125.4447494
ivy-2.0,0.748122971,0.200614068,4,0.042281851,0.239890332
jedit-4.0,0.838162994,1.37095373,15,5.53926155,6.825073475
jedit-4.1,0.794650242,0.742471694,15,2.575664849,1.539863455
jedit-4.2,0.88046887,0.729790731,21,1.783593786,2.647389471
jedit-4.3,0.650575881,0.343943635,21,1.115049632,0.722927301
log4j-1.1,0.800832089,0.621502186,12,0.756363711,0.985371401
log4j-1.2,0.562229405,1.920200923,8,0.715117853,8.753337221
lucene-2.2,0.719259129,1.299606842,9,2.164799767,6.818361501
lucene-2.4,0.69422003,1.503032109,6,0.329317832,5.905832719
poi-2.0,0.708598726,1.438753278,5,0.49399454,4.449320428
poi-2.5,0.501298701,1.252502275,1,0.124203822,3.347348171
poi-3.0,0.701531674,0.911729124,2,0.877232295,2.688084499
synapse-1.1,0.738738739,0.466677034,6,0.160538575,0.858812431
synapse-1.2,0.680994073,0.588933449,6,0.405012092,0.939685487
velocity-1.5,0.620224751,1.22458373,20,4.145183061,4.59709888
velocity-1.6,0.737002988,1.259101439,9,1.709480503,2.553493079
xalan-2.5,0.633345294,0.623663478,4,0.031364559,0.913546407
xalan-2.6,0.650838418,0.66877296,19,0.660166343,0.769656712
xalan-2.7,0.558750228,0.707508035,6,0.385220176,0.864847573
xerces-1.2,0.507094862,1.00346287,5,0.958281437,1.270521924
xerces-1.3,0.713687678,0.599021326,5,0.293923687,3.52664465
xerces-1.4,0.752378395,2.316626571,4,0.311748712,25.96801373
,0.698958096,0.952150984,8.166666667,0.932040297,7.467908284
