filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.8181818181818182,413.21153695797295,21,253.652740758589,304401.28100088367
ant-1.4,0.7538847716949558,125.00052011610485,21,134.96387307633654,50792.31934331575
ant-1.5,0.8637737688932228,237.14973936147044,21,224.61897873678222,629564.6475015561
ant-1.6,0.8293849869936827,414.6658452790811,21,222.6733618618489,662401.9164878795
ant-1.7,0.8356697510027402,576.1821402532935,21,225.62841299233082,800339.9540954408
camel-1.0,0.8714707121786768,183.12530228299886,21,210.5741706110723,104872.7160874837
camel-1.2,0.7148240572696108,89.13369013051636,21,216.960309692807,19637.777937368544
camel-1.4,0.7924106531562372,187.70857573924027,21,249.2659354869254,64783.64637494169
camel-1.6,0.7911544041450778,99.89310131533107,21,229.68119915820924,25774.409873046472
ivy-1.1,0.8238410083903646,354.3814970123004,21,189.550952497766,422882.5308435234
ivy-1.4,0.8607653296449977,190.2114082773735,21,216.2278692475011,331508.9213668473
ivy-2.0,0.8595271915584416,231.65066686343317,21,202.90568919323474,258815.49823709668
jedit-3.2,0.8672717123498614,462.57397248561466,21,213.12558592365565,421654.2512769081
jedit-4.0,0.8587107409335416,270.8802610956772,21,185.185551650632,265007.5774050804
jedit-4.1,0.8511166253101737,354.8164024252505,21,175.76314185773876,1339700.4071670028
jedit-4.2,0.8910081743869209,299.1171951868529,21,223.1657154463927,340311.7184397207
jedit-4.3,0.8985433604336044,284.73422301684786,21,191.6795825334946,376200.3453178214
log4j-1.0,0.848087431693989,94.9159579100031,21,221.53650839344598,26987.063047082673
log4j-1.1,0.8423298485171752,154.17995935581064,21,199.08965891010658,50832.20053342445
log4j-1.2,0.5988539523949457,109.14413483613585,21,210.15072061492904,28123.594914604084
lucene-2.0,0.7800995024875622,245.0847372178742,21,244.9629282067986,127696.87201543813
lucene-2.2,0.7316738054724324,718.6807415616468,21,202.25084241569215,1033162.9444651449
lucene-2.4,0.7345169396872673,342.24283456817346,21,239.81659559929506,374656.1210018897
poi-1.5,0.6929269375971574,174.4035971357077,21,209.89702349800967,172312.93121291758
poi-2.0,0.8149599869345092,159.02833580930914,21,188.08297901475024,119877.16616725617
poi-2.5,0.6809488898198576,183.03024436542253,21,213.10181591407803,68001.44446949683
poi-3.0,0.7155837104072398,245.30307434393163,21,246.73066862999437,216069.477611236
synapse-1.0,0.8610858356081286,384.6015561804481,21,255.10339996576687,290178.8703643621
synapse-1.1,0.7891527891527892,290.4826354583522,21,180.5391981522963,1186906.0881908603
synapse-1.2,0.7465786637931034,305.3547264028419,21,248.38538238272184,227840.24888552265
velocity-1.4,0.63955296404276,150.69435759235245,21,206.27136906442266,299392.49245108396
velocity-1.5,0.7036169071349917,197.79661797378358,21,196.82029232405708,365642.5260036699
velocity-1.6,0.7879797747644219,92.84085026151095,21,161.83419966499258,38307.1243315973
xalan-2.4,0.8059634003617406,591.0692758822615,21,205.5547019477869,1234573.030301084
xalan-2.5,0.6659935786938341,320.4894688620368,21,220.12934516270212,372541.79172371543
xalan-2.6,0.7090657627118644,549.3306097234503,21,149.84647257724976,1130091.0397988982
xalan-2.7,0.5758876382279613,924.0258857513755,21,171.2142756233684,3083876.2492434816
xerces-init,0.764378650107193,696.7065922288762,21,247.2839323660508,2951888.803703205
xerces-1.2,0.7330830039525692,329.58133640029547,21,263.46492121709673,468738.3384129756
xerces-1.3,0.8578618078669549,163.8282869308451,21,202.54563447078516,69263.9924461194
xerces-1.4,0.772093925289414,429.23785029350216,21,215.59361654977667,941108.833667779
