filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.809939393939394,320.2203180328459,17,155.3914249533933,213540.32409905567
ant-1.4,0.7520918001434377,140.27472346122804,19,187.95318592776096,32575.36302319348
ant-1.5,0.86045831301804,282.73719894858266,17,173.01193108097442,872816.7745791017
ant-1.6,0.8298340146166233,415.2659359566067,11,108.85961999213579,421370.45568152645
ant-1.7,0.8355228148206981,629.209395661849,17,174.46197152859932,957205.2032550389
camel-1.0,0.8674673409186684,418.84927710797285,19,215.1858522170325,258746.50880668938
camel-1.2,0.7117330863077234,97.50286975301276,18,186.0702282179351,16567.128818732752
camel-1.4,0.7882034780227304,203.77146813111176,20,175.86786887260328,91537.76557881093
camel-1.6,0.7875430051813471,87.58024502673156,15,138.84761586623495,20112.411093114657
ivy-1.1,0.8255809457526195,139.4873931951002,21,163.03261835656076,91403.0622604993
ivy-1.4,0.8506224066390041,259.77791116163337,14,145.952075803946,1569240.9843523595
ivy-2.0,0.8553165584415584,463.129730504822,20,212.03178392094304,993576.9144814499
jedit-3.2,0.8657510779180783,447.56798211770126,20,180.3586067712311,478772.3410730722
jedit-4.0,0.8550957256058765,287.6835549514016,14,135.4631895743001,258958.17286492357
jedit-4.1,0.8498020796407894,382.21505779772195,17,184.47245339585857,1064624.3420409102
jedit-4.2,0.8907511181944373,250.8534642844964,20,168.97313642732706,202044.0085731487
jedit-4.3,0.8997289972899729,181.16012108295092,17,143.73200740301652,130477.13503043437
log4j-1.0,0.844930176077717,126.83297561131249,16,137.9150409170596,38570.85072371476
log4j-1.1,0.8400896095583529,230.5883437165669,17,175.87246864976385,116568.0692574756
log4j-1.2,0.5954158095797826,128.74605304959053,18,174.38846452095558,50611.026144094496
lucene-2.0,0.7797933409873709,183.4836291775557,18,146.4510355852599,118011.75354052403
lucene-2.2,0.73005535019265,914.7788410218192,20,237.70518621309486,2293038.168050505
lucene-2.4,0.7328974311243485,277.4676122224054,16,146.23959411826917,141769.3754677664
poi-1.5,0.6884114294174254,77.612796751573,12,85.73769143010854,43909.587550414195
poi-2.0,0.8121019108280255,145.59387193373144,18,167.04119345788214,182301.0401237827
poi-2.5,0.6805351906158358,135.74495527655688,13,122.05918738050661,38324.19460060822
poi-3.0,0.7157398190045249,217.6404290602545,15,144.08406692868414,114743.37060476678
synapse-1.0,0.8601759175007583,426.5458941144779,21,209.03791361387488,296428.36630450713
synapse-1.1,0.7879242879242879,250.67699575344852,18,133.20520517954216,782391.3812565613
synapse-1.2,0.741540948275862,398.33650331594873,18,173.9713324954441,385973.65911867114
velocity-1.4,0.6309523809523809,333.9069493941255,19,170.54184962259487,2067358.0317295922
velocity-1.5,0.7034898495072988,241.63342470704043,19,176.69643091870122,353512.4338105793
velocity-1.6,0.7812686738680763,116.5605502747261,15,121.97304137532774,84730.202738247
xalan-2.4,0.8039330425222542,730.0435290397287,17,231.0712781891941,1913412.8762814759
xalan-2.5,0.6617017633966786,296.2181369343529,15,165.64449381853936,333812.5051339272
xalan-2.6,0.70674802259887,631.6556177864435,14,138.57863205841605,996964.3436460454
xalan-2.7,0.5754446013438936,1602.376649575421,17,152.50801713862185,10276833.407327335
xerces-init,0.7621054187920455,588.5887808420138,17,188.43650242202432,2014005.4851124668
xerces-1.2,0.7231422924901186,246.99627294976708,11,99.58378899438054,403262.9815973726
xerces-1.3,0.8506788365416509,160.8111958128086,15,109.71941913470765,125664.5835063417
xerces-1.4,0.7711652643513546,501.15232641587016,17,154.43694211671908,1262400.7969909846
