filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.807030303030303,225.22676194669145,14,186.20093574971017,120934.73068870936
ant-1.4,0.755438680372938,135.4744345088996,16,191.97695981143949,55032.00285647328
ant-1.5,0.8644563627498781,196.22225022592949,17,209.05002850296444,410250.78483246965
ant-1.6,0.8324043106651803,301.3259902131319,16,188.92372717443502,223133.90330002774
ant-1.7,0.8350184663039594,514.9418135764308,15,176.99846173410117,589823.8250821739
camel-1.0,0.8649388959123473,445.24540183815475,18,218.2066319703053,1265538.5151728855
camel-1.2,0.7174802127445049,97.94261887405314,17,202.5441464091117,15078.852038978312
camel-1.4,0.7945638778584143,95.23242714040724,18,180.4615426275247,17412.87159036431
camel-1.6,0.7964207253886011,41.4277823436439,14,164.3804162130835,7916.094551539747
ivy-1.1,0.8260062637745041,147.55095351465843,16,196.55880939253427,66288.64029068245
ivy-1.4,0.8460119870908253,379.23835110213435,19,247.67278125321326,1473569.7805093334
ivy-2.0,0.856635551948052,396.08368320001847,18,196.28427515676134,954037.8732368709
jedit-3.2,0.8748075146288882,147.29875734997685,15,196.96990179409235,49763.56749149777
jedit-4.0,0.8640609636184857,155.7526536685797,17,201.49824564615068,100515.40808422692
jedit-4.1,0.8515597305919886,239.4565600308434,17,205.2500380506606,211685.403032886
jedit-4.2,0.8993625006426405,82.96974013356213,15,210.338908152794,26641.421524661793
jedit-4.3,0.9070968834688347,154.47968158327097,17,205.3754105050189,89717.8810808466
log4j-1.0,0.8459016393442623,235.35745571274,16,194.5464613984346,102171.67891970117
log4j-1.1,0.8404096436953274,152.39104905679437,16,186.51178837711527,53007.94030347448
log4j-1.2,0.5972475266921344,97.28511493680969,19,183.47449200128472,21037.534766473065
lucene-2.0,0.7804630692690394,208.6165645330028,16,151.70422444451026,141397.50373908825
lucene-2.2,0.7319133955289562,715.2162559779065,17,220.37952975725364,1732690.3733560517
lucene-2.4,0.7368391660461653,268.3159749501623,16,217.56952058073637,115699.95470937683
poi-1.5,0.6961346756483332,151.94876604587753,17,206.11288110359382,97227.74791684614
poi-2.0,0.8114486362894007,91.03634533058349,14,158.8959971856161,58040.17892188186
poi-2.5,0.6894794721407624,102.25534953464364,15,196.4742872806348,25738.826867290867
poi-3.0,0.7197737556561086,141.18841460232585,13,163.82414439399668,56118.35285233824
synapse-1.0,0.8586593873218077,220.70268338290006,16,191.9291181571296,105695.12160360854
synapse-1.1,0.7765037765037766,213.74346585362926,16,197.09235439751194,628329.3934845809
synapse-1.2,0.7433728448275863,224.12905215365114,16,213.70967964040116,107829.20338622326
velocity-1.4,0.6337949465500486,110.09156191797506,18,178.01011341788015,36355.76727736716
velocity-1.5,0.7127085862721292,137.9380251529254,16,201.9519464878132,54054.05890285676
velocity-1.6,0.7856125028729027,93.12827708885798,17,205.3431263050897,33503.00724422279
xalan-2.4,0.803578394864702,866.1630922422131,18,182.8635539594216,3418810.0815648558
xalan-2.5,0.6639344454529038,252.90808412845442,10,145.69654873949833,168974.84402646296
xalan-2.6,0.7070164971751413,614.2687375806315,18,216.6638479213387,989012.6109566805
xalan-2.7,0.5749974832602799,2055.8460001015487,16,242.2506604022297,17748923.02744312
xerces-init,0.7534560508612405,559.92035702516,17,194.26267067096555,5340349.286369312
xerces-1.2,0.7229644268774703,149.6203258129319,15,196.5276196710107,86218.25088288473
xerces-1.3,0.8588340253234052,89.92018438990848,17,225.85000510068386,24800.22967772598
xerces-1.4,0.7696835626481169,1053.229586488035,16,227.6188699804091,7534120.822993976
