filename,FPA,AAE,numOfNonZero,L1,MSE
ant-1.3,0.8206060606060606,195.578486172642,21,228.08932497280313,85413.89995114671
ant-1.4,0.75364570882142,160.88869176694936,21,153.83415185424377,106348.30426978362
ant-1.5,0.8627986348122867,231.69099036615083,21,218.04632620934936,404818.339646664
ant-1.6,0.8298494983277592,415.4860000671251,21,188.57223606578205,661706.7276043334
ant-1.7,0.8356101822802907,535.4985145048582,21,165.080757905886,681923.2014175816
camel-1.0,0.8731563421828908,255.99223655892445,21,231.47866191265877,272515.0355436153
camel-1.2,0.7128862925993144,91.03690124945864,21,192.59729614652838,16518.524484078935
camel-1.4,0.7910790086265919,165.53772562147282,21,230.52402879997416,48700.938600574955
camel-1.6,0.7901015544041451,118.29475095443708,21,200.12543718094497,31495.086949255376
ivy-1.1,0.8256969415767699,331.70024510579236,21,191.73792701677627,283086.20933592744
ivy-1.4,0.8589211618257261,212.02154743334634,21,250.5320177873154,548657.7375883606
ivy-2.0,0.8598823051948052,197.82455884921674,21,190.96141172339117,204239.8738911399
jedit-3.2,0.8665113951339698,444.2062878230524,21,218.37320394777976,420517.46021541534
jedit-4.0,0.86086529006883,405.1334525782567,21,266.33847492112244,426054.9071748968
jedit-4.1,0.8506439796762377,405.2248545950311,21,201.5896656034141,2136013.3986982754
jedit-4.2,0.8909310575291759,303.7632112067466,21,197.3433304376928,281366.94106271496
jedit-4.3,0.8961720867208672,359.92976207087594,21,178.85869329829316,728633.6570163916
log4j-1.0,0.8486945962355799,132.53701391707168,21,169.91605886092628,35049.358220503214
log4j-1.1,0.8416897802432259,162.77109012187378,21,230.57541794240416,75635.46076760656
log4j-1.2,0.5979234009207562,112.63838991751156,21,214.52426056621505,39538.09733375315
lucene-2.0,0.7815154994259472,183.14353915950278,21,152.82924411007076,131585.98597817324
lucene-2.2,0.7322947837821979,437.0290641938947,21,160.82427330229035,408466.90828335384
lucene-2.4,0.7341725614296352,329.60982453907934,21,218.2863835060972,335597.0081984407
poi-1.5,0.6995336442371752,279.26257194898324,21,236.07488956261963,292558.47663915076
poi-2.0,0.8192471010942348,117.02891728449704,21,195.5984764625743,85306.57206869706
poi-2.5,0.6813573523250943,209.74070881092234,21,237.83044348116655,137955.1423936035
poi-3.0,0.7167058823529412,282.4876136699197,21,169.7848707330363,236271.54260933454
synapse-1.0,0.8650288140734,287.4889007768947,21,213.01712390828874,197625.5194816035
synapse-1.1,0.79006279006279,244.66735062118667,21,209.90274017834247,823249.7508314117
synapse-1.2,0.7467672413793104,245.26960245419124,21,205.5307133057179,135654.3473294447
velocity-1.4,0.636491739552964,230.47445314320876,21,177.63848035354332,992248.1647036601
velocity-1.5,0.7033769093937939,227.85534222167155,21,191.60142398264162,173468.3587415108
velocity-1.6,0.7876120432084578,85.17008431308261,21,157.6072086767831,44775.94745413271
xalan-2.4,0.805262971238075,614.5996831768514,21,181.32274987125575,1395996.0947404713
xalan-2.5,0.6643565912198371,289.335423923474,21,206.9510556777719,326151.33474450954
xalan-2.6,0.7099661016949153,366.4180783556541,21,148.9443672961189,594353.2895802772
xalan-2.7,0.575723483312882,1236.830201380964,21,216.13616860391087,5620493.242570186
xerces-init,0.7636578694462925,648.2076050490914,21,230.54735535976096,2635293.6973227854
xerces-1.2,0.7350889328063241,258.3451903005513,21,173.3050377973827,317159.9486426141
xerces-1.3,0.8593658854613457,143.3945174401402,21,226.9409190796961,57976.31430449985
xerces-1.4,0.7714668260788025,608.8287252013156,21,197.89339579173375,2538695.534337728
