ant-1.3,0.613541818181818,0.56
ant-1.4,0.571714678460435,0.38
ant-1.5,0.6755543637250128,0.75
ant-1.6,0.6411025950699863,0.57
ant-1.7,0.6678310233906518,0.75
camel-1.0,0.6248725242309312,0.71
camel-1.2,0.5681301988808227,1.0
camel-1.4,0.6764430199917847,0.96
camel-1.6,0.6511236373056992,1.01
ivy-1.1,0.6584305764992462,0.65
ivy-1.4,0.6268245735361918,0.53
ivy-2.0,0.6077260044642858,0.7
jedit-3.2,0.7139668347705574,1.28
jedit-4.0,0.6444743767713575,0.55
jedit-4.1,0.6247939560439558,0.58
jedit-4.2,0.6654585882473909,0.69
jedit-4.3,0.620573340108401,0.54
log4j-1.0,0.6260850030358227,0.52
log4j-1.1,0.6159505013868144,0.53
log4j-1.2,0.5348084043491036,0.63
lucene-2.0,0.5934035591274389,0.4
lucene-2.2,0.6183572434430556,0.91
lucene-2.4,0.5672008097542812,0.56
poi-1.5,0.5656665309546722,0.52
poi-2.0,0.6437918504001309,0.94
poi-2.5,0.5617740102639296,0.55
poi-3.0,0.5797978959276019,0.66
synapse-1.0,0.6630815893236276,0.52
synapse-1.1,0.6092205842205842,0.63
synapse-1.2,0.6063783674568965,0.84
velocity-1.4,0.5278273809523809,0.48
velocity-1.5,0.5809973317898184,0.49
velocity-1.6,0.6029464490921628,0.63
xalan-2.4,0.6529728339894315,0.78
xalan-2.5,0.558849242365611,0.6
xalan-2.6,0.5806959276836158,0.67
xalan-2.7,0.5370151285532511,0.93
xerces-init,0.5708087528646411,0.58
xerces-1.2,0.5563052371541501,0.69
xerces-1.3,0.625871221219504,0.53
xerces-1.4,0.6297941761290983,0.57
