ant-1.3,0.717641212121212,0.91
ant-1.4,0.6482661965096821,0.72
ant-1.5,0.7360541199414922,0.91
ant-1.6,0.7346707388826954,0.76
ant-1.7,0.7132612882729041,0.7
camel-1.0,0.6578023598820059,0.94
camel-1.2,0.6021166849415205,0.8
camel-1.4,0.6633251917020406,0.96
camel-1.6,0.6271293160621757,0.61
ivy-1.1,0.7183598190465146,0.84
ivy-1.4,0.6653273397879208,0.69
ivy-2.0,0.6909547483766234,0.7
jedit-3.2,0.7919986237295966,1.14
jedit-4.0,0.7422306813580888,0.82
jedit-4.1,0.6747462483752806,0.58
jedit-4.2,0.7826790396380647,1.05
jedit-4.3,0.7542852303523037,0.99
log4j-1.0,0.7443412264723739,0.95
log4j-1.1,0.69848943887348,1.03
log4j-1.2,0.5463390635713585,0.84
lucene-2.0,0.7072275162648293,1.02
lucene-2.2,0.6782206771108372,1.1
lucene-2.4,0.6186064314966491,0.86
poi-1.5,0.5933279048535546,0.65
poi-2.0,0.5792177037399969,0.48
poi-2.5,0.6118839023879347,1.16
poi-3.0,0.6238156334841627,0.83
synapse-1.0,0.6827297543221112,0.56
synapse-1.1,0.7007646282646282,1.02
synapse-1.2,0.6178281250000002,1.21
velocity-1.4,0.5605340136054422,1.05
velocity-1.5,0.6350500465877968,0.77
velocity-1.6,0.6120753849689727,0.55
xalan-2.4,0.7213635315813738,0.99
xalan-2.5,0.5884520501040119,0.76
xalan-2.6,0.6171541062146894,0.7
xalan-2.7,0.5404961196861648,0.87
xerces-init,0.5961000221778664,0.68
xerces-1.2,0.5471800395256916,0.83
xerces-1.3,0.7296522892861639,0.85
xerces-1.4,0.6680464181286548,0.83
