filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.3,0.7995151515151515,0.3376607693968471,21,0.1152768761513778,0.3526801643686704
ant-1.4,0.7263925412383457,0.3598927062431306,21,0.14950309259872727,0.25167303099503646
ant-1.5,0.8289614822038031,0.17775927550710954,21,0.09324752080631549,0.08481618792917024
ant-1.6,0.8259321194103802,0.4947289908209149,21,0.3240292264756592,0.7115829064098362
ant-1.7,0.8278821333545133,0.4546778400758781,21,0.22864582721239562,0.640141066387794
camel-1.0,0.837968815844922,0.07300567306501932,21,0.052387633474315846,0.040922543838823634
camel-1.2,0.6858773190159306,0.9872375820838567,21,2.27192016109951,2.2324168778884568
camel-1.4,0.7736495275914008,0.5344413041079397,21,0.30134978937994494,1.1614019098714943
camel-1.6,0.7779854922279793,0.7235983654884589,21,1.3444130199015445,2.2266197519759805
ivy-1.1,0.8072536055368673,1.0990928627258385,21,0.43736627441177733,2.91579053093759
ivy-1.4,0.809820193637621,0.09796269571702956,21,0.13641528672062841,0.04627160305793297
ivy-2.0,0.8477069805194806,0.20515467128448403,21,0.1065034527632738,0.15919761993917694
jedit-3.2,0.8601978749615029,1.1663506756776447,21,7.438292108976723,3.6471613756677317
jedit-4.0,0.8538232402105385,0.6749672999958006,21,4.069961585728356,1.2919311179864514
jedit-4.1,0.8373360510457285,0.5925391060910462,21,1.911819168409629,1.065614301651447
jedit-4.2,0.8894915428512673,0.32553183635453065,21,0.8029411491726637,0.4183423567941916
jedit-4.3,0.7643970189701897,0.04785752469579413,21,0.02507872905356184,0.02602034963589053
log4j-1.0,0.8245294474802671,0.365979518333914,21,0.7774573642942461,0.39252098888702563
log4j-1.1,0.8270748879880521,0.5690172368331718,21,0.4246045531302806,0.7302742946354942
log4j-1.2,0.5903516505044568,0.8572155078846355,21,2.2205465237563846,1.5383953576258358
lucene-2.0,0.7711251435132032,1.1152667920801438,21,8.42447432840454,2.9379520530961734
lucene-2.2,0.7122670108940132,1.3957026989167944,21,0.8530683209819879,6.004768201281795
lucene-2.4,0.731608339538347,1.205051458007487,21,2.87269969057133,2.805478415043595
poi-1.5,0.6583573913687172,1.1620204194670865,21,1.155851116958661,3.1663573268613696
poi-2.0,0.763024661113833,0.1855372054445248,21,0.1827804318835576,0.09938224902266536
poi-2.5,0.6721145789694177,0.7993486017039202,21,0.8010583637366133,1.2485972503542497
poi-3.0,0.6952398190045249,0.815282297337747,21,0.5684248971587185,1.7844234697731762
synapse-1.0,0.8249924173491052,0.2252337569765107,21,0.20561181328026787,0.16076038274749463
synapse-1.1,0.7503412503412503,0.4922940128634143,21,0.3192584521318377,0.5891151275886627
synapse-1.2,0.7242456896551724,0.5677220327806626,21,0.2026526431063272,0.7996756888164513
velocity-1.4,0.6502186588921283,0.4873789965692822,21,3.7870148059558524,0.5603007852361463
velocity-1.5,0.7063980574300477,0.9348348466826657,21,2.896473264737288,1.8879947103677355
velocity-1.6,0.750861870834291,0.7733070914499699,21,0.44624969467728076,1.5422639546423242
xalan-2.4,0.7813419867361776,0.29356505990954845,21,0.13840338848692724,0.2790821690707577
xalan-2.5,0.6523465441505841,0.618414752405714,21,0.5599867408766592,0.6204058609982581
xalan-2.6,0.695798418079096,0.6069375829677636,21,1.7984418607891959,0.6655814002769671
xalan-2.7,0.5678481285886214,0.4037131185362332,21,1.8008567295115936,0.408650497112573
xerces-init,0.734124343904783,0.8901447550157648,21,1.1065291415781666,1.4893785655554708
xerces-1.2,0.6989130434782609,0.4123347924924616,21,0.5811080064799714,0.37997296494444416
xerces-1.3,0.776979034416498,0.6380615502237035,21,1.0721856020072478,1.5153494325686496
xerces-1.4,0.7632783063099927,1.742061544685439,21,1.6673504498407958,10.926079473884897
