,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,-5.2434304642444864,4.236515128256116,-14.174068485020742,-11.78462523101568,-5.5489923229075195,16.901942378633017,6.6875121020078545,-11.409960240193897,0.0,0.0,0.0,0.0,-17.220111383235732,-5.082759582386018,5.181194373624393,3.3684624466607076,5.010728365174504,-18.331772334251422,0.0,-16.833313355396022,0.0,-12.177399001059895,12.660412923769439,-6.506523528434437,-4.232868453423725,-12.990597899835784,5.682214689268553,-16.5298637035067,-11.423843173326475,-10.588478908872439,3.530324668564029,-19.31394912745957,-16.155450751077865,4.57876340534745,12.91354233466408,-7.53465113715156,-4.971447290291843,-8.895713192816014,14.733196302750951,9.164947673415945,-4.693685353602891,-7.221337141400026,-2.766234737566206,19.996309391494133,7.632831164746452,6.941636150263575,11.656800328026515,2.2534660380437215,9.636135182184866,13.965413508439845,-2.546808288583958,-2.724647641061408,-14.632193023455802,0.0,11.52274583204528,-3.413984946649414,-7.276756296106647,3.2809914096156234,6.286786152942981,5.973148536748933,2.088085676887186,5.9955995261495305,-4.36693607740191
1,-5.243458355133514,4.98137512651666,0.0,-11.707255123112613,-9.068235444764344,16.792404349600524,7.838695730575237,5.027962128360976,0.0,0.0,0.0,0.0,-16.178220465795818,-4.805069278650386,2.1807656731005096,6.368461579484912,6.654965544935511,-18.328154487368458,0.0,-18.827639270710527,0.0,-12.154662633373574,15.562503157356558,-6.502332967015615,0.0,-18.37215724778744,4.020189349443615,-17.568654761968403,-12.082398546415316,-10.515687203786413,3.5345913766053214,-18.757039790148262,-16.189721830363627,4.592694754558788,12.857690246739962,-7.181266197429873,-4.9444895422552,-9.16670492931411,20.0,10.022490788023426,-5.7498714214610045,-5.772740227881339,-2.769812486495827,19.98718724195046,7.76859074674747,6.990099202981273,11.65320114672572,3.121709245571535,9.610740230798513,14.128542306711685,-2.546764649084805,-2.62701211741911,-14.630011069693543,0.0,11.521998815596127,-3.3324894552019333,-7.277496266848203,0.0,-2.9266730728938133,5.9565241945170255,2.087982185596469,6.112493070145742,-4.497899926977711
2,-5.243162047116797,4.981853633604608,-14.169695702823368,-11.66984400714999,-5.3978074273627055,16.84873258166549,7.849918600121409,-11.998842951888307,0.0,0.0,0.0,0.0,-16.011415544400453,-4.80249781883164,5.178330393831702,6.254139445723027,12.393392451802406,-18.32949298565545,-2.3445869207094887,-16.551445905833592,0.0,-12.191800125740937,15.658164639120088,-6.506430194396819,0.0,0.0,4.14048380416163,-17.273393607869515,-11.565300459547977,-10.594030389685065,3.530318417913332,-13.85545831978121,-14.494681308822615,4.590933564093437,12.912550490341541,0.0,-3.342047827179881,-9.195388869976448,13.211970933666723,8.986498765924118,-2.733543011330352,-7.25764234973229,-2.7702453191920293,19.93673971632988,8.601669724986017,6.973020763999144,11.65989260211444,3.138866632457362,9.617716562395112,13.952012703516019,-2.546771948708198,-2.7246048253686945,-14.57504045884586,0.0,11.52273733403866,-3.3188027548208847,-7.332564075376839,0.0,6.045465174027681,5.972402750644602,2.0866096071730045,2.5311158485927616,-4.492158949025439
3,-6.272387212222809,4.972445754410765,-13.62023281974264,-11.542861294693823,-10.092022079639131,15.568247630774412,7.08513286813788,5.3633939927326555,0.0,0.0,0.0,0.0,-16.921217102806256,-5.20717223932635,5.14434212517364,6.262904321741427,6.682334030389468,-19.634903846346766,0.0,-16.55277238171324,0.0,-12.096692271325045,12.55339836157573,-6.506351102924167,0.0,-18.558128552938097,5.6664361284249,-17.346956454460816,-12.011490475062555,-10.929529008117974,3.5346097403774657,-18.678258906816794,-16.3593242605731,5.265084381983911,12.915099614096555,-7.789149602450088,-3.2927319745600867,-9.194880259957559,12.77786024469856,9.247494541180336,-4.7165181451289095,-6.058008504702139,-2.763856181066294,19.9654688292048,4.089161587351278,5.779716524360528,11.646308068553372,2.2730922496655444,9.601012225197167,13.95829025829927,0.0,-2.733042538531463,-14.907662814376874,0.0,11.456798008385258,-5.723316316931658,-7.2785745797424815,5.897827549419656,7.539675807110932,7.62993607778744,2.0864379377910263,3.926230081279577,-4.715821358263279
4,-5.238892005463944,4.232105895058124,0.0,-11.390277171730748,-10.258709110611846,15.641383463869277,7.425882554191162,6.178474787055679,0.0,0.0,0.0,0.0,-16.25498402714603,-5.494256469160812,5.183446910360077,6.283933914087568,4.937726376546584,-18.28500550035176,0.0,-16.463767539562006,0.0,-11.84454228663788,12.633968613317922,-6.743819324626862,0.0,-18.718426511042168,2.1800918337190005,-17.568654761968403,-11.394601318312716,-10.55261904592125,3.531029612459469,-17.935428490095518,-16.17721254285054,5.261199937270883,12.935859341900503,0.0,-3.250671198363354,-11.851674026167197,14.695035615769488,11.672778105333297,-4.69458377747087,-6.101518399863406,-2.726299038547558,12.919142811436348,2.996369790217305,6.952537006025892,11.630861828472558,2.713378067305797,9.63480501334066,12.941326966322338,-2.545215598808601,-2.7040580561617036,-14.685580780764699,0.0,11.524033513678258,-5.555909916144775,-7.277153561629378,3.277803367865932,5.912332778723274,5.9610949145569885,2.0942611771775894,6.203376500241932,-4.429455210510594
5,-5.250178555826245,4.014503556968833,0.0,-11.776129839394558,-10.258356983133918,14.930703818482502,6.876926681402688,4.949429643913993,-3.671317314805515,0.0,0.0,0.0,-16.177729438906326,-5.223733303437327,5.154705124252808,6.282869410611938,6.191544503071238,-18.320744158653348,0.0,12.133705345753409,6.083516025113642,-11.82006756154627,14.017439282123025,-6.502259974636782,0.0,0.0,3.301458450007261,-17.572265370196178,-11.345414855706125,-10.523795102802001,3.530362361328284,-3.011751797156201,-16.189803328812758,4.6591191694250575,10.58330683909297,10.612828176762019,-8.72018761554986,-8.913480597313702,13.173838829547247,8.2904760673934,0.0,-6.188009409841236,-2.7266808395092634,19.987185464352105,7.879116981147493,7.096135155339586,11.645497276076513,3.120833282276874,9.636522420785749,12.989885277975587,-2.5452669124449327,-2.628422491610017,-12.428942599170673,0.0,11.522124595486584,-3.3327759371170638,-7.277523019598487,6.570474105127966,5.887635077052801,5.961667595933086,2.087982138068517,2.5774096768175045,-4.16556970999777
6,-5.243430464244487,4.236515128256116,-13.53691072743754,-12.681831955063315,-9.997968228505359,15.601587210019911,-4.749261907240882,-11.231123409520585,0.0,0.0,0.0,0.0,-17.23873520147168,-5.0818565725276965,5.148865317294743,3.3684624466607085,4.951944084812915,-18.285162092473488,0.0,-16.841267539335732,0.0,-12.108975941750447,12.600644866436443,-6.530591029842936,-4.089552906384518,-18.57981042467058,4.209660311579477,-17.25429682716655,-11.423843173326471,-9.96057092169267,0.0,-17.88523164613391,-16.16657371034455,2.647330053182059,12.917168769628962,-7.363450540089499,-4.976595827798201,-8.89580880702541,14.016420281694216,9.164947673415945,-4.693685353602891,-6.104829208111214,-2.766284957130694,19.504198002056526,9.980432594233207,6.942224732993125,11.656579116329084,3.0448173484950845,9.630081172288573,12.990338516129395,-2.545193202833155,-2.732047652506587,-14.68555099658844,0.0,11.524033997717037,-3.413984946649415,-7.277549034113649,6.069182557384049,8.550834479465149,7.671934817153927,2.088083544071914,6.24717465892014,-4.953003739381642
7,-5.225584985678529,4.981853633604608,0.0,-11.66461497994481,-4.842339626750313,15.02434289728009,8.608063283774154,6.223859403310708,0.0,0.0,0.0,0.0,-16.01296663850858,-5.187068592149773,5.165094699758185,6.100807549344032,12.806094268576082,-18.33151008018523,0.0,-16.59373013738902,0.0,-12.106087494768953,15.620608293826429,-6.39312638609167,-3.623720053874103,-2.1510607426274824,5.709467935530152,-17.283634278196974,-11.076177345209604,-10.515960493260295,3.530921223321226,-13.711955602128821,-16.14786222667011,5.227338826084831,12.881063354923418,0.0,-5.019904190529666,-9.339366166424895,13.22545564511394,9.995795052951317,-3.2175371301648252,-7.295428654168365,-2.769423207818683,19.995348320408592,10.834411046461653,6.974549760388768,11.658086622804067,3.138866632457362,9.976845441256934,13.952096551411081,-2.5468541951160932,-2.6207928382139967,-14.362646989985656,0.0,11.522140053571167,-5.6710887440496265,-7.277501222478296,4.938229575452526,6.1972033284323516,5.9613256982997065,2.0879820108742724,2.574224997701231,-2.558895432730144
8,-7.461488453866355,4.982138349793216,-13.319044772668938,-11.669842469929547,-5.397919593879761,16.88488360441069,7.830286174124651,-10.754299365756214,4.179773617110104,0.0,0.0,0.0,-16.014746216031917,-4.838408472204943,5.189333607363731,6.246935314455092,12.833873072571441,-14.377641718922792,0.0,-16.457115938279955,0.0,-12.189416202208113,19.374801042755124,-6.503892724626704,0.0,-2.254364371333298,4.140629372026933,-17.27307853606736,-11.562607867867285,-10.523334048153446,3.5301068856152833,-13.85757249127129,-16.15742341184651,5.289091420401657,12.912550490341541,0.0,-3.346602459977121,-8.224929475988962,13.211525840282906,10.030075396060644,-2.7729544481869,-7.257504485290975,-2.729663057872999,18.276686857282176,8.609601950159679,6.973524800679492,11.655850555810677,0.0,9.763446929283543,13.952088054494943,-2.54677190278961,-2.7247496384084635,-14.57508588497037,0.0,11.52315801226629,-3.318273205113261,-7.277091038304267,0.0,6.186803328213219,5.961411102459259,2.086560292879847,2.574060342314796,-4.920699945109592
9,-5.177074955247655,4.200684618143932,0.0,-11.776016775129728,-10.258356983133918,15.518191163838353,-3.946614905430066,4.9459566238255865,-3.671317314805515,0.0,0.0,0.0,-16.18738942157558,-5.224238943709462,5.181930875641656,6.281738629584581,6.191544503071238,-18.321269440487196,0.0,13.095299768611216,6.083316186719873,-11.819906024099216,13.959884741326157,-6.502259974636782,0.0,0.0,3.308559178308162,-17.572110011371556,-11.352418300026555,-10.526178998831726,3.530368237602016,-3.011751797156201,-16.153164574071788,4.655853773612842,12.786685090861408,10.612828176762019,-3.003761591396751,-8.913395999661834,13.24406826928131,8.240112729746093,0.0,-6.152244421410231,-2.893572183377338,19.241939864032293,10.823406415084806,7.096135155339587,11.645547313653971,2.259415529742902,9.636522420785749,14.146513399611663,-2.546148008952185,-2.726241809762145,-12.425017823280022,0.0,11.522018959578267,-3.330783098207567,-7.277539489968889,0.0,4.0543871495478765,5.961667174229489,4.138886846370015,2.5857042106207575,-4.164618915864597
